字段1_文本,字段2,时间,字段3
途观888,家里老爷子年过70了(驾车经历是现代索纳塔→凌志es350→奔驰ml400→宝马x5)，近些年一直驾驶ml400，近年来开始嫌弃油价高，老车保养费用高(确实，老车保险保养换件加油一年下来大几万了)，动了换车的念头。当时决定不超20换台车用用。 最早我建议宋plus老爷子第一次去BYD就没看中车的外观，上车试驾也觉得不舒服。后面看到护卫舰07，对外观及内部空间都比较满意，试驾感觉也不错，价钱都谈得7788了，之后我看到网上有说测试a柱断裂啥的，再加上高速什么算下来也要5/6个油什么什么的(反正家里油车几台)，干脆买个全电好了。再后面又看了零跑c11/传奇全电/哪吒。除了零跑，其它在外观就直接pass了。后面试驾零跑4驱，对动力也满意，再加上有现车不需要等，就让销售报了价。隔天护卫舰也打了好几通电话，最终决定选择c11。 接下来直接去到销售店开启还价模式，历经2个来回，敲定提车价。下app→下定金→付全款(周六)，周日车管所休息。周一上午销售办理好所有手续，下午就直接取车了。 过程其实蛮简单。本身经手买车也好几台了。电车这是第一台，老爷子用来代步应该还行。 最后，油车老司机驾驶全电还真需要个适应过程?。 新车落地，大吉大利,2024/1/29,韶关
CaptainBourne,"十一那天订的车，后面销售通知说12月可能还要降价让我再晚点提，果然12月又便宜5000，订单我就重新又下了一个整挺好😀 
【购车经历】
本来买C11不是我的首选，一开始看的是比亚迪元plus，深蓝S7，别克E5等等，因为我已经有辆油车了，打算再整辆十五六万左右电车上班带带步，元的话相比来说空间稍微小了一点，车开起来也还行，价格么两个车差不多，分期还要强制收你服务费直接被我pass了😰，E5那个最丐版舒适性配置实在太低了吧，座椅都要手动调节而且当时谈的分期利息实在是有点高啊，深蓝这车样子我还是蛮喜欢的，就是有点超预算了（18.99车价当时还没啥优惠）就送个保险吧好像，综合下来还是C11价格上性价比稍微高一点哈。

【空间表现】
空间确实是大，除了座椅稍微有点硬，后排坐垫有点短，其他方面我觉得没啥毛病了，不知道这座椅坐久了会不会塌啊。
【驾驶感受】
试驾的时候开的都是城区路段，开的时候感觉还可以，后来开了高速，卧槽这车风噪是真的大，呼呼呼呼地吹，确实是有点难受，无框车门的通病？感觉有点点漏风，音量调大点吧只能这样了。
【续航】
续航 真的 挺 拉胯的，销售说我这车电池是蜂巢的，这个天气下开空调跑高速5.5折，我开车属于比较温柔的，基本上不太暴力驾驶，温柔点开不走高速的情况下，7.5折，电控做的太差了，看来网上这么多人说这车虚，确实是虚啊哈哈哈😁，不过无所谓，反正装了家桩，一晚上就充满了，我要求不高，充满能跑个300多就行了。快充充满差不多要一个小时，慢充10个小时左右。
【智能化】
低配没有nfc功能，感觉每次解锁的时候都要等个四五秒吧，习惯了就好，车机屏幕好几块，不实用啊，能用的app就这么几个，后期应该多适配点app就好了，
【最不满意】
刚提车开出来的时候就发现方向盘有点跑偏，简直离谱，后来就去了售后给我做了个四轮定位才调回来，目前开了半个月了，暂时还没发现哪里异响。还有这个acc也不太行，跟我搁这舞龙呢，时不时就掉了，边上有大车的时候，非要往大车那边挤，体验不是很好🥲🥲",2024/1/13,台州
安妮甜甜123,"关于选车，基于目前石油价格太贵，日常油费和保养价格太高，没有考虑选择传统燃油车；基于本人在东北，所以不敢考虑纯电新能源，毕竟东北严寒，冬天冷且时间长，电掉的太快怕半路没电， 所以考虑油电混。那为什么一定选择零跑C11呢？从几点原因说明:
       1.性价比高！抛开价格说品质都是耍流氓，什么样的价格就应该对比什么样的质量。而零跑C11在同类价格中，其他车友商我感觉几乎没有能打的（哈哈哈哈哈，自我感觉不喜勿喷），16万的价格底盘全铝架构，按键车门，巴拉巴拉我记不住了反正挺好， 2.大！东北人就喜欢大的，自己本身坨儿大，所以车必须选大的，必须选择SUV才能放得下。而零跑C11比较大，车长约4.8米，车宽近2米，车内空间敞亮，坐着老带劲了。

       3.好看！年轻人尤其是女生，对于车的颜值有要求，零跑C11外观很漂亮，前脸像一个大蛤蟆，侧身圆弧状线条比较多，所以看起来圆了咕咚的，老Q了，我选择了冰川蓝加上内饰迷雾紫，整体效果青春洋溢，然后自己又花钱整了一个悬浮顶，看起来非常好看。


       4..功能比较齐全，配套送的东西多。平时上课需要在外面待很久，新能源可以一直开空调不费油，省钱啊！还能有露营模式，外放电。对于年轻人来说太友好了，出去玩还能直接睡车里，有外通风， 5.送的多，购买体验俱佳！买车送了隐形车衣，送了1500商城优惠券，送了充电桩，送了车垫。很多东西，这1500，我买了露营车，露营桌子帐篷，充气床垫，直接一站式购齐。简直是露营星人的福星！花了买车的钱，得到了比车更多的购物体验，整体感觉自己这钱花得值，买东西就图一个花的开心，用着得劲。

        提车开心，用着得劲，日常代步首选！",2023/11/28,长春
零跑c11超级增程,"10月份国庆在南昌和抚州对比了两家零跑门店最后下订。11月10日提车，新车还没上牌，用的临牌。11月20号上牌的。优惠不多，落地算保险15.3这样。赠送950交强险，保险 5000这样。上牌500，国庆下订商城送15000积分（价值1500rmb），送个脚垫和充电枪没了。直营店下订，零跑的各门店优惠水分巨大需要多对比。 横向对比过S7，L7，宋p，枭龙。最后选了零跑各方面比较符合自身需求，价格低，大电池，增程，座椅通风按摩，车机流畅，贷款免息政策等等。驾驶电车很有质感，提速线性，刹车也是。因为车重两吨，要时刻注意自动驻车，容易溜车。能耗跑了高速和城市道路，油耗 7.5，电耗17.8。中规中矩 零跑刚拿了投资短期内肯定不会跑路。零跑的卖车还是依靠店端经销商，所以厂家是会偏帮销售。虽然购车过程因为优惠问题搞得不愉快，但是最终也是顺利提车，灰色很霸气。内饰不算很好，但是不塑料，音效超级好，后排静音功能太人性化了，给开高速必须要有音乐助兴但又不想吵到后排休息的乘客超大的便利！后备箱很大，前后排坐椅也很大，这个车，就是大！悬架后排坐起来不颠簸,整体感受偏好 但是他还是有一点可以改进的地方： 1.它没有备胎，这个是新能源车的通病吧，希望还是可以改进的 2.娱乐屏幕不能完全投屏到主屏幕，边缘留白，这个拍照不好看，同事娱乐屏幕可投屏app略少",2023/11/19,抚州
Lina,最开始老公看了理想，后面对比了魏牌和问界，感觉基本差不多，理想的外观比较好看，魏牌个人感觉坐起来点头比较严重，问界当时没有试驾到最新款，可能因为价格相对比较高，所以我觉得没有特别触动我的地方 我说为什么我们不考虑一下零跑呢，21年的时候我们买了一辆t03，做了较多对比，最后选择了零跑，当时由于零跑产能跟不上等了很久，但是后期使用和售后我们都非常满意，并且当时老公就很喜欢C11，所以兜兜转转我们又预约试驾了C11，中间试驾了好几家店，有部分销售感觉可能刚入职不是特别专业，所以我们一直没下定决心，后面试驾到芯图店，销售很专业，所以我们当天就订车了，新增程在价格等各方面都比较契合我们的需求，所以就没有犹豫了 说来也很巧，刚好店里有一辆顶配的现车，跟我们想要的车型一致，所以贷款审批下来后就立刻能够提车了！ 【空间表现】空间宽敞，乘坐空间舒适，后备箱容积大，可以放倒睡觉，车内储物空间大，有许多暗格 【续航】续航可以达到1200多公里，可以满足长途需求，短途可以用纯电，很划算 【购车经历】提车前几天工作人员会建好群约好提车的具体时间，当天提车的时候工作人员讲解的非常耐心仔细，详细介绍了车辆的功能，功能实在太强大没能全部记住，整个过程大概持续了2个小时左右 上牌的时候老公特地选了结婚纪念日的车牌号，上完牌之后有专门的贴膜人员帮忙介绍各种膜的区别，不过没有强制要求，我们结合自己的需求加钱贴了一个稍微好一点的膜，本来说贴膜要排队一星期左右，但是老公跟工作人员表达了希望能快点帮忙贴好，所以售后非常给力的两三天就帮忙全弄好了 【智能化】唯一遗憾的是没有HUD，如果有的话驾驶感受直接就拉满了，试了一下自动泊车，非常适合我这种女司机，车上还有360影像，非常方便，再也不怕犄角旮旯了！ 外观流畅，线条设计非常美观，车尾圆润，我很满意 内饰是纳帕真皮的，新车味道比较大，颜色是灰色和紫色，我觉得灰色更接近米白色，相比另一个配色我比较喜欢这个配色，更加干净大气一些,2023/11/27,杭州
陈家熊猫,1、外观：我觉得外观没有什么可以挑剔的了，第一眼就知道喜欢了。各花入各眼吧 2、内饰：真的不错的，不比我坐过的BBA差，新车也没味道 3、配置：我想要的配置几乎都配齐了，座椅按摩，通风，电动尾门，20寸轮毂，大屏显示； 4、空间：真的很大很大，后排挤4个10岁小孩都没问题。尾箱超级大 5、智能化：比我之前的没智油车强很多，但是对比一些如小鹏啥的，还有一些差距。但毕竟硬件足够，希望后期OTA会有更多功能。剧透一下，小道消息说8月份会上城市和高速高阶智能驾驶。 6、驾驶感受：动力十足，指向清晰，指哪打哪。城市道路很平稳，但是比较颠簸道路，晃动会比轿车大一些，但这是SUV的通病吧 7、续航：一般8.5-9折吧，最好慢充，快充感觉会到7.5-8折的样子。然后空调蛮耗电的，如果长时间待车里看电影，续航会掉的很快。但广东就靠空调续命了啊！ 8、不足的地方：车内应用比较有限制，原来以为可以一键三个屏幕播放，结果找不到合适应用。空调的耗电量能不能低一点啊！ 9、关于其他：音响很不错，建议用自带的酷狗比较能够匹配语音控制什么的，然后用一些手机或者信用卡积分开个会员，就可以了。网易云音乐是要车载会员才行。副屏咪咕视频，就算不登陆或者不是会员也没广告，但是看不了VIP。,2023/7/6,广州
小腊月,"大玩具也提回来有段时间了，也跑了1300公里，从手动档油车直接过渡到c11，有种跨次元的感觉，真切感受到了科技进步带来的红利。
续航这块现在的天气市区基本可以达成1:1，欢乐表上看行车能耗也就10个多点；高速能耗比较高，18-20的样子吧，跑高速油耗7升大概。
3月份试驾的工程车还感觉开着比较重，底盘减震也调教的一般，量产车提车后开了两天感觉只有俩字，真香～。
传说中的异响目前还没发现，郑州最近一直在下雨，传说中的天幕和玻璃漏雨暂时也没发现，希望以后也不会发现。
零跑丐版减配的大部分功能都是不常用的，时间长咯就会发现，网传的丐版减配对实际驾车基本没有影响，甚至我觉得还好当初没上高配，中配够用了。去试驾的话一定要在车上放下电影试试音效，听歌体验不到影院的感觉。
车内实体功能按键比较少，很多功能要靠和小零的语音交互来完成，需要多磨合才能掌控好这台车。
零跑的等车能量补贴是每月20号到账，我的能量已经换成行车记录仪/车载充气床垫/植绒脚垫/车载收纳箱等好物了。零跑售后这块做的一般，行车记录仪安装出了点问题我还是找到淘宝的大华专卖店解决的。

总体比较满意，喜欢朱总发布会的一句话，你可以不买零跑，但一定要来看看。零跑对自己的性价比是真的自信~
最后说一句，星河银yyds～",2023/5/7,郑州
每年桃花盛开的时候,最开始喜欢就是外观，才去定金交了5000，然后去试驾，试驾的时候不知道亏电声音很大，没感受出来。所以订车了。但是亏电的时候哒哒声音真的很大。网上别的车主说的是对的。走高速一定要马上开燃油模式。不然亏电的时候一边充电一边走。动力不足。没力啊。然后当时是买了180増程丐版，但是也加了15000下去增配置。，但是车窗按键灯，跟怀档灯。几毛钱的东西，都要简配。太失望了。本来我是不喷的。其他我都能忍，大晚上开车开个车窗。还要靠手去摸按钮。摸到了才能去开车窗。 还有一句话。c11的底盘调教，配不上他的配置，这是前双叉臂。后五件杆。该有的体验吗。多用点心吧。过个减震带，滤震太差，左右晃动。 但是怎么说呢。这个车价在这里。也没什么好说了。慢慢的接受他。也会适应的，还有走电真的挺香的。每天短距离市区通行还是够用的。本人实话实说。不喜勿喷。,2023/6/12,杭州
cc7223167,零跑作为浙江本地的公司，自己浙江人肯定要支持一下的，不仅是为了支持本地的企业，更是要支持国家的新能源汽车发展。 【空间表现】 空间相当满意，特别是后排空间，因为这个pass了C01。无论是驾驶视野和后排乘坐空间舒适度，都优于C01。 【续航】 理论续航502公里，差不多能开400+。开空调或者上高速那就再掉点续航。家里有其他油车，车位也有充电桩，完全没有续航焦虑。 【充电时间】 一晚上差不多7～8小时充满，充电枪插上，设置预约充电。晚上十点之后开始充电，谷电2毛8一度美滋滋。 【智能化】 车机反应很快，识别能力也ok。低配的一些辅助驾驶功能，希望后续ota能升级补上。 【驾驶感受】 15w的车，30w的驾驶感受。最满意的就是底盘，前双叉臂+后五连杆，三四十万车才有的配置，总体跟我的A4L四驱差不多。过坎过减速带要舒服，小的坑稍微颠一点，平整性稍差，但是价格只有15w，换来30w的车的感受，你还能要求什么呢。 【最不满意】 最不满意的就是实用的配置减配太多。车窗按键背光？怀档背光？日间行车灯？后视镜加热？加起来也就小几百的东西，却给减配了，实在有点说不过去，为了这小几百的减配，网上都被骂成什么样了，这是一步臭棋。本来就是努力生存的企业，可能会因为一些小的失误，因小失大，失去市场和消费者。,2023/4/21,嘉兴
Allan付强伟,"提车快一个月了，虽然开的不多，总体感受还是非常满意的。我买的是180的舒享版，加了15,000的包，落地价在17万。这个版本纯电Wltc续航大概在150公里，基本上能够满足一周的使用。充电一次容易，就这个是真香呀。


【空间表现】
第1次看到零跑的展车是在5月1号，当时是在商场吃完饭路过他们家体验中心，就进去看了一眼。就是这一眼，然后念念不忘，第2天就下定了。作为一个轴距将近2米9的中型SUV空间是非常大的。而且后排座位可以基本放平，睡两个大人应该是完全没有问题的。

【续航】 C11有一个驾驶模式可以选择动能回收的强度。在市区开纯电模式下，里程基本上没有什么折扣。上次充满电Wltc显示续航150公里，但是开了10公里多一点里程显示才掉了7公里。动能回收，我选的是标准。
刚提车的前10多天，因为充电桩还没有到，我用的是燃油模式优先。增程器启动的时候，噪音还是完全可以接受的。感觉并没有之前在网上听别人说的那么大。

【充电时间】
我5月份下定，当时有活动是送家用充电桩而且包安装。所以车一提回来就向国家电网申请了电表，选择了峰谷用电。零跑送的充电桩是7千瓦的，30度的电池三个多小时就可以充满。而且呢，可以选择预约充电，等到晚上10点以后充电，电费更便宜。


【智能化】
前两天刚刚升级了一个车机版本，最得意的就是ACC全速自适应巡航，基本能够解放自己的黄金右脚。这个在跑高速的时候真的是很方便。",2023/7/12,驻马店
可乐87018,因为当时选择的是丐版，所以基本没有什么智能化，就当普通车来开吧，毕竟之前也没开过什么好🚗，这个车感觉已经很好了，性价比很高。不过提车第9天发现快停车的时候和倒车时左后轮有异响，回头去售后看看怎么回事。还有一个就是手机解锁响应太慢，必需提前开，要不还得跟傻子一样在车跟前等着。这是目前使用遇到的问题，其他很满意。智能大灯基本在上车以后就手动关闭，低配车不配拥有日行灯，所以就不要开智能了，要不亮的可不光是那个示宽灯，连后面的尾灯也亮着，又费电又感觉傻的要命。买车也不要太参考网上的建议，当时好多测评人说低配性价比很高，现在我是很后悔当时没上高配。有一说一，手动门把手真的比我想象的要好用很多。因为3月份下单的时候还没有这个低配的量产车，真属于开盲盒了。,2023/5/5,太原
醉也方休,"提车4个月了，感觉真的非常棒。我开了一周自己的车，又开了我同事的比亚迪宋Plus DMI，明显感觉小零的感觉更棒，驾驶感受更好。
小零的空间真的太棒了，我和对象都很喜欢，因为之前的油车是A0的小轿车，空间紧凑的很，开了小零之后真的感觉到了大空间的舒适性。
车重两吨，开起来稳重不飘，但是加速又很快。就是不在运动模式下一脚电门下去速度也是蹭蹭蹭往上！285km的长续航实在是省钱和舒适的最大结合，不仅不用频道充电，更是有电车的舒适性，每次20多块钱就能拥有200多km的续航，1.5-2毛的路费。到现在一共开了6800公里，纯电5500公里。实在是太香了。
我周围的兄弟都特别喜欢我的小零，甚至说要把我的无边框车门拆了安在他的宋上。毕竟帅是一辈子的事情！

拿到车就开始着手准备改一些东西，低配变高配step1，很喜欢高配的顶身异色，买来就预约了周边的贴膜店做悬浮顶。做出来太好看！
当时下单的时候在瓦尔登绿和星河银之间纠结，最后下单星河银，觉得比瓦尔登绿更大气一些。这下改了悬浮顶的颜值就更高了！
行李架也在拼多多看了一下，但是觉得为了外观在顶上加个行李架，上高速的时候会增加很多风躁，得不偿失，就放弃了。期待下一步的自我升级✌

再说一下不足吧：现在有点不安逸的就是绵阳市还没有售后点。所有售后都只能去最近的德阳或者成都，问了销售说是9月底能够在绵阳建好售后点。希望能如期开是营业。
总结一下：小零拿到手真的是特别特别香！开起来是真的很舒服！我很爱这款车，一直非常爱惜。希望大家能够遇到自己最爱的大玩具！",2023/4/16,绵阳
零跑一哥,外观霸气，侧身运动年轻，尾灯帅气，整体观感满意。 内饰简介大气，空间非常宽松，我一米九的大个子坐在主驾驶，头部和腿部空间有很多盈余，上下车因为有了迎宾模式都很方便。中控台还有无线充电放置台和一个很深的置物空间，不再担心东西没地方放。 纯电续航285公里，实际纯电续航目前打九折，因为可以加油，续航没有焦虑。 智能化程度比较高，响应速度快，可以通过语音控制车窗和后备箱的开闭，还可以用语音控制车内的app，比如想去哪，直接让小零导航就行。 还可以用手机app远程控制车辆，远程控制车辆通风加热和空调，预约充电非常方便。 自动跟车很实用，特别是在经常堵车的成都，上下班高峰期开车就是灾难，不过有了自动跟车，堵车的时候打开音乐和座椅按摩，直接解放双脚和神经，堵车的时候你也可以稍微放松下来，不再把脚踩到抽筋。 车有两顿重，开起来也非常稳，减震很好，因为家里人容易晕车，所以我都是调到轻松模式，这样起步和刹车都很柔和。 后备箱空间也很大，提车以后去买了一个组装好的婴儿尿布台，装到后备箱无压力。 不满意的地方就是亏电时候发动机启动的声音确实有点响，自动泊车在我的地下车库不好用，识别不到车位，也可能是地下车库太黑了吧。,2023/4/22,成都
