字段1_文本,字段2,时间,字段3
littlebad,"购车经历
因为结婚，所以家里需要增添一辆代步车。之前有一辆20年买的宝马325li曜夜，因为是油车所以考虑再买一辆电车。家里那位喜欢SUV，所以直接pass了所有的轿车。
偶然在飞凡R7上市前一天刷到了它的广告，之前在各平台也看见过它的概念车代号“ES33”，知道会量产，但当时没有购车需求就没有过多关注。
在国庆期间时前往门店体验了一下静态下车子的外观内饰，确实很帅很大很高科技。但由于试驾车要到国庆后才有，我国庆后又要度蜜月。所以我20号才试驾到车子，我自认为是蛮懂车的，所以这个价位飞凡R7还上麦弗逊的前悬我一直打了个问号。因为觉得这是飞凡R7唯一的缺点了吧，虽然我的3系也是麦弗逊但做过改善是双球结构的。但试驾过后，我的疑问就都解开了，上汽的工程师把麦弗逊前悬调得很完美，开起来很舒服，底盘过坑时的回馈很好，过滤恰当。我试驾的时候是四驱，销售踩了一脚油门，我和我老婆魂差点飞了出去哈哈，所以我选的是后驱版本，觉得5.8s也够用了。于是在满意的试驾过后，我在24号终于签完了合同。我以为签得太晚了，还担心年底前拿不到车怕吃不到嘉定补贴，销售也是肯定的和我说肯定提得到，我才不再担心。
 
价格/配置
补贴后价格325900，参与摩天轮减16,000, 选配30000，嘉定补贴20000。总共下来裸车价319900。全款，保险6500，上牌费1000，总共下来是327400
陆陆续续又买了些配件，像脚垫1180，后备箱垫189。一张128G行车记录仪的SD卡64，放电枪259，玻璃膜3680。
 
外观
外观识别度很高，轿跑SUV名不虚传，很帅很大。启动之后，前脸灯光的变化很有科技感，当时看到有激光雷达的版本，还有点未来战士的感觉。最喜欢还是从侧面看R7，运动感很强，搭配轮毂造型也很科技。
 
内饰
内饰见仁见智，我选的白色内饰还是挺有豪华感的，三连屏+ARHUD，座椅很软～配置方面该有的都有了～选装的电吸门如果是四门的就更好了～后排座椅靠背不能调节角度和没有机械锁。
 
空间
车内前排后排空间都可以，尤其是后排头部空间，足足两拳，这在一台溜背suv身上是不多见的，储物方面没有前备箱，后备箱也稍小，给4.5分吧。
 
 
驾驶感受
驾驶感受虽然是前麦弗逊，但开下来底盘很扎实，过坑回馈很好，动能回收拉到最低时油门放掉完全没有拖拽感，低速无顿挫。试驾的时候我还觉得停车时会点头，但提车后开着一点点头现象都没有，比我的3系还好开。5.8秒的后驱加速完全够用，平时也能激情一下，续航也多了些。
 
续航
续航我基本上都是充到80%开的，开到30%就充了，50%电量基本上能跑个225公里，所以100%应该能跑到450，在上海哪都能充电所以我觉得很够用了。
 
智能化
提车后开到现在都没有问题，最近一直在“Hi飞凡”，实时交互真能实现，也不是傻瓜式的说一句答一句，而是同时可以接受三四句的指令，语音互动基本上可以解决80%的按键功能。
 
吐槽点
1、 交付中心仪式感一般，礼品偏少，车子品控中等偏上。
2、 电吸门只有前排，后排座椅不能调节靠背，后排无机械锁。",2022-12-11,上海
小火哥007,"终于终于终于赶在2022结束之时，提了新车！28号接到通知时有点小兴奋，从3月一直等到12月， 小鹏，阿维塔等等上市，我也没有放弃R7，是产品性能打动了，也或许是因为“七”，这一直都是我的球衣号码与战袍。R7也注定是我打拼事业，为家人遮风挡雨的座驾，永不止步，一起追逐“非凡”人生。

30号提车了，去海口最新开通的快速路上跑跑，动力响应调至最大，制动调制标准，和方向盘都调制轻盈，果然起速很快，3.8秒百公里是可以的。
AR-HUD科技感十足，显示就在驾驶员的正前方。每个转向都有非常明显的指示箭头，动态变化相当流畅和酷炫，去了陌生城市也根本不用担心会错过路口。车内看电影小小尝试一下，配合它的音响效果，果然比电影院还有感觉，就是只有一个人看是不是有点无聊。
其他娱乐等功能还需要调整，超级喜欢开关锁的灯语，超酷炫，LED大灯的出场动效非常酷，高调的车主可以把开关锁的音乐打开，绝对可以成为停车场最靓的仔，我默默地关掉了！
       正在寻找一种最便利的进入驾驶姿势，除了手系安全带和踩刹车之外，从车辆发动，打开车门，进入驾驶状态及调整座位到合适位置都由R7自动解决，有种蝙蝠侠穿上战车的感觉。
       很遗憾目前自动泊车，代客停车和尊享迎驾还没有上线，期待早日上线体验，我会陆续解锁分享。
       有一点需要提醒的就是新车车主出门时一定要把后视镜调整好，保障出行安全。这里也可以说是R7的小问题，大家一定要注意倒车时，R7后视镜会自动下倾，回到D档后，后视镜本应回到正常位，但是有时候后视镜回不来到正常位，可能是我从R档到D档操作太快，系统没有检测到。所以大家开车时千万要注意，及时停车调整，或者自动关闭这个功能。",2023-01-02,海口
小继泽,"【购车经历】
契机就出现在4月份的上海疫情，当时闷在家里刷微信，无意中看到了飞凡预售R7，立即就被三联屏深深吸引，再深入了解到内饰、外观、高科技智能座舱之后，我就被吸引住了。

经过两个月的犹豫，到6月我下了小定订单，毕竟“摩天轮”计划4000抵20000还是很有诱惑了，即便到临门一脚变卦也不会有任何损失。之后就是经常泡论坛，阅读公众号，看样车测评，换车的意愿越来越坚定。

到9月25日，两油和换电站计划，打消了心中最后一丝犹豫。
10月2日高高兴兴做了大定。
目前提车两周多。

【颜值】
外观很有科技感，前脸下沉，感觉是新能源车的标配，宽肩设计有点特别。一整块的科技屏幕很唬人，中央扶手区非常宽敞，开了几天感觉也是简约的奢华。

【智能化】
由于我的领航辅助功能还没有开（可能是地图还未覆盖），所以高速领航还没有体验。对于目前可以使用的功能，整体感觉还不错，比如S90在前方跟车低速行驶的情况下需要驾驶员自主变道，但是R7上只要打转向灯就可以自己完成变道超车。不过可能是出于安全考虑，R7在变道上并不是很激进，而是要等到侧方道路上前后来车都距离很远才会从容变道。最可喜的是算法上的优化，超车之后车辆不会疯狂加速到设定速度，这样变道感觉就很舒服，很像人类驾驶员的驾驶习惯。
不过也有一些缺点，比如变道的过程中方向盘没有阻力提示，所以你也不知道车辆到底是自己打过去的还是跟着你手过去的，整体上让驾驶员不太自信，需要反复确认。我也知道这可能是希望驾驶员在变道过程中可以随时接管，不过建议可以参考车道保持系统，在驾驶盘上施加一定的阻力，在保证驾驶员可以接管的前提下，也提示驾驶员目前已经在自主变道了。

【配置】
AR-HUD还是很有用的，第一天的不适应有很大原因是由于显示位置太低了，根本看不见。今天把显示位置调高，又调节了亮度之后，整体感觉非常好，和路面景观的融合非常到位，驾驶信息实时打在玻璃上，根本就不需要低头再确认仪表盘。特别是车速旁边还显示了每条路的限速，妈妈再也不用担心我开车超速了。
美中不足的是不知道为什么导航时路标显示不是很准确，要转弯的时候偶尔才会显示广告上出现的那种很大的转向虚线标志，希望升级的时候能够解决。

【驾驶感受】
飞凡R7使用的避震是前麦弗逊后多连杆，因为前轮使用的麦弗逊被许多网友诟病，担心实车体验会点头。上手之后特意试了试急起急停，没有明显的点头感觉，说明工程师的调教比较到位，而且麦弗逊也发展出一系列结构，并不能说麦弗逊悬挂就代表低端。匝道过弯时候没有明显的侧倾感觉，应该是悬挂上用的偏心弹簧比较给力，减轻了麦弗逊悬挂无法兼顾左右横移的缺点。

操控性能还可以，指向性还可以，方向盘打起来很轻盈，不过方向盘皮质有些滑手，不太适合单手打轮型选手。另外方向盘的转向力度也可以选择，喜欢轻重的都可以在车机里调节，非常方便。

【空间】
我180身高，坐前排或后排都感觉很宽，腿部两拳、头部一拳半是有的。

【隔音】
开在路上时，家人都在后排睡着了，醒来以后妻子告诉我、，比原来的车舒服，噪音很小。R7工程师为了减噪在全车用了30公斤隔音材料，双层隔音玻璃和三层车门密封。感觉整车隔音确实做的非常扎实，行驶中开窗关窗有非常明显的噪音比较。

【吐槽、建议】
1、很多功能细节还是可以继续优化。比如我就遇到过一次进入座舱之后，车机没有登录我的身份信息，需要用APP扫码再登录。另外车钥匙接近就自动开门这个功能也要及时关闭，否则下楼扔个垃圾车子就会开门欢迎你好几次。

2、R7是有自动刹车系统的，为了体验自动刹车，特意在一辆大车等红灯的时候延迟刹车，想看看自动刹车什么时候介入。但是出人意料的是自动刹车很腼腆，没有给出反应。结果是我紧急踩停，避免和前车追尾。后来研究系统设置的时候发现可以调节自动刹车的介入时间，下次把自动刹车调节的敏感一些再测试一下。也希望工程师如果看到我的文章也能给出一个明确的距离范围。没有自动刹车系统开车真的会很累，一点小差也不敢开。",2022-12-12,上海
电车情报局,飞凡R7，最近出了新的年款，车没啥改动，但是多了电池租用方案，用了之后降了整整10万块钱，长续航版20万内就能入手，心动吗？ 从外观上讲，它车长4900mm，轴距2950mm，妥妥的中大型SUV身板，视觉上跟心理上的满足感都给足你。前脸自带贯穿式日行灯，还自带多种灯语模式，够炫酷。 高级大溜背，21寸星宇轮毂，隐藏式门把手，无框车门，侧面的设计感没得说。真正的亮点是车门，不仅可以一键开启关闭，还自带电吸门，还有四门隔音玻璃。也就是说，四五十万的豪车都给不了你的，它给到了。 来到车内，三块屏幕的布局，有点类似奔驰EQS之类的车型。显示效果没的说，10.25英寸，15.05英寸，12.3英寸，清晰度管够，内置8155芯片，操作起来滑溜滑溜的，无论是UI设计，还是菜单逻辑，都很像一般的平板电脑，很好上手。 除了三个大屏，还有两个隐藏屏幕。第一是华为的AR-HUD，跟一般的抬头显示相比，它的显示清晰很多，就好像直接出现在眼前一样，而且开导航之后，哪里拐进去，走哪条道，它都有更直观的指示。关键是它可以精确提醒前方的潜在危险，安全系数拉满。 第二块屏幕是流媒体后视镜，一般这种后视镜白天很清晰，到了晚上可能就不行了，这个不会，晚上还特别的清晰，我那天真的有被惊艳到了。不过摄像头在尾门上，雨雪天的时候，可能还是会弄脏。 座椅相关的配置也基本到顶了，前排有通风加热按摩，副驾还有腿托。至于空间，我1米76，前排调整好坐姿之后，腿部、头部的空间都是全方位的大，只是靠背角度有点太直了，如果可调的话就更好了。 飞凡R7一上手，就知道它是那种居家型的SUV，有三个原因。一是座椅够宽大，像家里沙发一样，把你的身体裹住，二是隔音很好，胎噪很轻微，只是70往上，两边后视镜会有些风噪，还有一点是悬架非常的舒适，过减速带的动作都很柔和。相对来讲，操控性就平淡一些，转向有些虚位，力度比较轻盈，跟居家过日子的调性是相契合的。 聊动力的话，就聊到它的长处了。这台旗舰版，用了双电机，400千瓦，700牛·米，官方3.8秒破百。我实测了一下，最快的一次4秒2不到，非常炸裂。 不过千万别以为它很难开，它的电门灵敏度支持N个级别的调节，在最轻松的状态下，即便全力踩下去，加速力度也还是挺柔和的。调到最运动的状态呢，只需要轻轻一点，也会立马窜出去。日常代步，我建议调到自适应就好了，轻踩柔和重踩炸裂，想怎么来就怎么来。 最后汇报一下能耗。这两天我开着空调城区代步，表显的百公里平均电耗大概20度，如果准确的话，结合90度的电池和606公里的官方续航，算下来实际打个七五折左右，以双电机车型的标准，算是电耗控制比较出色的。因为我留意到，它大部分时候是后驱状态，急加速，或者路面湿滑的时候，前面的电机才会切入，挺聪明的。 跟一般的纯电车相比，飞凡R7还有一个优势，就是可以换电。据说整个过程两分半钟就能搞定，所以换电的时候还可以吹空调、看电影，因为小电瓶撑得住。只是换电站现在还不是很多，想要全面铺开，还得再等等。 试了一通下来，飞凡R7在智能化、舒适性、设计、动力等等方面，都给我留下了深刻的印象。我认为，跟价格相近的特斯拉Model Y相比，飞凡R7的整体实力是更强的。而且用租电池方案的话，车价可以立减十万，算下来顶配还不到30，非常划算。,2023-02-15,
Shocksun,"总体来说单纯作为一个新能源车使用起来还是比较满意的。作为深圳第一批车主还是比较受到重视。

然而绝对没有达到购前预期。所以目前最不满意的一些体验说一下：

1.换电站要到明年才能开放，深圳会在深南大道周边先修四个出来。作为最大卖点希望可以快速提上日程。

2.贴了玻璃膜之后GPS寄了。目前售后在跟进。

3.车机的系统是“自研”的，但是这个系统目前不能加装新应用。原车自带的百度地图完全用不惯，手机无法投屏所以导航成为了难题。希望ota可以解决这个问题

4.这个汽车太依仗各种“科技开关”了，抛弃了很多物理按键。这一点在理想情况是很不错的，然而偶尔出现的异常会让实际体验下降。比如驾驶扶手的触摸，充电门也是触摸，空调也是触摸等等。有时候会不习惯。

5.前期宣传的智能驾驶，实际体验起来有点小笨。跟自己的前一台路虎L2自动驾驶差距不是特别大，除了可以看到3D的行车建模和打灯变道之外，还有许多功能没有开放。比如自动泊车和自动接驾没有推出，再次催更OTA",2022-12-05,深圳
zzhnh,"已经提车1个半月，使用下来最大的感受有五点：
1.语音控制非常好用
2.换电很香
3.加速很猛
4.空间很大
5.辅助驾驶很智能

1.语音控制真的摆脱了油车时代的点点点，所有的控制只要直接喊就行了，真的解放了自己的视线和手
2.换电嘛，dddd。补能很快，又不需要排队。没体验过的话真的不知道有多香
3.加速方面，基本上起步别人都在吃灰了，就算是model3高性能也一样
4.空间真的很大，完全大型车的空间感。副驾驶位也特别舒服，有脚托，甚至连脚托也能加热哈哈
5.辅助驾驶的话，基本我现在上班都可以在高速上边开车边吃个早饭。我测出来的有可以自动变道、自动打灯、自动加减速、加塞减速等等。应付高速路完全ok

购车和提车经历可以来看我首页的提车日记哦",2022-12-30,上海
marcopolosk,"12月3号正式提车开回家，很难相信一个没开过几次车的新手，第一辆车竟然是拥有智驾界卷王，霸屏的飞凡R7

【购车经历】
各种机缘巧合，为了1.26万的国补，为了嘉定的2万补贴（虽然最新消息说补贴延期到三月份了），车电分离减10万，为了尝鲜车电分离，最根本还是我确实需要一台实用的车，加上上海车牌政策原因，一开始便想买新能源

【驾驶感受】
新手的我，拥有的第一辆车就是电车，我的驾驶感受多少会不够全面。但是R7的nappa真皮座椅，boss音响，女王副驾，三联屏，电吸门，全景映像，自带etc，自带行车记录仪，座椅按摩，智能驾驶，语音控制以及超大的空间，豪华的内饰都让我无比满意。虽然至今智能驾驶一直不敢用。整体而言丝滑顺畅，新手驾驭起来也是很不错。

【续航】
由于目前行驶里程较少且没有跑过比较远的长途，续航这块儿不太敢说。年底前免费换电服务，以及赠送的1500的充电权益都是可以使用的。
【最满意】
内饰 三联屏 空间 智能驾驶 音响

总之，从各个角度来看都是符合个人预期的一台车。",2022-12-28,上海
春草闲人,"外观不同的人有不同的审美和喜好，我只能说飞凡R7让我第一眼就喜欢了，车身流畅修长，黑色悬顶白色车身很酷，车颜值在我这里五星满分。

内饰方面，用料做工还不错，个人不喜欢三联屏设计，但整体感觉还能接受，空间也尚可，4星。

基础智驾辅助及高阶领航，很靠谱，超出预期。不足是目前支持领航的城市还不多，需慢慢覆盖更多城市。

车机流畅度尚可，交互操作两次OTA后也算中上，熟悉后操作起来也算得心应手。

对于我个人来说，此车AR-HUD是除颜值外最大的亮点，平视HUD系统，很赞的功能和配置！用过才知道，离不开的。

购买的是长续航Pro版，选装了车身色白色3000块、21寸星宇轮毂5000、舒适包1万，视觉增强包1万。",2023-04-05,上海
呆雁逐梦,1、外观好评，买它很重要一块就是颜值，至少符合我和我媳妇儿我们两个人的审美，当初对标了十几款电车，最后在还是在发布会当天大定了。 2、内饰好评，选的暮云棕，43寸的三联屏也很不错，中控大屏看视频和导航显示都很清晰。 3、配置来说整体都还不错，尤其是智能化，但是车顶的激光雷达工作时有微弱的“哒哒哒”声音，开了音乐就会解决，但是午休时静音环境会有影响。 4、空间够用，后排空间舒适，但后备箱因溜背导致空间受点影响，大多数时候够用，但有一说一确实比不上Y能装的多。 5、续航实际有500左右（根据自己实际驾驶习惯动态续航），动态续航表显准确，是CLTC八折多，目前开了五千公里，我四驱，平均电耗20不到，天气热了基本上可以做到16-19，长途续航优势明显，但是宣传的换电站速度确实太慢了，严肃批评！ 6、智能化确实可以，自带的打灯变道已经超过不少品牌了，已经OTA出的高速领航也是很不错的，辅助驾驶个人感觉能排到前三。 7、驾驶感受，提速很快很线性，减震一般，操控可以，但转弯半径略大。,2023-03-05,成都
慢慢龙R7,首先是颜值长到了我的审美点上，溜背的造型介于轿车和 SUV 之间，高端大气上档次；其次是内饰的豪华感，座椅的舒适性都是无可比拟的；静音做的也非常到位，在高速上分贝也不高，不影响听轻音乐，绝对属于安静的那种；全车到处体现着科技感，电动车门，带按摩加热通风的座椅，超级大屏，顺滑的操作系统，都是比豪华车还舒服的高端配置；3.8s 的加速让你秒杀路上的大部分车，想要就有；605 公里的超长续航，让我一周才需要冲一次电，等不了充电还能换电，彻底解决路程焦虑；最后是上汽的研发能力令人放心，据说有 500 人的研发团队专门打造这套智驾系统，截止目前大小版本已经升级了三次，每次升级都很顺利充分体现了上汽的实力✊。,2023-08-10,上海
Top5Fs,"外观造型相当好看，动感十足，一气呵成的溜背设计。十月下定，12月提车，选了自己一直钟意的各种蓝色系，R7的蓝色叫做龙舌蓝。配置是旗舰版，没有选装激光雷达，因其安装位置、造型突兀，且对我来说需求不大。

动力输出相当平滑且功力深厚，直线加速秒杀一众油车，刹车可调，我选的舒适模式，非常棒的脚感，前段柔和，后段迅猛，很好的兼顾了日常舒适。

正在经历一年当中最寒冷的时间，我的行车半径最远是200公里，续航折扣下来没有影响到出行便利，期待天气暖和了，续航有更好的提升。

空间挺棒的，驾驶坐人机工学不错，后排空间和舒适度比我的15款宝马X5强了许多，座椅宽大舒适，填充偏柔软风，加热速度中规中矩，期待夏天的通风效果。

21寸大脚的胎噪比就大，路感十足，悬架调教硬朗，舒适与运动；自重和操控；二者不可兼得！",2023-01-23,太原
锐小宸,外观:颜值绝对在线，30-40价位区间的纯电SUV看了一圈，还是R7好看，最好看是侧面和后45度。划重点:一定要选21存轮毂，不然不配这么大气的外观。 内饰:三联屏绝对加分项，而且屏幕分辨率很高，驻车等人看个片那是相当爽。前排座椅配置很高了，尊享副驾一定要选，同级只有某来车型才有的脚托，还能加热。14个扬声器的Bose，调教非常棒，不比丹拿和柏林之声差。 智驾:成都这边虽然还没开通高速领航功能，但是目前L2+带打灯变道的辅助驾驶太香了。目前高速开过500多km，全程开启辅助驾驶，几乎不用接管。华为量产的最大HUD，太好用了，用过才知道。 续航:90度电池，官方CLTC606km。最近冬天气温3-9度左右，空调26度，两档风，城市大概17-18度/100km，高速续航110km/h，大概21-23度/100km，个人觉得很满意，供大家参考。 缺点:只有前排带电吸，后排没有，有点尴尬。无线充电功率太低，后排座椅角度不能调节，也没有其它配置，对后排乘客差点意思。而且后排缺独立空调控制面板。虽然支持换电，但是换电站的布局还没起来，感觉第一批车主或多或少有点背刺。,2023-01-22,成都
JackieHou11,【乘坐体验】 坐垫够厚够长，填充柔软，前排舒适功能齐全。 【驾驶感受】 底盘挺有韧性的，过坑车身也基本没有多余摆动，动力充沛，响应和回收无极调整很方便，赠送的3w元自动驾驶很不错，在刚上市的车上就能完全使用功能，上海道路除非地面标线混乱基本上不会需要人工接管。 【提车价格】 选配了视觉增强包1w豪华尊享包1w轮毂3k 2022年国补➕嘉定补贴2w➕4k抵2w 【最不满意】 车辆储物空间确实不太行，纯电车型没有前备箱就算了，后备箱也没比modely大多数，车内手套箱都没，也就中央扶手整体设计还算可以。 【续航】 续航表显基本准确，如果是空调出行可以打开动态续航显示，根据当前耗电量推算会更加精准一点。,2022-12-31,上海
麦米奇奇子,外观造型优雅大气，是我买车的一个重要理由。内饰用料足，三联屏体验很好，nappa真皮有质感。配置可以，动力足。空间优于同级别车型。续航可以，电池耐用。智能化不错，经常用智驾，缓解长途驾驶疲劳。家充用车成本150块，超级省钱。,2023-12-25,上海
用户2841953023381,外观：飞凡r7的大溜背造型让我一见钟情，我选择的颜色是银翼紫，在亮光下呈现紫色，暗光下又透出隐隐灰色，这个颜色时尚又低调，个人非常喜欢。 内饰：我选择了尊雅白，配上霸气的43寸三联屏，显得十分高档。 配置：入门即满配，根据自己的用车需求选择了标准续航版，加了一个豪华选装包，nappa真皮座椅，座椅通风按摩，女王座驾，心率监测还有内置etc，这么多配置1万元不亏。 空间：作为一辆溜背车，r7的头部空间让人称赞，就算1米8几的大高个坐在后排也不会顶头。 续航：提车两个星期，感觉续航也不错，最低开到过百公里13.8的能耗。 智能化：开高速的时候启动智能领航，让驾驶员省心省力。车机相当丝滑，平时只要呼唤语音助手发出指令，她都能帮你及时完成。 驾驶感受：非常顺畅，被大家诟病的前麦弗逊独立悬架可能调教的比较好，个人觉得和双叉臂的车开起来没什么区别。,2022-12-14,上海
阿雷7605,先说一配置，我选的是车电分离77KW.h标准高阶版，选装了豪华尊贵包和视觉增强包，因为我觉得车电分离版以后电池是可以升级的，车内的配置不能省啊，看中R7很大一部分原因是可以换电，何况飞凡换电站是有两桶油站队的捷能智电支持运营管理的，未来网点布局大有可期！ 提车以来的驾驶感受：作为一个开了十几年油车的老司机，飞凡R7的驾驶体验和油车感受区别不大，一是动力输出模式设置的比较温柔（因为刚上手电车没敢设置的太暴力），二是油门（纠正一下应该是电门）踏板很线性，可以说是踩多重动力就给你来多快，不像油车冷车时侯必须得大油门轰两脚，城市里面红绿灯起步只要你想冲第一绝对不会给你丢面子。 再说下提车经历，11月的最后一天30号，终于接到交付中心的通知可以提车了，虽然之前买过几辆油车已经不是第一次提车，但还是有点小激动，约好交车专员到了交付中心，一眼就认出来了我，交付期间更是鞍前马后办理各种手续，真的要再次感谢您的热情服务！ 最后，今天看到飞凡官宣11月份交付1501台，对比10月份已经有了大幅上升！祝飞凡越做越大，服务越来越好！,2022-12-03,上海
超凡迅捷,刚开3000公里，第一次开电车，智能驾驶各方面都还不错，提车直接干到北京，冬天低温续航确实少，开高速加低温天气大概5折，气温升高点续航立马提高，车型决定了后备箱不大，目前没有其他问题，没试过雪地四驱，今年北京没有下雪。 期望换电站赶紧建设起来，车辆的自动泊车功能能够开放，期待OTA更新。,2023-01-05,苏州
A晓潴耔淘宝,"外观不用多说了吧，就是一个字帅。这车吸引人的第一点应该就是这颜值了哈哈

我觉得唯一的硬伤就是因为科技配置太多，导致里面的空间有点小。
特别是没有前备箱，但是他是因为被华为的首发AR-hud占据了空间😂
没有副驾手套箱，因为它是豪华三连屏还有女王座驾加热脚垫占用了空间🤣
但是这个可以接受，因为它能够给副驾带来的感受真的很舒服。
中间没有镂空因为做了NFC启动感应😭
这些都是有得有失，鱼与熊掌不可兼得吧。

车门做的有点厚，导致里面的横向空间可能会对比其他的新能源车，感觉会有点窄。但是座椅的厚度横向还有舒适度是比其他对比过的车哪几款我就不说了，都是要舒服很多。

最让我觉得惊喜的就是他的车机。他这个电控真的做的很不错，控制的很好。比一般的轿车还要低。得益于它超低的风阻
天地良心，这个电控真的是跟特斯拉的电控是同一个梯队的
当然对于他的车机，因为是零束刚开发的
除了一些基本很智能的那些辅助驾驶以外。
像其他一些娱乐的那些系统，就要期待它后续升级开放了。",2022-12-11,深圳
来自无锡的R7用户,选的后驱90度+HUD+真皮，11月18日办了一下午手续，保险交了7000出头，验了车，车顶两边的黑亮条会有较多摩擦损失痕迹，大概率是运输过程中发生的，可以要求售后抛光处理。,,无锡
felby,【外观】大溜背造型，车身线条极为流畅，这颜值没人不爱，白色车身颜色选装3000块。 【内饰】nappa真皮座椅，bose音箱，大三连屏，中央扶手箱触摸按键个人感觉略鸡肋～。 【空间】溜背造型完全没有影响后排头部空间，据说是因为躺式电芯大大降低了地台高度，此外全景天幕营造的视觉空间感相当可以。 【续航】日常城市代步+偶尔高速，真实续航大概450公里，目前长三角冬天开下来，百公里电耗18～21度电之间。 【驾驶感受】悬架偏运动风格，过减速带时后排感受似乎更明显，无极驾驶模式可以根据个人偏好拉拖动条随意调整动力响应，制动力度，动能回收力度，这点好评,2022-12-28,上海
魔都小小沫,"【最不满意】
还是觉得后排空间稍微拥挤  后备箱好像挺大的但是因为溜背的关系其实储存空间不太够
【驾驶感受】
比较满意反正对我来说完全ok

【续航】
冬天稍微打点折在预算内了。一般满电可以跑450左右打折的还挺多的。天热可能会好一些  平均在500左右
【亮点配置】
最满意的是外观，毕竟我是颜狗。。颜色也是我心仪的。不是很俗气的粉，带点紫色开出去回头率很高。而且三连屏使用起来也比较顺畅，还选配了女王副驾，还真挺舒服的。",2023-01-17,上海
R7车主11,内饰需要吐槽的是方向盘和阅读灯设计的差强人意，外观还是很能打的，感觉比宣传图上好看，配置得吐槽下，后排既然没有电吸门，后备箱没有脚踢，而且自己改还会影响质保，我觉得这真的有点傻，什么都没有后排门做那么厚干什么，关起来得很用力，空间除了没有前备箱和后排地面有点凸起，其他绝对OK的，续航最近天冷后打折厉害，5，6折的样子，之前11月份还8，9折，对温度特敏感，智能化还不错吧，够用。驾驶感受上说实话还不错，刚开始不习惯，现在觉得还不错，没啥大槽点。,2022-12-15,上海
许萌525,一辆除了喇叭不响哪里都响的破车！绝不再买一辆有任何国企色彩的新能源车！高唱凯歌痛杀飞凡狗子！该车存在以下主要问题，一是严重背刺老车主，据我观察飞凡，一旦卖不出去就降价，所以想购买的大家再等等，没准明年只要4.99万，破车飞凡就能开回家。二是具有严重安全隐患，方向盘喇叭由于种种原因（设计问题，材料问题等），紧急情况下盲按按不响（普遍存在问题）。三是全车异响严重，一年四季咔咔乱响。四是扶手箱设计堪称弱智，从来没有用过。五是全车质量较差，维修多次，包括但不限于右转向灯，刹车，后座椅等！六是虚假宣传，承诺的功能几乎都没有，例如代客泊车，停车场记忆泊车，换电站建设数量及规划。七是态度恶劣，飞凡从来不找自己的问题，例如方向盘喇叭按不响，每次都教我如何按喇叭，开了十几年车，我难道不会按喇叭吗！九是智驾如弱智。飞凡没有任何核心竞争力，且智驾团队早已树倒猢狲散，自1.0.2后再也没有任何改进，想体验智驾的朋友们谨慎选择。十是ota升级全是非核心功能，包括但不限于卡拉OK，游戏，商城！用户需要的最新地图全都没有！,2024-01-14,北京
R7怨种车主,提车14天车子续航不行基本上只有300公里左右，我每天上下班58公里充满电跑不到1个星期我买的长续航版,,成都
就喜欢听你们吹nb,续航拉夸，其他还行，内饰有一些异响，开一段时间再看看，如果只作为一般通勤车还行，不知道长期使用会不会续航更加拉胯,,上海
R7车主老陈,配置齐全，激光雷达毫米波雷达4D成像雷达和摄像头一应俱全。溜背式造型，外形美观。四驱电机动力强劲，变道超车信心十足。操控性好，方向指向精确。悬挂调教偏硬，行驶路感清晰，但不会出现坐船一样的摇晃感。智驾系统中上水平，Rising Pilot升级后领航和智能巡航功能在保证安全的前提下驾驶体验不错。,2023-08-01,上海
快乐喜鹊0H5,内饰算是豪华款的吧，纳帕真皮座椅很舒适，三联屏高端大气上档次，底盘厚重扎实，操控轻盈舒适，开启车道保持功能后如果不打灯变道的话有被抢方向盘的感觉，可能是安全提醒功能。高速领航在可用的道路上表现还是蛮不错的。我提的是龙色蓝的，这个颜色真好看。,2023-10-26,海口
黛西zZz,"车辆外观年轻亮眼，在路上回头率十足～ 停车的时候还会有人夸好看，问是哪款车～
车电分离购买，还能享受换电，换电过程特别丝滑、不用排队不用等，现在已经完全离不开了～ 
高速领航上下班路途都开通了，上下班过程轻松，还能趁着它自己开的时候叨口早饭呢～
开了3个多月，虽然也有一些小的问题，但是成长营都能快速响应帮忙解决，总体来说还是很满意的～",2023-04-13,上海
飞凡冤种一号,小问题不断，整天跑售后，虚假宣传，说交付即享的功能一年了都没见，ota次数可怜，智驾不行，一年降十万,,常州
汽车天涯,有一说一，飞凡R7应该说是目前上汽飞凡实力最强的SUV了。 一方面是设计上，加上一个大Coupe后，飞凡R7比之前的Marvel R时尚了不少；同时，零百加速特别是长续高阶版642公里的综合续航，在同级属于一流的水准。 在此基础上，飞凡R7还有三个核心优势： 一是搭载了量产的Premium 4D成像雷达，比起普通的毫米波雷达探测距离更远，可以实现更高阶的驾驶辅助功能。 二是与奔驰EQS同样式的RISING MAX 3+1巨幕系统，配合骁龙8155芯片，人机交互体验向新势力看齐。 三是飞凡R7还支持换电模式，补能更快，在一定程度上打消用户的续航里程焦虑。 所以，综合来看，飞凡R7产品力还算不错，就是知名度弱了点。,,
