字段1_文本,字段2,时间,字段3
军师6688,车小，爆发力很强，在城市好停车，好掉头，续航强悍，基本上没有虚标，音响好缺点:后视镜小，玻璃太亮，必须贴膜,,重庆
王兆林,车是星辰蓝+墨雨黑的配色，内饰是黑色+奶咖色都超好看，几何C的续航，很多测评都在冬季各路况的情况下有出评测数据，几何就是以真续航朱城的。我买考虑15万左右的SUV还有哪吒U合创Z03，所以对比下来，几何C的空间较小，就是后排的顶部空间受溜背造型影响，好在座椅长度500mm坐着很舒服，我189前后排腿都不顶椅子。电车还有就是松油门时的顿挫感，哪吒U几乎没有，合创Z03太强烈，几何C在二者之间需要适应。,2022-06-03,潍坊
有点车事,"【最满意】
几何C的内饰用料大量的使用了环保材料，这其实是一个放在同价位市场中比较新颖的概念，在新车试驾过程中，中控台类似布料的材质除了没有明显的新车异味之外，在做工上也不会显示出廉价感，这一点十分值得称赞，毕竟在大多数车辆还停留在以搪塑和皮质用料来凸显内饰档次感的当下，几何C的这个细节称得上非常独特。

在驾驶过程中，真实的电耗显示是这台车可以长途驾驶的关键,真实的续航表现可以充分提升这台车的驾驶信心，此外动力输出特性比较轻盈迅速，起步和加速过程中没有太多的拖泥带水的表现，转向手感适中，总体的驾驶氛围值得给一个好评。


【最不满意】

乘坐空间并不算出色，由于这台车本身的设计更像是一个两厢车型，后排空间的乘客如果长途乘坐时会比较难受，不过这台车也不算是一台十分适合长途跨市通行的选择。

几何C的长续航里程是它比较吸引人的一点，而且在实际测试过程中也没有太多的虚标表现，这也就能够让不少对于新能源车型有刚需的买家感到安心，而18万元出头的顶配售价，也符合当下新能源车型的一个主流预算，如果对于新势力没有太多信心，且需要一台续航真实，配置相对完善的新能源车作为日常通勤代步的选择的话，几何C是一款值得购买的车型。",,
游客XN,【空间表现】 空间感觉够用了 【续航】 最要点赞的就是几何C的续航能力，标的400实测也是400，很真实！ 【最不满意】 配置太低，后备箱里面不可以打开，必须下车去尾部按一下 【驾驶感受】 提速很快，车身很结实，高速110很稳,2022-05-30,温州
橡皮擦443,首先，车辆外观可以接受。内饰，毕竟是低配，塑料感根强，中央扶手区简直就是鸡肋，不规则的储蓄分区，毫无用处。配置够用。底盘太硬了，砰砰砰的响，一走点颠簸路段，颠得五脏六腑不舒服。提速很快。续航扎实。,2022-11-08,武汉
电动EV,【最满意】 动力方面是我比较满意的吧，日常家用车足够了。车子起步平顺，不会感觉发肉，动力输出平稳，没有顿挫感。爬坡一点问题没有。高速上表现也不俗，动力充沛，电门提速响应快，超车连贯轻盈。续航方面也很不错，平常就用来上下班使用，用下来差不多7-10天冲一下电，开久了算下来节省的油钱真不少。 【最不满意】 它的车漆不算厚实，比较的薄，开车一定要注意路况，稍微不好的道路开慢点，小石子崩到车身上就容易有划痕，看着很闹心，补漆还不知道时间久了能不能有颜色差。,,
林峰的视界,"【购车经历】
对比了元PLUS、几何C、小鹏G3之后选择的几何C，主要是觉得外观更好看，续航更强一点。

【最不满意】
我买的蓝莓版，配置不是很高，很多功能都没有。

【续航】
续航挺足的，买之前就问了车友续航这方面的真实性了，目前用着还行，跑个350公里是没啥问题的。
【保养】
首保已经做了，挺简单的，不过该说不说电动车后期保养是真便宜。",2022-05-18,
驾春秋,"作为一款SUV，我会把几何C理解成几何A的SUV版本。

从科技感上，几何C依然不缺。进到车内你就能感觉到豪华感，悬浮式的中控台，让人感觉科技感爆棚；而且当你坐在车里关上车窗时，静谧的感觉做的特别的棒。
续航上，550公里的续航就算在北方的冬天，打点折扣也是可以的，唯一的缺点可能就是价格不算便宜吧。毕竟550公里的版本，价格要在15万元左右了。",,
电动EV,【最满意】 我想象买新能源的大多数都会先去了解它的一个续航能力了，这款车的一个续航能力我还是非常的满意的，百公里平均电耗是17.3千瓦时，平时都是上下班开偶尔出去郊游，基本不跑高速，这样的情况电耗确实也不高，算下来能节省太多的油钱了，非常的不错了，很省心。舒适度方面也是很不错，座椅软硬适中包裹性很好，悬挂过滤性好，车内不会感到很颠簸。驾驶位置视野开阔开，车内冷温度降温很快。 【最不满意】 它的车漆不算厚实，开车一定要注意路况，稍微不好的道路开慢点，小石子崩到车身上就很容易有划痕，看着很闹心，很心疼。,,
有杠一起抬,用车一个月，这车最满意的就是内饰，缺憾在于主驾驶门上没有放杯子的地儿，外观也还不错，动力表现很好，早上零下6℃进京全程78公里25℃暖风两档（60公里高速+12公里的城市快速路+6公里的城市路段）掉了110公里续航，这个成绩在电车里不错了，气温6℃晚高峰下班回家83公里其中60公里高速车上坐了5个人，北京四环路拥堵4公里，高速拥堵3.8公里，暖风25℃两档，掉了123公里续航。10月底不开空调跑高速续航打9折，坐5个人不开空调跑高速续航打8.2折，不开暖风北京四环路跑64公里续航掉62公里。,,
玩车报告,近日，据官网消息2022款吉利几何C正式上市。新车定位紧凑型SUV，这次推出3款车型给大家挑选，售价区间为12.97万—16.97万。深受大家喜欢的几何C到底有哪些亮点值得一看呢？下面就和玩车弟一起去瞧瞧吧。 作为年度改款车型，新款几何C延续了家族式的设计语言。前脸采用纯电车经典的全封闭设计，搭配两侧犀利狭长的LED大灯、银色车标、前包围熏黑处理过的梯形进气口，使整车看上去时尚又科技。 侧身有多条腰线相结合，加上多幅式轮毂（17英寸路合金、18英寸战斧式轮毂可选）、隐形式门把手、溜背造型，冲击视觉效果的同时营造出强劲的肌肉感力量感。尾部的内凹设计圆润的尾灯组用黑色饰条相连接，后包围处也与前脸相呼应。新车长宽高为4432/1833/1560mm，轴距为2700mm，在紧凑型SUV中尺寸很不错了。 内饰部分采用极简工艺，5英寸全液晶仪表盘小巧实用，新车还配备12.3英寸悬浮式中控屏、双幅式多功能方向盘等。加上大量软皮材质包裹、540°AR底盘透视、BOSE音乐系统、定速巡航、上坡辅助配置可谓是既科技又舒适。动力部分，新车全系标配150KW电动机，并提供53KW/h、70KW/h两种电池组。两电池组续航里程分别为400KM，550KM。 作为一台紧凑型SUV，新款几何C做到了高颜值高续航，内饰简约又不简单。2021款几何C的售价为12.97万—18.28万，今年新车售价有所下调，加上各地区经销商的优惠，十几万就能入手顶配版几何C，这性价比属实太高。不知大家会考虑几何C吗？,,
謝凌峰,整体来说，几何C内饰风格和外观跟几何A大同小异。 配置来说，顶配配置丰富，抬头显示，L2级别自动驾驶，以及续航550（实际市区能跑530左右，高速450是没什么问题）主副驾电动座椅，通风加热，配置很丰富了。 空间也不错，轴距2700mm，一米八的个子也不会感觉压抑，后备箱装三个箱子2个包没啥问题 驾驶感受跟几何A大同小异，底盘铝合金部件多，驾驶感受偏向于舒适。适合家用，过坑什么舒适度都不错，加速快，油门有踩就有。方向盘虚位不大，不粘手 整体评价，比同价位的燃油车强多了,2020-12-28,
智电出行,在之前我们也是试驾过吉利的几何A，当时那款车不论是外观还是整体的表现都给我留下了不错的印象的。这次试驾的是吉利汽车的几何C，相对于几何A还是有了不错的进步的。外观方面，这台车也是和吉利旗下的燃油车有着相似的设计，有点像是帝豪GS。前脸看过去非常具有科技感，侧面线条非常流畅。来到车内，这台车的内饰部分也是采用几何家族的设计风格，相对来说比较简约，科技感比较强。有一点需要吐槽的是，这开车的控制区域采用的是触控式的操作逻辑，用起来经常会担心误操作，并且不是很易于操作。空间方面，驾驶室的空间足够的宽敞，调整好座椅后坐到后排，腿部还有差不多两拳的空间，头部有一拳左右的空间，相对来说还算不错，并且座椅整体的质感和舒适度做的也是不错的。在驾驶感受方面，这台车相比于帝豪GS来说，在转向和避震以及实际的加速感受上都是有进步的，但是我感觉这些进步都是得益于电动化的结果，不过总的来说还是很好开的，加速很线性，转向灵活，并且整体的悬架调教是偏舒适性的，很符合日常代步的需求。,2021-09-26,
二师兄玩车,几何C的车内12.3英寸的中控液晶屏幕搭载了最新的GKUI系统，画面清晰度超越了同级别其他车型，并且触控反应也十分灵敏，E-touch中央超感触控区将各开关刻在了控制面板上，操作起来很方便。 这款车的腿部空间还是比较充裕的，无论是前排还是后排，都有着不错的表现，但后排的头部空间就有些尴尬了，会感受到压抑。 动力方面，吉利几何C搭载的是一台可达204匹马力的前置单电机，电门又调教的比较灵敏，所以在驾驶过程中能够感受到较强的动力输出，红绿灯起步时这种推背感尤为明显。,,
有点车事,该怎么评价几何C呢？一方面，身为新生品牌，几何C的整体造型是有一定特色的，无论是紧凑的身段、封闭前脸还是那个犀利、锐利的头灯造型，都能体现出它的特别之处。而且坐进车内，驾驶者也能够充分感受到它力求在车内氛围感有所突破的想法，而实际上它也做到了，尽管在质感上并不算十分精致。而在驾驶感受上，几何C就欠缺了一些火候了。底盘质感上较为一般，而且车身的侧倾抑制上表现不是十分出色，由于惯性而出现的刹车点头现像比较频敏，不过在高速的下整体稳定性还是足够的，驾驶手感轻盈，比较容易上手，电机的输出体验还是值得称道的，不过400km续航在当下来看已经算不上十分突出。不过由于品牌力略有不足，加上同价位级别里选择太多，几何C的存在感还是不太足够。,,
汽车天涯,几何C的外观采用封闭式格栅设计，两侧鹰眼LED大灯造型犀利整体辨识度较高。几何C保险杠造型力量感十足，梯形下格栅采用横幅式设计且两侧类似空气动力学套件内部带有黑色饰条点缀，非常运动。车尾设计饱满圆润，两侧熏黑尾灯中间黑色面板内部带有英文标识，夜晚的视觉效果十分醒目。内饰部分，采用的是简洁而科幻的设计风格，液晶仪表盘+中央悬浮式大屏组合更加偏向时尚化和科技化。在很多细节之处，都用到了几何图形来融入设计。方向盘尺寸十分小巧，手感很棒，指向性也非常不错。几何C的慢充口在左侧后方，快充口在右侧前方。另外，几何C也是提供放电功能，可以外接220V电源给家电。动力方面，该车型采用的是前驱单电机布局，最大马力204匹，最大扭矩达到310牛米。,,
智电出行,除了判若“三”人的驾驶模式外，几何C还提供三种动能回收等级能够选择，在回收等级最高的情况下，车辆的拖拽感还是比较明显的，松开加速踏板的一刹那，坐在车里能感受到车辆被“拉住”一样，这种体感容易造成车内乘客晕车，并不建议多人出行使用。而其余两种模式就相对舒适了不少，虽然也能够感受到动能回收系统的工作，但并不会产生不适的感觉，而在动能回收最低的模式下，几何C的表现更像是一台燃油车，收油后，车辆会依靠惯性滑行一段距离，最终静止。若您的副驾及后排有乘客的情况下，强烈建议您选择动能回收中/轻等级，舒适感要相比较之下提升不少。,,
往日如烟罢,"C550总算提车了。
【购车经历】
原价购入，没优惠。

【最不满意】
周五的时候跑了一趟高速，跑了100来公里，全程110码左右的速度，发现高速上噪音还是不小。

【最满意】
外观好看，提回来亲戚朋友都觉得颜值挺高的。

【续航】
新车磨合阶段，目前电耗在14.3千瓦时左右，续航还行。",,
玩车报告,"【最满意】几何蓝莓C400延续了家族式的外观设计，引擎盖与前脸融为一体的封闭式造型设计，搭配狭长的LED大灯，辨识度很高。两侧下方黑色的装饰件竖直的导流口和底部梯形的下格栅搭配，设计的也很相得益彰。C400虽然设计的很简洁但整体的时尚感还是很不错的。

【乘坐体验】空间方面，蓝莓C400长款高分别为443/1833/1560mm，轴距2700mm。对于像玩车弟这样一米八的身高来看，不管是前排的驾驶空间还是后排乘坐空间都很宽裕。而且后排纯平的地板设计，对中间的乘客来说也很友好，同时也后排支持放倒，对后备箱的空间来说得到了进一步的延展。

【驾驶感受】动力方面，蓝莓C400搭载一台永磁/同步电机，电机最大功率150kW，最大可暴发出204Ps马力，最大扭矩310N·m，与之匹配的是电动车单速变速箱，官方百公里加速时间6.9秒。底盘悬架采用了前麦弗逊式独立悬架加后纵臂扭转梁式非独立悬架，动力和操控方面表现的还不错。

总的来说，颜值、实用性、配置几何C还是表现的很不错的，动力方面表现的也很不错，可能唯一的小遗憾就是续航方面表现的略微差点意思，但在城市里代步开开还是绰绰有余的。玩车弟个人觉得对于15w左右的价格区间来说，几何蓝莓C400性价比很高，是一款值得购入的车型。",,
猥琐的老男人a,其它还好！就是隔音差！空调出风口反光！影响看后视镜！动力强！坐椅舒适！配置够用！,,
汽车天涯,吉利几何C西柚C550的外观整体看起来与帝豪GS的设计比较相似，使用环绕镀铬装饰条，线条也较为柔和。光棱之刃LED大灯棱角分明，更呈现出不错的气势，前脸的层次感也颇为分明，力量感也较强，封闭式的格栅更能表现出它纯电动的特性。侧面的电动式无影门把手，更呈现出十足的高级感。尾部的设计偏向扁平化，熏黑式的尾灯采用贯穿式的设计，在点亮后也有着不错的辨识度，整体效果较为大气，也表现出不错的运动属性，更符合年轻人的品味，相信也会收获更多年轻人的喜爱。,,
玩车报告,"续航里程550公里，作为一辆紧凑型SUV还是不错的。开车从上海虹桥机场经过杭州湾跨海大桥到象山影视城，总共413公里，也能够完美应对，续航能力还是很不错的。

车内大量使用了六边形元素，很符合品牌的名称。配备的是BOSE音响，听歌的话，音质效果非常不错，基本算是高端车型的标配。

零百加速6.9s，加速的时候能够明显的听到响胎声，同时能感受到推背眩晕感,悬挂调校偏舒适，底盘支撑还算稳定，转向的手感也很轻。软件方面，车辆配备ICC智能领航系统是ACC的升级版，长时间的开车也不会觉得累。",,
电动湃,几何C的内饰采用了不少环保材料，新车异味小。入门版本的配置很低，气囊只有2个，不建议购买。1560mm的车身高度比很多紧凑型SUV都要矮，车内空间一般。不过电动机最大扭矩310牛·米，相当于很多2.0T低功率发动机，动力表现出色。,,
汽车天涯,几何这个品牌大家可能比较陌生，是吉利下面的一个新能源品牌。之前几何A内饰给人的感觉很惊艳，到几何C上面依然如此。几何C的外观内饰看上去还是很有科技感的，回头率不错，有点未来战车的意思。电动车的动力表现都很不错，几何C也是如此，操控也还行，毕竟车身比较短，转弯变线时车身循迹性不错。不足的点在于一方面是作为纯电动车续航不够长，可能比较北方的朋友不太能接受；另一方面，隔音不够好，这个隔音不好主要体现在速度上来以后的风噪上。最后参考燃油车的价格，几何C的售价还是偏高了一点，在同级别车型中能够选到级别更高的合资品牌，所以如果你不是非要选择一款纯电动车，那么它的优先级就没有那么高了。,,
周鑫说车,7秒破百的成绩，对于几何C这类中端电动车来说，足够出色。但几何C采用后扭力梁悬架，其低速滤振性出色，但面对高速并线、快速过弯等场景时，较软的悬架则显得支撑力不足。,,
AL频道出品,外观上，采用封闭式格栅，大灯组以及尾灯的颜值较高。车身长度以及乘坐空间处于同级平均水平，后排地台略有凸起。内饰设计具有独特风格，但实用性向设计妥协，储物空间不足，多数按钮集中在屏幕内，相比几何A有一些进步，但依然是好看但不方便。,,
彪车档,"NEDC续航为400km的车型中，官方共上市了三个版本，分别是C版、C 版和C Pro版，补贴后售价分别对应12.98万元、13.98万元和14.98万元，各版本间有一万元的差价。如果是家用的话，我们直接排除了最低配的版本，也就是C版，倒车雷达、倒车影像的缺失，卤素大灯组等等，都让这台车没太大诱惑力。C 版车型则升级明显，除去引入倒车雷达外，更大尺寸轮圈(16英寸升级为17英寸)、定速巡航、车联网、LED大灯组、自动空调这些配置均有出现。当然，就日常用车来说，中配车型，也就是官方指导价13.98万元的C 版车型已经完全够用，但遗憾的是，在中配车型上，你依旧没有电动天窗这个选项。多花一万元选择400KM续航里程顶配车型的话，除去可以得到电动天窗这项配置外，你还能得到前排侧气囊、倒车影像、驾驶位无钥匙进入、仿皮座椅、前排座椅加热、LED日间行车灯这些配置。就续航里程为400KM的这三款车型单论性价比来讲，肯定是高配车型性价比更高。至于最低配车型，都2020年了，这个配置表现确实有些""拉胯""，不做推荐。",,
SKL车评,作为吉利旗下的高端纯电动A级车，几何C不仅拥有着高颜值的外观和极富科技感的内饰，而且这款车全系都是204马力，再加上7秒破百的加速能力以及550km的超长续航表现，这款车的性价比在20W以内的纯电动车型里还是不错的。,,
车侃锋说,几何C这是紧凑型SUV，是一款纯电动车，对于几何C来说，我认为整体的竞争力还是较为强大的。400公里的工信部续航来说，其实现在冬天实际的续航里程就是340公里左右，对于普通的城市行驶来说，如此的续航也是完全足够的，点赞。 作为紧凑型SUV，他的空间宽敞度一般，比起哈弗H6来说，空间宽敞度会不如H6，注重空间的朋友注意了。内饰的豪华度还是很高的，我最喜欢的就是12.3英寸的中控屏，确实看上去足够的好看，不过方向盘以及中控面板等来说，摸上去确实是显得硬邦邦的，质感一般。 开着几何C其实是非常轻松的事情，城市行驶中本身他的方向盘转向就轻盈，驾驶这款车是非常轻松的，不过高速中时速90之后的再加速能力一般，对于几何C来说，我认为当作普通的家用车还是不错的，价格本身就不高。,,
买车大师AM,几何C继续采用官方称为“多维流动生命体”的设计理念，前脸设计简洁而灵动，官方将几何C头灯设计称之为“光棱之刃”，内置80颗LED光源，凸显科技感。两款车型NEDC续航分别为400km和550km，可以满足不同的使用需求。,,
电车资源,"轻松、好开，甚至还有一定驾驶乐趣，这是几何C驾驶起来给我的第一印象。单看参数，几何C的动力水平与一般搭载2.0T发动机的燃油车无异，加上与同级燃油车相近的1.6吨左右车重，其实际的动力表现相当不错，但又不至于过剩，基本所有人都能够轻松驾驭。

设置有ECO 、ECO以及SPORT三种驾驶模式，动能回收等级也有三种强度独立可调。在日常驾驶中使用ECO模式最为舒服，动力输出不会过于激进，电门踏板的比例感十分细腻，一切都恰到好处。而在SPORT下，电门踏板的响应会非常灵敏，即使是乘坐四个成年人在时速80km/h的巡航状态，只要稍微深踩电门，几何C都能提供较强的推背感，一口气加速到120km/h都毫不费力。

至于ECO 模式，只建议在极端低电量且无法在短时间找到充电站的情况使用，该模式不仅会降低空调功率，车内的部分用电设备都会以低功率模式运行甚至关闭，例如氛围灯、HUD抬头显示等。

几何C搭载了博世iBOOSTER线控制动系统，并针对滑行阻力进行了重新设计，在卡钳、轴承、驱动轴等方面进行了拖滞力的优化。无论处于哪种动能回收等级，在行驶中突然完全松开电门，动能回收也不会立马介入，而是会延迟大约1秒钟之后才逐渐线性的提升，即使是初次上手，也比较容易适应。不过想要真正在高回收等级下得心应手，你还是需要练就一只“黄金右脚”才行。

低、中、高三种动能回收等级在滑行时对应的瞬时电耗分别为-18、-40以及-64左右，配合专门为新能源车研发的 ESP HEV，踩下刹车时的瞬时电耗甚至能够达到-96（单位均为kWh/100km），开过纯电动车的朋友应该都了解，这意味着接近100%的能量回收率。

此外，由于博世iBOOSTER取消了传统的真空泵，全部升级为电信号控制，那种能量回收与机械刹车之间过渡的段落感也被彻底抹平。

尺寸小巧的方向盘非常精致讨喜，双色皮质包裹的手感也十分出色，安装在转向柱上的5英寸液晶仪表盘可跟随方向盘上下/前后调节，无论怎么调都能保证不被遮挡。方向盘本身很轻盈，电子味较浓，整体没有太多路感，个人觉得随角度增加的回正力矩偏大了一点，有种“强行”帮你掰正方向的感觉。不过转向虚位被控制在很小的范围内，并且左右打满也只有2.8圈，这样的设定在一辆SUV车型上不多见，而这也是我认为几何C能提供一定驾驶乐趣的原因之一。

另一原因便是悬架了，几何C的悬架调教并非一般SUV车型那样的纯舒适取向，而是保留了一定的运动性能，比较契合其主打年轻市场的定位。在驶过水泥路面的接缝以及划线型减速带时，小强度的震动基本可以被轮胎和副车架的衬套完全吸收，整车很有高级感，而以较高速度压过减速带时，前排被“硬顶“起来的感觉相对后排会明显一些，不过好在减震器一次的压缩回弹行程就已经能够将震动完全吸收，整体没有什么余震，显得非常扎实。

悬架对于侧倾的抑制在SUV车型中算是比较到位的，几何C本身车高只有1560mm，再加上布置在底盘的电池组，其重心离地高度只有545mm，甚至比很多轿车还要低。

除了好开之外，几何C在舒适性、动力、空间上都有不错的表现，是一辆非常均衡的纯电动车。另外，融合VCU整车控制器与BMS电池管理系统，实时计算显示的续航也让表显剩余续航与实际续航的精准度非常高。在20万元以下这个价格区间里，几何C的竞争力很强。
（文/电车资源 邱健）",2021-01-25,
电动湃,车身高度只有1560mm，使得它的车内空间比很多紧凑型SUV要小一点。电动机最大扭矩310牛·米，相当于很多2.0T低功率发动机，动力体验很不错。不过400km的NEDC纯电续航里程有点短了，目前主流的纯电动车续航里程都超过了450km。,,
車话,外观部分沿用了几何家族设计，整体的车身线条和科技感是很不错的；内饰做工精致，大量采用环保材料，触感也很优秀；搭载的智能能量管理系统可以很精准的测出续航里程，极大的提升了使用体验。,,
琪车人,吉利旗下的高端纯电动品牌，几何C。外观部分，封闭的前脸设计，充满运动感的线条车身，贯穿式的高科技尾灯，是这台几何C外观上的亮点部分。首先映入眼帘的就是采用了全新的银盾标志，搭配上封闭式的前脸布局，非常前卫时尚。大灯的光棱之刃设计呢，采用了刀锋状的布局，配上两侧开眼角的造型，非常具有攻击性。 车身侧面两条高低腰线，使得整个车身的线条充满了动感，官方称之为：多维流动生命体。悬浮式车顶配上溜背的设计，提升了整车的运动气息。车尾的贯穿式尾灯直接连接左右车灯，加上GEOMETRY标志，辨识度非常高。下半部分使用了炭灰色装饰版搭配菱形点缀，细节非常到位。 在亏电情况下，快充仅需半个小时左右就能充电至百分之80。,,
极智动力,吉利汽车是现在所有自主品牌阵营中唯一拥有主流合资品牌核心技术，并将该技术投放在自家量产车上的车企。不过在新能源领域，几何的营销和产品定位显然是失败的。各项智能体验十分优异，后排实际乘坐空间表现也没有出现类似威马EX5那种小板凳低座椅的BUG设计。入门版车型400km续航14万左右价格在同级SUV中也算中规中矩，考虑实际购买多数人会选550km续航版车型，单电机前麦弗逊后扭力梁再到车型级别方面，几何C性价比并不算高。比亚迪秦Plus DM-i之所以上市后便会极高销量归根结底在于DM-i技术在深圳、上海、广州地区可以解决车牌问题，另外也能享受新能源政策且没有续航焦虑。纯电车型作为家中唯一一台通勤车仍需谨慎选购，除非不跑高速，一旦涉及300km以上出行您的车已经不是为您服务的了，您是买了个爹，爹走累了要吃饭，饭量不大牙口还不好，还总容易饿。,,
谢暄朗,【购车经历】 一般般吧，4s店感觉猫腻多，在金沙江路买的，一波三折，免费充电只在他店里，但是店里停车不免费，而且优惠都是延期的，不是直接减价，猫腻多 【驾驶感受】 还可以，很平顺，城市道路行驶不错，倒车入库也容易，但是高速上胎噪音大，也没有车道保持，开起来一般般，不如思域的感觉好 【空间表现】 空间不是很大，但是也够用，头部空间不足，后备箱也不行，空间很小，放几个箱子就满了，有上部遮挡也不能装高东西，而且没有备胎也没有，毕竟帝豪油改电，很多空间不足都是因为不是电车架构 【乘坐体验】 头部空间一般，后座有凸起，感觉很不好 【最不满意】 胎噪音大，无前雷达，空间很小 【充电时间】 快充半小时30到80,2021-12-19,上海
eyu2008eyu,冬季零下二十度，车上一个人，开暖风26度，百公里能耗24。 零下6度左右，一个人，跑高速，开暖风26度，百公里能耗18左右。 气温零上10以内，一个人，不开空调，低速，百公里能耗14左右。,2022-01-07,北京
HWQ财哥,续航还可以，本来想买的，但是这车头是真的丑出了天际，特别是车标。越看越丑！！！！！！！！！！！！！想想还是算了吧开着心塞。,,
加油爹和充电爹,"操控简单，动力也足，颜值比较高，续航也实，买了个蓝黑的，其实我更喜欢银色的。不过提车心切，有啥现车就选啥，没挑。

外观确实比较美，不过屁股有点学保时捷卡宴，但是没有那个味道，个人觉得小鹏G3 的尾巴更帅，刹车卡钳是荧光黄，可能黑色和红色卡钳更符合我这种中年人的审美吧。

内饰没说的，几何A的翻版，有人觉得因为设计会损失实用性，不过我喜欢，内部设计才是给买车的人看的，外观是给别人看的，座椅包裹性很好，设计不够运动，但是也符合我这中年人品味，有一点不足就是驾驶位的座椅没有腰突，只能自己买了个腰靠。行车记录仪的插卡位置必须吐槽，太不方便了，还好只要使用一次就行。后排座椅宽敞，符合成年人，后排中央扶手点赞，沙发感强，不够沙发坐宽，所以小孩坐上去后脚容易踢到前排椅子。

开车有540，非常好用，买几何C，没买蔚来是因为开不进市区学区房的老小区，一个安全，高配，智能的小车，也就小鹏G3和几何C里找，几何C的优势是后排有中央扶手和放电功能。车子提速很快，运动模式下市区可以随便虐各种油车，时速40拉到80非常轻松，市区加塞神器，😳。不提倡。导航很好用，能在抬头显示上有显示路线。不过放歌的时候导航会打断歌曲，不太舒服。车子内部设计过于完美，都找不到能和谐的放手机进行导航的位置。

传统车企的优惠力度比较大，增购，或者置换补贴，电费补贴，地方补贴，相对新势力造车，一样的车价，落地传统车企要便宜一些。

说说不满意的地方吧，后备箱太小，不能放很多东西，悬挂避震比较硬，没我原来的轿车舒服。自动泊车比较鸡肋，没小鹏的智能，不能车外控制汽车，这点比亚迪的车就做的好了。车机开通比较慢，提车2个多星期了，还没啥消息",2020-11-16,绍兴
有杠一起抬,外观漂亮，内饰的风格也很满意，特别是主、副驾驶位中间的扶手台很是喜欢；空间大，后排坐3个人一点儿也不挤；动力充沛，1.6吨的车重204匹的马力，比起有些车1.6吨车重174马力和1.9吨车重184马力来讲，要实在很多；续航满意，车在1～-12℃的寒冷室外停放了两天两夜，12月22日早5：50分启程进京，早起原地热车20分钟续航掉了8公里，然后开了80公里进京其中有60公里的高速续航掉了117公里，暖风全程23℃两档；这车如果早上热好车连续跑的话能跑400公里，我最高一天跑过410公里，其中高速占比7成；冬季充电实在，当初买车的时候加配了热泵空调可以给电池源源不断的加热，零下十来度的环境下用快充电池温度能保持在30多摄氏度根据我的观察最高到过38℃。,2020-12-22,北京
一句么了,∴其实我在选择这款车的时候心里面还是有点忐忑的，因为之前没接触过纯电力驱动的车，总担心续航不给力，万一哪天开车出门没电了就回不来了呢？不过一切都可以因颜值而改变，在看到几何C的照片之后，心里面就立刻接受了新能源车，哈哈，谁让我是颜值控呢！经过一系列的了解，看了不少关于它的介绍和新闻，感觉还是值得信赖的，毕竟有那么多黑科技的加持，比如ITCS电池液冷温控管理系统、超级节能模式等等等等，都非常吸引我。喜欢，那就买了！ ￡空间真的蛮大的，首先作为SUV它的车身高度很不错，我这一米八的壮汉在车里坐直一点也不会顶头，而且腿脚也完全能活动得开，我开车还喜欢把座椅往后调一些，即便是这样，坐在后排的人也是能有非常大的活动空间的。节假日带着一家人出去嗨皮，四个大人一个小孩，全程舒服！另外后备箱也是比较大的，放上一家人的行李足够了，实用性很强 ∴这个电力驱动的车，动力还挺强的，车子起步很快，油门响应非常积极，随踩随有，等红绿灯的时候也往往是我第一个窜出去的。超车的话稍微多给一点就能轻松超越前面的车，它后期的动力源源不断，真心不错。这个车有两种驾驶模式，经济模式下油门响应会比较温和一些，运动模式下动力就有点变态的感觉了，这个还是根据路况和个人需求调节吧 ∴新车优惠力度不是很大，非要说不满意的地方也就是这个了,2020-08-24,嘉兴
用户1600423452902,最满意：那必须是它这个颜值了，怎么看都觉得超帅气的，特别是封闭式中网与细长的大灯，相互辉映，显得格外有前卫气息，同时车身的线条也很漂亮，流畅、自然、大气、和谐……已经深深入了它这个颜值的“坑”，我身边的朋友们也都纷纷夸我的车好看，哈哈，在颜值这方面，几何C是拿捏得很到位啊。 最不满意：最不满意的是，它的价格优惠力度比较小，然后赠品也很少，经销商是有点抠门的哈~ 空间：几何C的车内空间布局非常合理，前排座椅调整到我舒服的位置上之后，我再去后排坐的话，腿脚也是可以伸展自如的，长时间坐在车内可以活动活动，就不会觉得憋屈难受了！另外它的储物空间也蛮丰富的，日常出行要带的杂七杂八都是有地方放置的，车内就不会显得那么杂乱无章了，后备箱大小适中吧，起码一家人的行李是可以装得下的，比较实用。 动力：这么大的车子，起步的时候还蛮轻快的，加速感也很好，油门随踩随有，偶尔也会踩一下地板油，感觉推背感十分明显，我这个人性子比较急，等红绿灯的时候就常常憋不住第一个飞出去，好在它的动力不错，不会给我慢吞吞的感觉。 操控：方向盘的指向性很不错，比较精确，没有虚位，刹车也很灵敏，油门跟脚，总体上来说开着非常轻松。,2020-11-28,宁德
