字段1_文本,字段2,时间,字段3
极智动力,作为汽车界当之无愧的“技术宅”，本田旗下的产品给中国消费者留下了极为深刻的印象，更创造了优良的市场表现以及口碑，无论是技术还是耐用性，本田汽车似乎一直都走前行业的前列。经过了17年的升级与迭代，CR-V也成了城市家庭最家喻户晓的车型，而随着新能源大浪潮的到来，它不得不做出一些改变，本田CR-V PHEV就是很好的例子。本田CR-V PHEV 2021款采用了本田品牌家族式的设计语言，可以看出，其总体上延续了混动版的外观设计，但细节部分还是做出了些许改变，比如六边形的大嘴前进气格栅运用了多条镀铬饰线条进行装饰，左右两侧的犀利大灯与气格栅相互连接形成一个整体，看上比较大气。且本田CR-V PHEV 2021款车窗设计显得更加扁长，车窗周围也是用了镀铬饰线条进行装饰，值得一提的是，插电混动版侧面看上去几乎和现款保持一致，并没有太大的差别。车身尺寸方面，本田CR-V PHEV 2021款车型的长宽高分别为4694mm、1861mm、1679mm，轴距为2660mm，相较于现款车型有所提升，因此，车内空间的表现也获得了再一次升级，更能满足对空间需求较大的消费者的选择。在车内部分，本田CR-V PHEV 2021款虽然沿用了现款燃油车的设计风格，但做出的改变也比较明显，本田CR-V PHEV 2021款换成了按键式的换挡机构，内饰颜色主要以黑白颜色为主，突出务实家用的风格。动力方面，其搭载了一台2.0L发动机以及一台电机，纯电续航能力为85KM，综合油耗表现低至1.3L，较为可观，如果追求用车经济型的话，本田CR-V PHEV 2021款会是不错的选择。,,
买车家,从外观来看，本田CR-V PHEV版车型在燃油版的基础上做了一些调整，整体更具豪华气质，当然价格也会更加贵一些了。车身尺寸方面，长宽高分别为4694mm*1861mm*1679mm，轴距为2660mm，车内空间表现不错，后排中间纯平，座椅舒适度非常高，而且坐垫进深很长，腿部承托不错，整体舒适度可以。中控储物格挡板可以自由拆卸，实现灵活储物。不过7英寸的中控屏看起来略小了，实用性还行，在这个价位里有点寒酸。动力上，它的综合功率高达158千瓦，峰值扭矩高达315牛·米，动力表现不错，能兼顾了高性能+低油耗，睿驰版指导价28.98万，现在这款车有一定的优惠，购买还是比较合适的。,,
优视汽车,"现如今限购限行的地区越来越多，特别是在上海深圳这样一牌难求的大城市，像CR-V锐·混动e+这样的PHEV车型会变得越来越吃香。毕竟可以省下一笔拍牌费用，直接上绿牌，还没有纯电动车的续航焦虑。

不用多想，CR-V锐·混动e+的外观、内饰设计与燃油版、油电混动版车型的差异不大，中网和车标是为数不多的几个区别的地方。CR-V锐·混动e+的中网使用了更多的横条状镀铬饰条，贯穿车头与两侧大灯相连，视觉上起到了拉宽车头的效果。

CR-V锐·混动e+的车身长宽高分别为4694mm、1861mm、1679mm，比燃油版在长度和宽度上有所提升。车尾方面，CR-V锐·混动e+在下方加入了更多的镀铬饰条，同时增加了PHEV的尾标。

内饰方面基本上与燃油版没有明显差异，只是针对PHEV的特性，在仪表盘的界面样式上做出了一些调整。隐藏式后排坐垫小桌板是PHEV车型特有的设计，而且还配备有一个小的液晶屏，主要功能是多媒体和天窗的控制操作。

重点还是说说驾驶方面吧。CR-V锐·混动e+搭载的是16kWh的动力电池组，续航为84km。发动机选用了2.0L阿特金森循环发动机。

在实际试驾过程中，这套混动系统的发动机很“懒”，电机很“积极”。在纯电动模式下，电机会尽其所能的投入工作，只要你不把油门踩的太狠，0-120km/h内都可以只用电机驱动。而混动模式下，发动机的介入就会提前一些，系统依旧会从经济层面考虑是否需要发动机的介入，比如高速巡航的时候，尽管更适合发动机工作，但系统依旧尽可能的只让电机工作。强制充电模式下，发动机始终介入，其为动力电池充电，电机驱动车辆。如果只是日常上下班代步通勤，CR-V锐·混动e+完全可以作为纯电动车来开，甚至包括一些高速工况。大多时候它都会表现得很像一辆纯电动车，静谧而且轻快。

而由于平铺在底盘的电池，整辆车变得更加的稳重，高速过弯的时候很少会有晃动感。悬架对颠簸进行有效过滤，再加上厚实、柔软的座椅，舒适度甚至超过了燃油版车型。",,
有点车事,如果将本田CR-V称作紧凑级SUV中的标杆车型，大部分人都会认可。原来汽油版本车型的实力经过多年来的市场考验是不需要过多质疑，而在换代车型尚未到来的时候，适时推出混动版本车型则很好的将其优势发挥得更大；在i-MMD混动系统的加持下，可以说是较为明显的提升了本田CR-V PHEV的行驶表现，尤其是以都市场景为主的情况下，整套系统能够较为自如的在电机、混合动力之间进行切换，随之而来的是带来一定程度的加速能力提升，不过仍然处于家用SUV的水平，不会让人觉得突兀。本田CR-V PHEV在原来燃油车的基础上变得更省油之余，也不难发现它的平顺性和静谧性是同样有所提升的，考虑到属于本田纯电驱动的SUV车型还没到来，本田CR-V PHEV这种混动的解决方案反而能够让更多消费者所接受，加上它的南方地区广泛且稳固的市场认可度，想要保障销量的话并不是一个特别难的事情。,,
Nice好车,"怎样评价CR-V锐·混动 e+？很少有哪台车如此的矛盾且统一：它价格确实不便宜，但如果考虑到在限牌城市减免了上牌费用、无需昂贵的购置税，而且还有更长的纯电续航里程，它的性价比在限牌城市似乎还超过了标准版的CR-V锐·混动。而这就是它身上最大的争议点所在：到底值不值得通过花更多的钱来省更多的钱呢？

除此之外这台插电混动版的CR-V没有任何特殊的地方，一切都和常规的CR-V没有区别，CR-V的强项一一出现在了CR-V锐混动e+上，弱点也是，包括大得吓人的车内空间、超级灵活的空间分配、不错的驾驶感受，以及表现一般的配置、质感和噪音表现。这是台很标准的日系工具车，买或不买完全取决于你的需求。",,
极智动力,本田CR-V锐·混动e+是本田品牌在中国市场推出的首款插电式混合动力车型。相对来说，它的燃油经济性以及性价比都算是比较高的了。这款车的外观其实和，CR-V家族的其他车型基本没有区别，稍微缺了点诚意。不过这款车的车身尺寸是4694×1861×1679mm，轴距为2660mm。相比于在售的燃油版和锐·混动版车型，车长了7公分，包括车身宽度也略有增长。内饰设计过于保守传统，更多的是强调实用性。整个空间比较简洁明了，在功能分区上还是划分比较清晰。刚刚也说了，这款车比燃油车型要长点，其实就说燃油版的CR-V它的空间表现就非常不错了，虽然新车尺寸增幅不打，但是在很大程度上优化了车内空间设计，不仅可以提供同级别中较为宽敞的空间，并且在实用性和人体工程学体验上，为前排乘客提供最大化的乘坐空间，这可以说是日系车都有的一贯优势。和燃油版不同的是，这款混动版取消了变速箱，低速式可以通过大功率电机驱动，进入高速则通过离合器直接将发动机动力输送到车轮，动力虽然没有说特别强劲，但是家用完全搓搓有余了，包括操控起来也是很日系车的味道，不会很难上手。官方称综合油耗为1.1L/100km，实际用来虽然没有1.1L那么低，但出入也不大，相比之下，相当具有燃油经济性了。包括现在的消费者对于对于混动/插电混动接受度越来越高，选择这款车作为家用首选，不失为一个不错的选择。,2021-05-18,
心安王聊车,本田CR-V PHEV在外观和内饰方面大体与燃油版车型保持一致，其中尾部“PHEV”的标识是两者最大的区别，重点需要提下本田的这套IMMD混动系统，在结构上与比亚迪DM-i异曲同工，将两款量产车型做一对比，可以看到本田CR-V PHEV表现出的性价比确实比较一般，另外值得一提的是，由于车身结构的原因，本田CR-V PHEV仅配备了26L的油箱，尽管官方宣称的百公里油耗为1.3L，但对于有续航焦虑的人来说，这还是一个不小的问题。,2021-05-04,
小周的车,"本田CR-V PHEV，很绕口的名字，你可以把它成为插电版CRV。它的外观、内饰和普通版本几乎没有区别，如果想要把它们区分开来，那么前脸三条横状镀铬饰条、车尾的PHEV铭牌以及车内主驾驶腿部最前方的充电口开关是PHEV版本最明显的特征。

它的整个车身尺寸为4694*1861*1679mm，长宽高都比普通版本多出一些，不过轴距依旧是2660mm，虽然它的电池组被设置在座椅下方，不过空间表现和普通版没有任何区别，平坦的地板，宽敞的空间都很适合家用。很多人试过PHEV版之后说它的座椅舒适度有提升，而我体验过之后觉得没什么大的变化。

虽然它是三款插电CRV版本里的最低配，不过配置可不算低，车道偏离预警、车道保持辅助系统、主动刹车、疲劳驾驶提示、全速自适应巡航、可变转向比、可开启式全景天窗、远程启动、后视镜锁车自动折叠等等都是作为标准配置出现，但是它又没有皮质方向盘和座椅电动调节，日系车的抠门体现的淋漓尽致，要知道它的售价已经来到了27.38万元了，的确不应该。

动力系统是它最大的亮点，简单点说就是它采用了i--MMD混动＋插电的组合方式，有电时它就是一辆电动汽车，馈电时它又是一辆标准的混动，本田的混动很多人都了解，油耗低，质量好，动力也不错，所以混动＋插电的组合造就了它百公里1.3L的综合油耗，好不夸张的说，它已经算是市面上最接近纯电汽车的混动车型了。

本田CR-V PHEV的优点很明显，免税，能上绿牌，还省油，品质也靠谱，但是贵啊，要知道CRV混动起售价才20.98万元，油耗也不高，6万多的差价够加10年的油了，而且保值率也是普通版本更占优，所以车子是好，但是如果你不是奔着那块绿牌而来，真的需要掂量掂量。因为这个价格可选择的车型真的太多了。",2021-05-26,
极智动力,说实话，老一辈的人总喜欢给我们这些90后推荐本田车，觉得品牌大、口碑好、质量也过硬。事实也确实如此，比如说21款的本田CR-V PHEV，当时选择的是锐·混动e+ 2.0L 睿雅版，买这款车就是因为看中了它的油耗低；你想想，买纯电动充电麻烦，燃油车加油又费钱，但油电混动完美的解决了这两大问题。虽然这款车的外观设计没有特别时尚运动，但整体造型非常大气，越看越耐看的型，流水转向灯、熏黑处理过的尾灯等等设计还是非常符合年轻消费者的审美。内饰设计中规中矩，中控屏略微小了点，不够大气。不过好在加上了一些木纹饰板进行装饰，还挺有质感。空间就不用多说，是真的很大，后排坐三个成年人完全不会感觉拥挤，座椅可支持46放倒，把后排放到还可以当床车用，车内的储物槽也很多，非常实用。不过在噪音的处理上面不够到位，低速时还行，高速路况即便是关上所有车窗，还是能听到明显的胎噪声音。这款车开起来的时候，正常起步中低速超车很有信心，启动纯电模式动力响应非常迅速，没有燃油车的迟滞。不过高速的时候后劲有些不足，但也完全够用。至于操控，本田车的操控一直以来都还不错，指向也很精准，底盘也扎实，有一定的厚重感， 悬架适中，不会觉得过硬也不会偏柔软。这款车的油耗是真的低，而且我发现，温度越高油耗越低，基本上都是上下班使用，也才4个油左右。其实这个价位的选择还是比较多，比如像荣放、威兰达等等，但我觉得适合自己的最重要，并且考虑到家用、空间、油耗、动力等等方面，我觉得CR-V还是最适合我的。,,
汽车天涯,这款CR-V的插混版本，动力配置基本和CR-V的油电混动版本一致，都是采用了2.0L自吸+135kw电机的配置，可以看做是CR-V锐混动版本加装了一块大电池，纯电续航里程增加到了85km。 在配置方面，这款插混车型的起步配置就相当齐全，各种主被动安全配置都有配备，全速自适应巡航、PM2.5过滤等科技和舒适性配置也应有尽有。 当然，这款插混车型的指导价高达27万多，总体来看，如果考虑到终端优惠和绿牌购置税的差异，这款CR-V插混相比油电混动车型，还是有一定优势的，如果家里有充电桩，可以考虑。 当然，从整个市场的面貌来看，这款车型的性价比和比亚迪、长城等品牌的插混车型还是有着不小的差距的。,,
蓝湛港湾,总体体验不错，个方面都符合我的要求，总之就是买了不后悔！油耗是越开越省油了，7.58元的油价加180元不在充电桩充电就是用发动机来充电能跑620公里，百公里油耗在3.8到4.0左右，满意！,2021-11-01,
一号汽车,外观方面与燃油版的CR-V差别并不是很大，依旧采用了贯穿式前保险杠与横向前格栅的造型，其中在格栅处增加了三排镀铬饰条进行点缀。车身侧面，熏黑的轮眉与侧裙，也加以镀铬饰条进行了点缀，并配备多幅式轮圈。车身侧面，熏黑的轮眉与侧裙，也加以镀铬饰条进行了点缀，并配备多幅式轮圈。本田CR-V PHEV与普通版车型最大的区别在于动力方面，东风本田CR-V PHEV版搭载SPORT Hybrid e 系统，整套系统由2.0L发动机和电机组成，其中发动机型号为LFB13，最大功率146马力；电动机总功率可达135kW。,2021-02-04,
电动EV,【最满意】 平常城市代步用纯电模式的话非常经济，满电可以跑80多公里，出远门的话，油耗也不高，百公里大概在6个左右，比起之前的燃油车，一年可以省下很多钱。 【最不满意】 中控屏的尺寸不是很大，这么大的空间，屏幕给的有点太抠门了，内饰不算新潮，整体看上去比较单一，没有突出新能源车的前卫。,,
皓影插电混动车主,"4分    
【空间表现】空间很满意

【舒适性】驾驶很舒服  后排座椅空间很大


【续航】续航在公里在多些就更完美了。续航80-85",,
汽车网评,【最满意】 空间真的很满意，家用车太看重空间了，但是这车子的空间真的很让我惊喜，不管是前后排的空间还是后备箱的储物空间。而且咱家的个子都是比较高的，但是坐在后排也不会很憋屈。 【最不满意】 发动机的噪音是比较大的。 【驾驶感受】 动力还是比较慢的，但是家用车安全第一，不需要追求刺激。方向盘还是比较稳妥的，车子的悬挂偏软，转弯倾斜很大的话就必须减速。,,
电动EV,【最满意】 开着非常安静，发动机新能和混动系统相当不错，内部空间很大。油耗低，可油可电可混动随意切换。座椅的包裹感很强，软硬适中，长时间驾驶也不会觉得累，后备厢的空间可以放得下一家人的行李，周末一起出去游玩增进下感情还是非常不错的。 【最不满意】 内饰不像是这个价位的车，印象属实也不咋地，车的屏幕也不大。,,
有点车事,日系SUV一向务实、实用且不花哨，级别车型中长青树之一的本田CR-V也不例外。扎实的产品力背后体现出的是本田植根中国市场多年老到的经验和深远的市场洞察力。随着都市人群对于市区出行的品质感和驾驶感要求日渐增长，插电混动车型就变得很有存在意义了。所搭载的混动系统在不同模式下的表现都值得称赞，电机与发动机的衔接、介入程度都不会让人觉得不舒服，在低速行驶阶段它的表现更偏向于一辆纯电车型的表现，依旧轻快、易上手的驾驶特征很明显，另外车内的静谧性也惊喜的得到提升。尽管当前本田纯电动化进程仍在加速，作为过渡产品的本田CR-V PHEV已然能够满足绝大部分消费者的使用需求，至少在未来数年内，本田CR-V PHEV仍然能够发光发热。,,
驾享来电,"外观方面，与燃油版本相比有一些细节的调整，比像前中网使用了更密的横向镀铬中网。同时在前包围的位置也使用了镀铬饰条，看起来更有活力和冲击力。

内饰方面，7英寸的中控屏是全系标配，但在睿智版车型上只能显示倒车影像，没有配备360度全景影像。其他方面，还配备了全景天窗、倒车雷达、自动空调以及LED自动大灯等。

睿智版在座椅方面，采用了仿皮材质，同时也只有最基础的角度调节，并且不支持加热等功能，相对配置只能说比较基本，不过后排座椅全系都支持靠背角度调节，实用性还是不错的。

辅助驾驶系统是全系标配的，包括全速自适应巡航、车道偏离预警、车道保持、交通标识识别以及主动刹车等。在安全性配置方面，全系都配备了主副驾驶气囊、前排侧气囊、前后排头部气囊以及胎压报警。

动力方面，搭载一台2.0L自然吸气发动机，最大功率146马力，最大扭矩175牛·米。同时还有着一台最大功率184马力的电动机。在传动方面，则使用了E-CVT变速箱。在纯电模式下，NEDC续航里程为85公里。",,
爱擎海,"CR-V是我接触比较早的车型，早在2005年，我就乘坐过第二代CR-V，最大的感触就是空间大，用料扎实。而随着CR-V锐·混动e 的上市，CR-V也成为了首款覆盖燃油、混动、插混的车型。
外观方面，整体风格还保留了和燃油版的设计，只不过在格栅上做了调整，细幅的设计中间是蓝色边框的本田标，让CR-V锐·混动e 的辨识度得到提升。

侧面也与燃油版相同，不过长宽高略有增长，轴距反而缩小了1mm。18英寸轮毂样式与燃油版和混动版也有区别。

车顶末端延伸出了一个小型的扰流板，这也算是和其余版本的差别，不过”L“型的尾灯真的很耐看，就算现在看上去也不过时。

内饰部分，新鲜感不强，还是对称式的设计，中控屏的尺寸是7英寸，尺寸不大而且UI设计也有点过时，不过反应速度还是挺快的。液晶仪表的尺寸也是7英寸，这让车厢的分为还是挺有科技感的。

前面说空间大的优势到如今也削弱很多，当时第二代CR-V的轴距是2625mm，到如今也只增加了35mm达到2660mm，比起其它的紧凑级车动辄2700mm多的轴距自然是比不了，好在本田在科技利用率上还是表现不错的，1.75米身高，坐在前排头部有一拳多的空间，后排腿部也有两拳，头部一拳，其实不看参数，CR-V的空间实际使用起来还是能和对手比一比的。

后备厢标准容积是505L，后排可以按比例放倒，之后后备厢空间得到提容，可以达到1650L，这完全可以满足小两口或是三口四口家庭的出行需要。

动力方面，CR-V锐·混动e 采用2.0L发动机搭配单电机的组合，综合最大功率158kW，电动机的峰值扭矩315N·m，匹配E-CVT变速箱，电池是锂离子电池，电池能力为16kWh，纯电续航里程达到84km。",2021-02-04,
猫眼看車,插电混动与大热门CRV的结合很有诱惑力，虽然27.38万元的价格略高一些，但如果大多数时间都是市区短途代步的话，其纯电85公里的续航完全可以满足日常出行的需求，而且在电池电量充足的情况下，双动力系统同时工作状态下的油耗表现也确实足够经济，当然在电池电量不足时，2.0L燃油发动机需要额外给它充电，还需要应付接近2吨的车重，所以油耗的上涨会有些疯狂，有便利的充电设施作为保障，CR-V PHEV才能发挥它的特长。外观上最大限度保留了老款的精髓，粗犷且相当大气的视觉效果，只是在前格栅处稍作修饰，增加了三条镀铬饰条以凸显更强的时尚气息；内饰方面则完全看齐老款车型，中控台采用了大量的塑料覆盖，新车异味还是比较浓烈的，双7英寸的大屏幕保证了基本的科技感，诸如GPS导航、车联网、语音识别等功能一应俱全，按键式电子档杆也继续保留，另外分区恒温自动空调、空气净化器等便利性功能，以及L2级自动驾驶、倒车影像、上坡辅助、电子驻车等主被动安全装备也悉数配齐了，抛开价格来看，这款车的配置水平已经相当高了；空间方面与老款没有区别，仿皮座椅没有提供电动调节，但后排多了小桌板，实用性高不高关键看后排乘客的利用率了，底盘调校还是偏向于舒适性为主，对于路面颠簸的过滤可以比较温柔的完成；虽然提供了主动降噪，但座舱对噪音的隔绝还是有些不够彻底，噪音主要来自轮胎和风噪，电机工作期间确实足够安静，不建议长时间让电机处于馈电状态，有条件的要随时充电，发挥插混系统的优势。总体来说，锐·混动e  2.0L 睿雅版是一款追求精致化的豪华SUV，插电混动系统的加持除了可以满足短途零油耗的愿景之外，对于环境保护也有着积极的作用，而相当丰富的科技化装备也保证了日常驾驶过程中的高品质体验，如果你不在意略高一些的售价，那么这款车完全有理由替代油电混合动力车型，成为向纯电动过渡的最佳选择。,,
车讯精选,"东风本田CR-V插混版这款车最大的亮点便是搭载了基于本田第三代i-MMD系统开发的SPORT HYBRID e 系统。

这套全新的动力系统由一台最大功率107千瓦，峰值扭矩175牛米的2.0L阿特金森循环发动机和一台最大功率为135千瓦，最大扭矩为315牛米的电机组成。传动匹配的是E-CVT双电机变速箱，这台变速箱不仅提升了车辆行驶时的舒适性以及动力的响应速度，在燃油经济性上也有更好的表现，让CR-V插混版百公里油耗低至1.3升。

此外，在外观方面也进行了一些细微的改动，例如前脸造型更加动感，轮毂造型也更加具有运动感",,
驾仕派,【动力】相比之前推出的车型，CR-V e+在外观内饰上都没有什么变化，主要是动力总成在之前i-MMD油电混合系统的基础上增加了一组16kWh的电池组，由此形成了SPORT Hybrid e+插电式混合动力系统。在动力总成方面，新车延续了i-MMD的动力总成构成，一台107kW、175N·m的高热效率2.0L自然吸气发动机，一台最大功率为135kW、峰值扭矩为315N·m的驱动电机，整个系统综合最大功率158千瓦，这和锐混动车型保持一致，但是整备质量高出370kg，接近2吨了。同时，即便是启动发动机，其i-MMD系统带来的整车油耗优势也很明显，只不过因为电池组的加入，车辆的油箱容积缩减为26L，其整车的续航估计还是只能保持在800-1000公里左右——实际上这对于新能源车来说已经足够有吸引力。 【配置】从配置方面来看，CR-V e+全系标配了所有安全配置，包括六个气囊、支持L2级辅助驾驶的Honda Sensing系统、全景天窗、7寸屏幕、本田原厂车联网系统、LED大灯、自动空调等等。从使用体验上来说已经足够丰富，三款车型两万多元的价差并没有反映在安全和舒适配置上。 【购买建议】在CR-V e+所有车型中性价比最高的自然是27.38万元睿智版，只是你需要忍受塑料方向盘、皮质座椅、4个喇叭、全手动座椅调节等“丐版”功能。但是相比你去买一辆油电混合动力车型，你需要额外给两万元的购置税以及还有限牌限行等问题，算是花钱买方便。更何况CR-V e+本身其实相当于一辆油电混合动力车型再加一辆短途纯电动车的“二合一”，这样来看也不算亏。而上到中配，你能获得的配置相应升级了真皮方向盘、真皮座椅、8喇叭音响、手机无线充电、电动调节座椅等等，不过价格也来到了29万元。最后，接近30万元的顶配车型多出的也仅仅不过是后排遮阳帘、HUD、后排娱乐控制系统等可有可无的功能，那就是东本给出的一个价值参考而已。,,
车壹圈,本田CR-V PHEV这款车说是新能源车型，其实外观和燃油车基本无异，除了尾部的PHEV标识和绿牌和燃油版本CR-V基本是一个模子刻出来的，所以对于这款饱受好评的车型外观圈哥只能说是经典由在，并没有因为新能源身份丧失。在车内，该车的设计还是很值得点赞的，在日系车对于科技豪华范一直没领悟到位的情况下，CR-V PHEV走了一条家居风的路线，科技感也提升了许多。而在新能源的特点方面，这是圈哥必须要提的，那就是该车对于混动的概念绝非仅仅是为了拿绿牌而已，而是真正让车辆的电驱动发挥到了最大化，纯电模式不必多说，混动模式大多数插混车型都是内燃机占主力，而CR-V PHEV却是电机表现得很积极，真正让电能融入到了车辆的主力驱动，而不是仅仅起个辅助作用。而1.3L/100km的油耗也正好证明了这一点。的确，27.38万元的起售价要比燃油版车型贵一些，但是综合使用成本，长久算下来，CR-V PHEV版可是要划算不少。,2021-04-06,
正直风筝QC,我是辽宁鞍山，千万别买这个车了，不管充值的怎么喷我，我的真实感受就是，26升的油箱能干嘛？跑高速肯定会有焦虑！不充电的情况下，发动机声音可以接受，到我就不明白了打空调的时候发动机共振有点说不过去了吧！这是20多万的车啊！都赶不上10多万的车，试驾的时候4s店全都是用电的情况下！千万别被忽悠了！这个车真的垃圾，没有一点有点！我是真实的车主！,2022-01-21,鞍山
嘉業阿荣,"原来开着18款奥德赛2.4L至尊版，家里两辆7坐商务车，考虑到一个人开7坐车用不上，还有用车成本，加上边上的朋友都玩起了混动模式。就换了辆PHEV，比混动先行一步。                                汽车的整体舒适性和静谧性比我原来的奥德赛有明显的提升，整体空间和奥德赛相差不大。油耗就更不用说了，在0电0油的情况下，我加满一箱油170块钱，续航里程显示630公里左右。不考虑充电状态，混状态下油耗也只有5个以下。  
30万的CRV，2.0双排气，上绿牌开出去很有面子。",2021-05-12,湖州
