字段1_文本,字段2,时间,字段3
铭智的拍车日记,最满意的地方就是外观，贯穿式大灯，非常具有科技感。 【空间表现】 空间表现得话，虽然定位是紧凑型SUV，但是后排空间真的很奈斯。不像油车后排隆起，后排坐三个人并不会觉得拥挤。 【充电时间】 快充的话冲到80%，基本上在30-40min左右。 【续航】 续航是令我最满意的地方，如果不跑高速的话。 快速路，速度控制在60-80，充满电续航基本上可以在550+。充满电跑高速试了一次 充满表显续航438km，跑了200km的高速， 70km的快速路，续航还有个200km。 【智能化】 车机方面车机导航比较鸡肋，用过一次，不好用个人感觉。无线car play，上车自动连接非常好用。感觉其他也没什么，车道保持以及辅助驾驶很好用，高速上基本上不用管什么，手扶着方向盘就OK了。 【驾驶感受】 转弯半径挺小的，掉头有的时候一把都掉过来了。高速上车的隔音效果不错，是我最满意的地方。虽然是电车，但是如果计划好路线其实还是没有什么焦虑的。 【乘坐体验】 座椅舒适度不错，没有座椅通风，只有座椅加热。座椅按摩的力度其实不是很大。,2022-08-29,郑州
宁静致远D9236,车辆除了车机网络以外各方面都满意，车机时不时不稳定，有时登录不上网络或掉线，如果网络正常的话在车内看视频还是蛮惬意的事情，安装的软件较少可玩性不高，我车加装了抬头显示，配合车载导航确实很有科技感，不管怎样比起我现在的油车我觉得足够用了。得益于meb纯电平台，空间都很大很舒适，车尾的后备箱挺大的，平时一般的行李都有充分的摆放空间，车辆配置还是蛮高的，特别是半自动驾驶在高速上非常好用，矩阵大灯非常棒，照明亮度效果非常好，由于我增加了尊崇套件，亮黑色包围和车内的氛围灯还是蛮漂亮的。车子最主要的功能就是行驶稳定，品质可靠，这是我最看重的，行驶质感确实是不错，底盘非常扎实！拥有84.8度三元锂电，续航非常扎实，加上开迈斯快充，更是不用担心里程续航，至少在长三角地区我是无所顾虑的。自用拥有id4确实提高了我的生活品质，探寻美食以及周边自驾游成了我生活的一部分，总的来说值得拥有！,2023-08-04,郑州
emilto,"优点:标注续航550km，84.3度电池，续航比较扎实，北方冬天在使用空调的情况下基本上能开到七折，市内代步足够，安装私庄后用车成本较低，基本上能不到一毛钱一公里。传统车企造车质量相对保障可靠，底盘，减震方面还算不错，结合L2级别辅助驾驶，整体操控体验较好，驾驶体验接近油车。售后服务网点较多，使用有保障。由于是非油改电车型，后排地面无凸起，采用类似怀档模式，节省前排档杆空间，整体来看前，后排及后备箱空间体检较好，空间较大。

不足:车内内饰高级感不足，塑料感较强，行驶提速较慢，车机体验智能化相对不足，但应付日常使用足够。日常使用中车机有出现车机死机或报错的情况，目前暂不支持OTA远程升级，需要到店里进行操作。",2022-05-13,北京
用户6787144260838,外观深得我心，一改大众家族式一成不变的外观。内饰也有一定突破。驾驶质感和一些辅助驾驶功能，比如自动刹车，限速器，acc绝对好评。没有这么先进但是足够有用。车机导航和你好大众给个差评，你好大众使用不佳，还是siri好用。车机导航主要问题是没有车道指引。但是车机本身流畅度没问题。,2022-07-26,杭州
用户2264957165503,用车2个月，评价下。 车子外形还可以，圆润顺眼，内部空间够用，车身偏宽，停车不那么方便。驾驶质感不错，底盘感觉厚重。后驱，转弯半径小，赞👍 说几个缺点，希望厂家改进，理论上ota就可以改： 1.方向盘偏重，长时间驾驶手比较累； 2.可远程查看是否关门，但不支持开关门，不方便； 3.离开驾驶位自动断电，不方便，不人性。,2022-09-12,宁波
乘风破浪的艾迪斯,外观漂亮，尤其是前后车灯，给人眼前一亮，回头率高。续航比较精准，满电可以跑550左右。空间够大，内饰一般偏上。快充半小时可以充到80左右。车机不太友好，智能化程度偏低，好在有carplay可以用。,2023-08-20,济南
lester—king,选的灰色，自己喜欢的颜色，外观圆润，用料结实，就是座椅材质有待改进，年后打算升级重新包下，自己改装的折叠后视镜，没有这个真不方便，锁车也没声音，后视镜不折叠都不不确定有没有锁车，折叠后视镜没多少成本，真应该全系标配，驾驶感受是真好，加速快，行驶也稳，主要用电太省钱了，之前开迈腾一个月油费在1200到1500，现在电费才二三百，加上买车选择的电卡，8年内估计都不用花钱充电，太省了,2022-01-07,青岛
ID少年,去年国庆下的定金，11月份提的车对这车的颜值非常满意啊先来分享一下使用心得吧 【空间表现】 全新的MEB平台比重50:50，空间方面很大有点越级紧凑型的suv看起来像中型suv看起来非常大气 【充电时间】 百分之20起冲正常加冲也就6.7个小时就充满了，要求用开麦斯超级冲电预计半小时就可以出发了 【续航】 冬天表现不带热泵的感觉总是差那么一点，满电应该跑400左右差不多，最佳使用环境应该在20度左右，平均可以跑550公里妥妥的 【智能化】 车机表现与其他品牌来看一般不过能看视屏确实挺好的，流量也是终身的很好 【最不满意】 车子太重，轮胎等配件太贵，整车安装工艺有点瑕疵但是不影响使用 【购车经历】 看见邻居买了上汽的ID4x，但是我喜欢一汽的原车型虽然4x挺适合年轻人的，但喜欢没有理由氛围灯是我入手的一大原因，上汽后排没有氛围灯，后门喇叭也没有 【提车价格】 现金优惠8000免两年商业险，老车主置换还能额外再补贴1万4优惠力度相当大 【驾驶感受】 开起来很平顺舒适，底盘调教很高级适合家用第二辆车的首选很不错 【动力表现】 电机功率一般，150kw永磁同步电动机，同车型价位的功率都比ID大，如果想要快4驱很值得入手的当然提车周期久,2021-12-31,苏州
沉着沙滩95Y,"外观OK，车机超级烂，初电机电池电控目前不予以置评，首批车主才2年半，其它质量问题一般。续航84.8度电，春秋天开350-400公里（95%电量至20%电量），冬天夏天（开空调/暖气）开250-300公里左右（95%至20%电量），空间还算大，智能化大概和诺基亚手机差不多吧。

目前出现的问题有主驾驶车门锁打不开（厂家过来人更换，设计缺陷）；空调压力传感器坏导致压缩机不启动不制冷；车机系统头两年黑屏幕导致无法开车，第二年冬天在网络上广泛传播才更新系统解决），车辆阅读灯自动亮灭不受控制至今未更换。轮毂正常使用且无拆卸的情况下出现开裂严重影响安全，有重大安全隐患，4S店和厂家回复外力导致开裂，请问正常行驶的情况出现开裂不是质量问题是什么？厂家目前答复不予以解决！我将维权到底，目前两年半49000公里里程。",2024-01-03,杭州
蓝迪98751,外观回头率还可以，驾驶质感很好，车机系统对于我来说可有可无，很多功能还在学习。续航还可以，看每个人的驾驶习惯，我一百五十公里高速，终合能跑450公里左右，不跑高速能510左右。大众安全做的还是很到位，全部座位有人提示都要捆安全带，大屏开车不能看视频，这样司机就不会分心了。,2023-04-30,桂林
渺小的尘埃,外观符合我的审美，属于耐看型。 内饰亮面太多时间久了会很多道子。 续航还没开满过，感觉夏天500应该差不多。 驾驶感受很不错，比我之前日系强多了，很扎实的感觉 空间挺大的，后备箱挺宽裕，轴距也够用 辅助驾驶还在摸索中，遇到两次防碰撞启动吓我一跳 还有吐槽一下，这车一会跳出来一个码，我还得现翻说明书……现在说明书就放在我副驾手扣里了，时不时翻出来看看长长见识😂 充电试了一次没遇到跳枪，显示每小时充46公里，家用桩这速度也不奢求啥了。我用的是星星弯月，暂时没什么问题。 吐槽一下就是我是7月下旬订车的，听说23款我这个litepro全系都带尊崇套件了，我当时想着省两千就没加装，结果23款标配了。 最后说一点就是电车的优势就是不用再合计油价几连涨了，一度电5毛还是挺香的！,2023-08-29,沈阳
讨论不杠精,【空间表现】 后座安装儿童座椅，还可以坐一位成年人，靠背偏直。 【充电时间】 快充速度大概40分钟，长途出行要提前规划好充电。平时使用家庭充电桩，下班插上，第二天上班充至80%。 【续航】 城区满电春秋我开500左右，媳妇开600左右。夏天开空调，我开400多，媳妇500。 长途高速经验，高速定速120、开空调24度，夏季满电可以跑400多，一般我会预留20%电量100公里续航，即进入服务区充电，以防服务区充电桩不可用，还可以进入下一个备选服务区。单程超过600公里，建议开油车出行。 【智能化】 一般，app配合总是出问题。平时就是听歌，无所谓。仪表台智慧灯带不错，有点意思，矩阵大灯好用。 【最不满意】 大众小故障多 【驾驶感受】 动力水平城区够用，基本上起步就可以轻松平稳提速到到60左右，速度到100之后感觉绝对动力不够用，没有开过特别快，有次不注意跑到了一百四五。 【维修成本】 质保期没修过，但轮胎后面不笑一笔开销。,2023-09-12,秦皇岛
