字段1_文本,字段2,时间,字段3
萝小鸭,"【购车经历】
之前找了半天20上下的纯电轿车结果感觉没几个合适的。。又有需要现车的需求。然后智己销售突然告知有现车到店，结合之前试驾的体验还不错，直接拿下了
【驾驶感受】
城区驾驶方面很舒服，这个底盘滤震相当完美，家里人也觉得好；高速方面速度上去了操控性仍然不错，基本指哪打哪
【续航】
广东这边2.6.0版本的时候每天高速在17左右，71度电池算下来就400KM上下，目前还没开到特别低的情况。这车续航切成实际续航非常准，都1:1。2.6.5版本高速电耗能到16了，但之前版本120KM的时候表显都是准的，但现在100KM跟地图导航差了3KM，就让人很不爽，不知道电耗下来是不是因为这个问题
【乘坐体验】
空间非常好，无论是前排还是后排，而且双层玻璃的隔音让同事啧啧称赞，说开了窗才知道外面这么吵

总的来说是比较符合自己预期的，希望后续OTA能带来更多体验吧",2023-12-02,珠海
自在河间9U4,【驾驶感受】 自己开还行，要是高德地图能自动更新最好了。上次开半路明明是红灯，一直在提醒前方绿灯可通行。智驾不太行，只要旁边有车，变道便不灵敏。会让你手动变道。同时，智驾时无法根据导航在岔路口识别道路，一不小心就无法完成变道，无法识别绕开修路的地方，在下雨下雪的时候，只要大点，摄像头就会被遮挡，无法变道，会直接退出智驾。变道时候只要后面灯光较强，也会无法完成变道。冬天耗电特别快。 【购车经历】 送的东西太少，也不值钱，送的车膜质量太差，直接选择不贴，想更换其他福利，也没有。 【提车价格】 南京车补一点也没享受到，买车竟然也靠运气，刚买完补贴出来了，短短几天痛失大几千。 【最不满意】 副驾没有储物箱，中控下方储物不配盒，还要自己买。,2023-12-23,南京
用户8011467709101,"开起来质感还可以，就是低温雨雪天气续航太低，不过这是通病，没办法，家里还有一辆缤果秋天可以跑到100%，冬天一样拉胯，比LS6电耗还高。

还有一个缺点就是，在不平的水泥路有共振压耳的感觉，但不是所有的水泥路都会很明显，我们小区水泥路很不平，格外明显。因为电车胎压高，天气暖，胎压就变成了3.0，这是一个影响因素。柏油路很舒适，要开到120才有很明显的风噪声，隔音还是比较好。",2024-02-12,南昌
阿尤舒尔,外观越看越耐看，内饰带鱼屏＋半幅方向盘很舒服，能摸到的地方都是皮的。这车23年10月新上市，价位性价比和配置都拉满了。空间没得说，后排腿部，顶部，后备箱都能很大。续航最多算是中等水平，能耗很高，开十几公里后能耗会慢慢降低。智能化没怎么使用，过。底盘转向很舒适，开起来还是很爽的，动力给就有，超车轻轻松松。,2024-01-29,上海
小螺号滴滴滴滴滴滴滴,隔音确实有点差。 续航确实有点差。 音响确实有点差。 其他全是优点。之前是路虎和英菲尼迪车主。,,成都
涉外知识产权,驾驶和底盘质感最满意，外观和车机界面设计得比较好，走到哪里都是比较吸睛的。座椅和空间也都比较满意。但是最不痛快的就是前后都用上了双层玻璃，风噪居然那么大。80公里后呜呜的，说是改进了，但是实际完全没有改善。胎噪也不小。自动驾驶跟第一梯队还是有不小差距。车机算好用，但还是不少小毛病，例如语音说结束导航都实现不了。,2023-11-27,深圳
声音玩具车,"试驾了4次，所有版本都试过，最终选择了最低配的版本。我深度体验过这个车，打从心底里喜欢，由于宣传的偏差，导致智己L7一直进入不了大众视线，车真的是好车，智己痛定思痛，LS6造势很好，全网测评，全网推荐，效果也很明显，打铁还需自身硬，连续几周的销量足以说明无孔不入的广告+自身修为不错的产品＝爆款。

【驾驶感受】
底盘很稳，操控也很舒适，过弯道很从容，调头稍微幅度大了点。静谧性一般，作为Suv来说马马虎虎。
【续航】
在所有电车里，续航表现中等偏上，电控还有待提高。
【空间表现】
很大，和毛豆Y几乎差不多。
【乘坐体验】
舒适度较好，就是没有按摩，如果加上按摩更加完美。
【最不满意】
没有LS7的大前挡，当然我知道一分价钱一分货的道理，哈哈",2023-12-15,西安
fgdown,车子在市区低速开很舒服，在城区空隔音效果也很好，但凡上了高速，车的隔音不好就展现出来了，外面的风噪比较大，不放音乐难以接受，再说说动力表现，动力真是个奇葩，110以下动力随踩随到，超过120以上，动力感觉会衰减，120提至160有点费劲。,2023-12-23,温州
积极的铅笔mP5,目前行驶807公里，提车的时候说的是满电760公里但是快充充不到满电，700公里左右开始涓流电剩下的得满充才能充满， 【驾驶感受】 本来想提超强性能版就是百公里提速3.48秒的但是双电机的能耗高综合考虑下来还是提了超强续航版本，提速也够用 【续航】 因为是第一辆电车所以对于续航不是特别懂，最直观的就是高速300公里实际消耗公里数为430不知道这样的成绩算好算差 【购车经历】 10月20几号就去盲订了，当时也看了市面上绝大部分的电车同价位智己的内饰最吸引我所以直接锁单了,2023-12-05,南通
嘀嘀打车7番,1，全景天窗真的是个不实用的配置，看着美观，但到了夏天太阳大，多多少少会晒头顶。 2，取消了传统的机械挂挡，怀挡还真是有点不习惯，之前的车子这个位置是刮雨刮的地方，目前还是容易搞混，慢慢习惯。 3，之前开的是日系凯美瑞，轿车换SUV有点不太习惯，坐姿突然增高了些，视野也开阔些。 4，SUV外观没有轿车好看，不管是车身姿态，还是外观设计，的不如轿车，同样的4米9长，看着智己LS6就没有凯美瑞好看，轿车讲究的是好看，SUV讲究的应该是舒适。,2023-12-24,萍乡
我是其然,对比了小鹏G6 G9，极氪001，最终还是选择了性价比相对较高的ls6 小鹏G9其实最满意，但是价格上确实不够预算，29w的话只能买到500多续航的 目前ls6第一箱电还没跑完，目前跑了280km，表现还剩340，全城市道路+小部分绕城高速，感觉还算满意，因为知道智己电耗高，所以对他的预期比较低，看懂车帝实测高速能跑400多，也还是符合我的高速使用场景了,2023-11-28,成都
特色美食可贵,其他都很满意，除了续航，南昌冬天0℃，城市代步几乎5折都不到，20多度每百公里，除非跑高架16度电每百公里，每周大概200公里，就剩22%，一定要有家充，外面快充最快60千万每小时。前方有障碍不会自动刹车。整体质感不错，之前油车现在几乎不开，偶尔发动一下。还有音响不咋地。,2023-12-24,南昌
一头会微笑的驴,智驾拉胯，易出车祸，有比没有强。提车两个月，智驾直接撞马路中间的树上了，事后车企也没有任何解释，说全部都是我的责任。售后极其拉胯，一点小事故，修了一个月,,成都
null,氛围灯后排没有，无线充电垃圾，后排空调口low，没有座椅按摩，其他完美，颜值即是正义,,深圳
NYPD246,外观前脸设计稍微有点丑，但是内在的800V碳化硅架构，787匹马力，标配激光雷达+终身免费智驾软件 已经足够让我愿意为其买单了。这个价位没有对手，小鹏/Tesla/极氪/阿维塔直接Pass,2023-11-28,贵阳
俺啥也不懂呀,内饰很喜欢，外观越看越顺眼，（个人观点）不是很懂车对操作方面要求也不高，反正开起来还算顺手，值得吐槽的是语音经常识别的不准确，冬季续航方面真的不行，城市通勤还可以，高速电耗高的离谱,,上海
幸运星辰gXu,相当不错，超高性价比。好开，就是太宽了，进我家正在维修外墙的小区不方便。高架城市综合续航16点7度电目前，雨夜模式很实用。自动泊车也可以，目前3天开了140公里。整体满意，7.1.4音乐效果比较满意。胎噪风噪感知不强。副驾娱乐屏略鸡肋。360有盲区，新手停车不能过度依赖。,2023-12-12,上海
用户3986084600853,12年驾龄，开过修理厂，做过4S店前台接待。今天CQ汽博提车回永川，全程80公里左右，内环+高速内环舒适，高速运动，全程关闭能量回收，最快1[6)7，内环车太多，开得比较温柔，高速见车超车小激情了一把，这个电耗还是挺我感觉比较满意的.操控和动力比家里的的探险者舒服，隔音就差很多了，特别是高速，风噪大，综合还是比较满意的。,2023-11-29,重庆
流沙1040,驾驶感受还不错，动力随时都有，非常过剩。但是车太宽了，下车库都有些心发慌。 开出了15.2kw/h，这个在上下班的拥堵路段，平均时速应该也就是在20多，好像在懂车帝上面这一个配置，这个能耗我没见过，看来我的脚法很温柔啊。,2024-01-10,南宁
用户86836268,S6的功能和各方面的技术要点，经综合感受下来，减震舒服，操控好，加速快，沙发座椅舒，在试驾过这么多电车中算很高分了，既有支撑又有舒适性。试驾环节，我觉得底盘质感比较整合的，能明显感受到车重很重，但不笨重，加速很线性，不会很冲，有点像油车，能减少电车提速过快时的晕眩感。可控度也高，说明上汽和智己的底盘还是有点含金量的。颜值我觉得符合大部分的审美，其次它的带鱼屏，是真的很有科技感，车的内饰总体用料还算讲究，有点高级感,2023-12-28,佛山
车友之家眼光高,车子的价格还是偏高点，价格在往下降一点就好了。车子的外观不符合新能源那块气质，感觉跟像燃油车的气质。（个人眼光）但开起来还是有一点区别，没有发动机引擎轰轰声，还是有点不习惯，动力跟燃油车区别还是很大，首先前段起步比燃油车快，100码超车很迅速，但是到了后段动力感觉不如燃油车，速度140以上动力有点衰减，提速感觉不如前段有力。,2023-12-21,曲靖
7桶文化宫,【驾驶感受】 车子开着比较安静，在市区开很舒服，在高速就容易犯困，每次跑长途，车里的要备几瓶红牛。 【最不满意】 车子的方向盘用不习惯，少了一截，不敢单手抓方向盘，打方向也是，老是摸不着方向盘。 【动力】 动力反应不够迅速，深踩一下车子会有滞留，要延迟个0.5秒车子才有反应。,2023-12-18,商丘
用户6257940018695,智己LS6超长续航版提车半个月后用车感受，总的来说这是辆不错的车，无论从颜值还是性能上来说，都是满满的高级感。首先外观来说就很nice，整体流线型的设计，大溜背及小小小翘臀颜值都非常在线，内饰也是高级感爆棚，对于二十几万的车绝对可以堪比豪车级别！性能方面，之前开的是合资油车，但是加速性不好，高速上超个车太累了，几乎油门都快踩到底的感觉！而现在开了LS6对于超车来说真的非常轻松！至于能耗方面就不是太理想了，总体偏高，平时上班通勤基本上都在20-21左右，开空调的话就更高了。但是没有一辆车是完美的，再说单位有免费充电，所以也就不怎么担心了！总之智己LS6还是让我非常满意的！,2024-02-01,上海
WayneZ01,"1.四驱动力相当炸裂，刹车非常线性，加宽的后胎让制动非常自信。底盘延续了智己的高品质感，很有韧性。2.冬季续航非满意，尤其是开空调后续航降低不明显。表显设置的真实续航真的很实。3.新车没有任何味道，非常舒适。能接触到的位置都是软包覆，配色也舒适，强烈建议买棕米内饰，有3C品的质感。4.非常喜欢用高速NOA,每天上下班的高速高架路段比例高(30KM),基本都开启NOA, 丝滑的变道，减速；老司机般的控制车距。",2023-12-06,上海
精神股东滚一边去,整体不错，但续航真的不行，高速也就400，三百多就得充电了，风噪还行，颠簸路段共振严重,,南充
烟烟聊智车,"智己LS6的技术真的不错：

1️⃣ 最强6系：汇聚了上汽集团的最新技术成果，准900V双碳化硅电驱、全栈自研热管理系统，峰值功率579kw/787PS，零百加速仅需3.48秒，10分钟补能350KM等等

2️⃣ 最美国际范儿：智己LS6是智己汽车首款面向全球市场的战略车型，温润曲面、低饱和度车色，轻奢的内饰，都显得年轻时尚，设计目标更是“移动的艺术品”。

3️⃣ 智能座舱：未来感的驾驶座舱布局，可折叠后视镜、半幅方向盘、巨幅可升降屏，搭载IMOS智能系统，极具科技范儿。

4️⃣ 智能辅助驾驶功能： 智己独创的侧方停车一步到位的“一健贴边”；担心用户在复杂的停车场走进死胡同，让你“一键循迹”原路返回等等；还有下大雨时调用智能辅助驾驶系统、帮用户看清楚的“雨夜补盲模式”，几乎都是“戳中刚需”。

这样一款25万级别的智能汽车，绝对应该是可以放进购车清单。",2023-10-30,
亲切水滴2N0,续航还是有点差，电耗挺高的，基本上平均在18左右，其他的智能化还有待提升，四个一键比较实用，就是有时候比如没有车位线就没法用，还是要自己熟练技术。配制很好，内饰很舒服。前后用的塑料件有些多，一分价钱一分货，也还算好吧。,2023-11-25,上海
rickdg,动力强劲，尤其是中段加速，不到30万真的是太卷了。外观车头很耐看，但尾部车灯就一般，后期如果可以关掉下面的贯穿灯会好点。内饰还不错，但硬塑料的地方还是有，搞的放点东西路上就一直有摩擦响声。,2023-11-01,东莞
finalgj,优点：入门即满配，城市代步选丐版外加有地补，落地价真的香。底盘，空间，动力，车机都比较满意。不能说特别突出，但没有明显短板，整体比较均衡。 缺点：仅15瓦无线充电；很有想法的眼镜盒位置；后排无氛围灯；没有电动遮阳帘；车内储物空间一般。 争议：外观见仁见智，萝卜青菜各有所爱，这个就不多评价。车机是封闭系统，不能自己安装APP，APP更新全靠ota。,2023-11-24,常州
琅琊俊烨,整体满意。4s的服务真诚度不满意，比较确信的是掉包了一辆展车给我，不是不能接受只是要个态度。现在续航和预期的差很多，续航水平待检验。,,临沂
睿智调兵山7x1,续航市区牛逼，高速7点几折，车颜值不用担心非常漂亮，驾驶感受也不错，上高速80码往上有风噪，4s店已经联系我去处理，售后服务态度也很好，积极解决客户问题。,,泰州
驾仕派,【最满意】外观时尚，线条流畅，风阻系数低，有7种车身颜色可选。内饰豪华，配备三块大屏幕，支持高速路和城市道路的智能驾驶辅助功能，还有独特的拓展坞磁吸盘，可以搭配多种场景配件。动力强劲，最大功率达到579kW，0-100km/h加速仅需3.84秒，极速可达252km/h。续航表现优秀，最高可达760km，充电15分钟可补能500km，峰值充电功率可达396kW。 【最不满意】隔音效果一般，风噪和胎噪较大，影响驾乘舒适度。音响虽然扬声器多，但效果不够出彩，没有给我带来沉浸感。城市NOA功能还未正式推出，目前只能实现高速高架NOA，智能驾驶的体验还有待提升。 【市场表现】智己LS6在11月销售8158台，环比激增125%，在上市第二个月即成功登顶“中大型纯电SUV”月度销量冠军。实际上智己LS6已连续三周蝉联“中大型纯电SUV”销冠，同时跃升至“全品类中大型SUV”销量排行榜第四名，智己在市场上能否站稳脚跟乃至成为黑马，LS6是重中之重。,2023-12-02,
P广告额,长话短说吧： 1，配置丰富，该有的的配置基本的有。 2，车子的底盘很高，优点；开起来视野很好，缺点；外观看着不够美观。 3，底盘有点软，优点；过减速带很舒服，缺点底盘支撑性不够，拐弯有侧倾感。,2023-12-23,渭南
爽爽侃车,"智己 LS6是一台颜值在线，性能在线，配置在线的大满贯车型。
从静态的体验到动态的试驾
对这台车的喜好只增不减
1、充满曲线的车身外观，之前只能在豪华品牌车上才能见到，这不仅是设计功底的呈现，更是工业技术的呈现；虽然有人说看起来像阿斯顿马丁，但是这绝对具有很大的原创设计，并且在创造品牌基因；
2、内饰的大联屏，显示素质很不错，而且车机功能也很丰富，座椅乘坐的质感很上乘，空间在这个尺寸来说不算最优秀，但是加上从入门就几乎蛮配的配置，这在20～30万的区间里，已经非常能打了；
3、驾控方面，有非常好的基因传承，转向，避震，轮胎都选的名牌大厂，开起来的质感，舒适性甚至比高颜值的体验来得更畅快，是一台能轻松驾驭的车，双电机版3.48秒零百加速，太极限了，推荐后驱超长续航，妥妥够用了。有很好的加速能力，还有800V 充电；
4、智能驾驶的硬件标配，非常的牛，它应该会开启智能驾驶硬件（带激光雷达）标配的趋势，城市辅助驾驶的系统目前不在第一梯队，但是不要忽视Momenta 的潜力，会后来居上的。

总之，这是一台非常全面均衡的纯电 SUV，推荐25万多的后期超长续航。",2023-10-25,
泥巴2021,续航一般，智驾还行，音响拉胯！屏幕有点多，我感觉副驾驶那个屏幕有点鸡肋，还不如做个手套箱！,,苏州
该回家也要,底盘调教可以不错，只要不踩急刹车，车子一般不会往前倾，后备箱空间可以，确实很能装{如图所示}就是后备箱开口小了点，我觉得这一点跟他的屁股设计有关系，这车屁股真的很大，给我感觉很肥胖，车子的屁股大真的不好看。,2023-12-22,延边
好多小海马,外观无可挑剔，内饰稍微不够奢华，后排没有氛围灯，迎宾灯也没有，加速3.48秒相当猛，有些时候带点坡度急加速方向还不怎么抓得住，希望在运动模式的时候把方向盘的转向阻力调重一些！,,昆明
胖大叔噻,外观长在了审美点上，很喜欢！配置非常高，几乎全系标配了！另外，智己ls6的地盘和悬挂让人无话可说，开起来有韧性，悬挂过沟沟坎坎干脆利落，很舒服！高速智驾也不错，用了四次了，等待城市noa开通。,2023-11-22,郑州
ins阿杨,动力好，座椅包裹性强，氛围感不错，半幅顺手了比全幅好开，智能驾驶用了几次，也很好用，比我开的好，560版本电耗不高城区冬天400+ 每个人脚法不一样，我开的续航很好。,,武汉
林三岁,"【提车价格】
21.69万，保险5400左右。没有送任何东西。
【空间表现】
空间很大，后备箱也很大，比家里X3要大很多。
【驾驶感受】
还开不习惯电车，尤其是半幅式方向盘，需要时间适应。

【最不满意】
没有手套箱，丐版后排没有氛围灯，不知道是不是我没有调好。90码以上有点点风噪音。车内味道有点大。还没时间开出来晒",2023-11-10,成都
道别说爱你哦,第一次还是因为颜值吸引到了我，后来通过试驾确定下来买的。车子不错就是品牌知名度低，空间够大，驾驶质感也很好。让我再选择我还会选智己这款车。配置拉满，就是选择巡航里程就行了。不差钱当然800V平台的快充速度更快点。家充都一样的速度。,2024-01-31,承德
我爱董姐,"第一次看到车是10月份在西安，被流媒体补盲惊艳到我了。[哇R]
回家后马上了解到这个车，看了一天第二天马上盲定了，然后就是等待最终价格。[吧唧R]
等到10月12日发布会价格惊艳到了我，跟家人商量过后决定盲锁了。然后根主理确定车型后就是漫长等待。最开始是选项的760超长续航800v后来感觉时间太久改成了680长续航，原本准备试驾了在提车的，一个星期后主理通知我提车，我二话没说就决定提车了。[萌萌哒R]
全程网络手续办理没有试驾，看了别人对车的评价觉得没试驾不会后悔的。手续办完11月4日就去提车了。看到车很满意，验车交付都很顺利。
在交付中心就学习辅助驾驶的注意事项还有考试，然后开出交付中心。
谈谈我一路回来的感受，动力强劲，补盲真的特别有用，搭载激光雷达的辅助驾驶我觉得已经是第一梯队了，ACC.NOA都很强大。4.9米长2.98的轴距空间很大，后排可以翘二郎腿。后备箱还有拓展空间，前备箱放玻璃水，洗车用品。全景天幕一点也不晒。辅助倒车也很放心。沙发座椅很棒。680一路高速百公里耗电17.2接近8折。
	
闭眼冲吧。我的邀请码UNSZPR",2023-11-20,
AKT新能源,对LS6非常满意，外观内饰都长在个人审美上，空间舒适性性能都挺满意，智驾能力也能满足需求。续航也没多大问题。,,无锡
发个医院U,【最满意】自从开上了这台车也为我省下了不少钱，充满一次电不超过300，以前的油车加满一次400多，但就是充电不是很方便，有时候人多排队的时候，在东北这0下十几度的天气等的难受 【最不满意】动力提速感觉不如特斯拉毛豆Y，跟朋友的特斯拉毛豆Y比过0-100直线加速，比毛豆Y慢了一点，自己测试破百6.3秒《申明一下，我不是专业的赛车手，均为我自己测试会存在误差》,2023-12-22,威海
面疙瘩包饺子,外观很有设计感，内饰简洁大方，面料舒服豪华，动力足够，但是无线充电鸡肋，没有USB插口（只有typec），电耗较高，丐版高速6折。,,成都
用户7553382873527,非常好的车，性价比超高。 电耗偏高，上下班郊区16，开的猛一点18+，但是这么大的车，也可以接受。 内饰外观超棒，非常喜欢！,,杭州
顽强奶酪小虾,驾驶质感比较满意，就是品控让人担忧，新车座椅就开线，不过给了解决方案，然后驾驶屏高频电流声，很吵，没有办法，去售后拆了个试驾车的屏幕给我换上，不过现在终于安静了，车是好车，品控有待提高。,2023-12-05,长沙
杨杨杨米,没出那问题前评分真的4.5到5分即使续航上面让我有点汗颜但是都已经做过功课有心理准备了，但自动泊车问题一出真的3分都不想给了！,,泰州
Jerry哥哥爱Leica,颜值这个东西都是因人而异，主要是现在市面上的车都很犀利，这个圆润的设计还是很有特色。 底盘素质优秀，大车开起来没有拖沓的感觉， 滤振也很有质感. 内饰优秀，材料很环保没有异味，新车不需要晾晒。 智能驾驶是期货但是在路上。期待年底变现。 空间是唯一槽点好大的一部车存储空间有限。,2023-11-07,上海
噶v一天,车子外观不耐看，整体看着不协调，给我感觉很圆润，外观缺少大气，看着像十几万的车子，除了外观不是很满意外，其他的可以，新能源的智能化确实很不错，语音助手能识别很多功能，能够减少我在驾驶的时候操控屏幕带来的安全隐患。,2023-12-20,遂宁
孙藏blue,车是好车，服务一般。 配置最大的鸡肋是眼镜架， 其他方面也算是六边形战士了。 人无完人，车无完车。 至少在23年末，24年初阶段，性价比属于高的。之后不知道。 上汽属于国企，至少10年不会倒闭 质量不会好到爆，但也不会差到渣。,2024-01-22,广州
南宁智己ls6,驾驶 外观内饰都不错，续航比较虚 充满 680 市内大概450公里高速110-120实际300左右,,南宁
趣鹿哉哉,外观很好看，上牌的时候被围观了一波。价格，我觉得入门版的性价比最高，基本上市区代步，一千公里内的长途也够用，充电速度还ok。智驾及软件现在还不太行，需要升级。,,成都
就揍熊孩子,外观 有设计感，优雅圆润 配置 这个价格无可挑剔 空间 原谅我没买过这么大的车 续航水平 130NOA21度电，高速300多公里还要啥自行车？ 智能化 8155的实力还没完全发挥，操作逻辑有待改进 驾驶感受 高速稳转弯支撑有信心，动力随叫随到，电子刹车加四活塞刹车卡钳让人信心十足，智能驾驶高速表现优异，但需要持续进化,2023-12-08,武汉
简单风声RP4,车子的动力非常足，动力随叫随到，想超车就能随便超车。车身较大，进出地下停车场要特别注意。续航也可以，基本上控制好脚力的话，市区跑15度电内是没问题的。高速120领航，试过21度电的也试过24度电，可能还是要看顺风还是逆风。目前没发现什么问题，后期继续观察。,2024-01-19,东莞
Harryhs,车硬件不错，软件问题很大，元旦大家的Bug应该都遇到了，2天解决不了。 提车2周就开了200公里，电耗没下过20度。 关键是售后和交付体验一塌糊涂，没想到上个牌能拖半个月，发票信息开错了4次，销售说送的东西除了脚垫都没拿到，太糟心了,2024-01-02,上海
肉肉天天躺平玩游戏,外观个人觉得不错，内饰符合价格，没什么挑剔的。丐版价格配置在现在也算一线，空间够用挺大的。续航城市里25度天气开空调舒适模式下可以跑到14.5左右，高速18-20。智能化没有小鹏好，暂时不能城市道路智驾，也不能免唤醒词，换唤醒词，有时候识别不出来。驾驶体验是不错的，舒适模式够用了，运动模式一踩就冲，但是动能回收最高也不怎么厉害，有个更强力的选项就更好了。,2023-12-14,广州
智勇双全天空Fho,颜值还有非常高的，路上辨识度还是非常高的，整体用料比较扎实，续航还行这么大的车型，套内面积确实有点小了，不过比一般车型大多了，这车动力很足，超车提速很带感，座位没轿车包括性强，和坐沙发一样，这个价格来说，整体这车还是蛮牛逼的,2024-01-25,西安
double,外观各有所爱，动力无需多说，续航这个级别大概都是这样可以接受，满电冬天应该能到400。内饰美中不足氛围灯减配后排，后排出风口简陋,,合肥
kymashain,"【最不满意】
没有电动方向盘调节，切换了账号座椅自动切换必须在P档，否则需要手动读取记忆位置。

【购车经历】
逛街看到的，觉得合适，就定了

【驾驶感受】
软，偏舒适，中等偏上水平，好开。

【续航】
目前只有市区代步，还可以，14左右电耗。",2023-11-30,成都
木马木马没你,【外观】 买车到现在一直没习惯，前脸还行，屁股怎么看的别扭。 【动力】动力比较一般，拿纯电车来说，比较弱的，前段动力还行，后段动力提速慢。超车不够迅速。 【空间表现】 空间算大，后排的腿部空间够用，正常坐4个成年人也可以。,2023-12-18,长沙
QQ一天玩,【驾驶感受】 车子太长，遇到窄路调头掉头麻烦。 【最满意】 用车成本低，新能源车智能化做的确实不错。 【最不满意】 一定是内饰，仪表大连屏下方没有边框一样，看着很不美观，而且还遮挡视线，方向盘设计真是个奇葩，传统的圆形方向盘即美观又安全，这扁性方向盘不好看，而且非要两只手抓方向盘，有时候打方向盘容易打空，万一遇到紧急情况方向盘打空就很危险。,2023-12-18,延安
工行卡天,1.电车的优势就是前段起步快，速度提升至130码以上，动力就有点力不从心了。 2.外观确实不够耐看，看久了圆润润的，看着不够大气，比较保守。 3.智己LS6的配置还挺高的，自动变道是个很好的东西，360全景，车侧盲区等等。 4.智能化也很OK，语音助手能在高速上帮我很大的忙。 5.车子的价格普遍偏高，要是价格再低一点就好了，性价比绝对碾压大部分车企。,2023-12-19,渭南
采访稿一个,买这个车就是奔着他的空间而去的，后排空间很大，很宽敞后面4个成年人我觉得也不会很挤，座椅也比较软，很适合家用车的选择，但也要吐槽一个点，就是他的动力，我一个人开动力可以说随叫随到，但是车子坐了人之后，动力感觉明显下降，如果是满坐的话，车子带动整车的人，有点费劲，我感觉我加速踏板要踩的很深，车子才有反应。,2023-12-19,眉山
开心每一天53064,综合考虑都不错，性能比同价位纯电好一点，空间也不错，外观也不错，目前刚提车不知道后续怎么样，续航能不能达标，考虑到八百伏充电桩很难找到所以买八百没太大必要，反而帮我省了预算，花了几千家里安装了充电桩，所以低配就行，反正除了电池其他都一样全系标配，智能化就不知道了，毕竟他的城市只能都还没开，但是用过自动泊车，额，不是很好，后方有车他都识别不出来，,2023-12-10,苏州
阡陌幽影,动力很猛，这个价位这个配置基本无敌。续航确实不是很棒，高速必然22朝上了，不过有家充无所谓了。,,上海
用户688124581802,这款车是在一次无意刷抖音时看到的，当时还没有上市，后面也没有过多关注，到10月12号上市以后看了下价格也还能接受，之后去智己体验中心看了下实车，第一眼看上去这车帅呆了，回家就开始做媳妇的思想工作，带媳妇去看车，试驾！感觉很满意，当时就下定了。,2023-12-12,昆明
TYisa11,外形内饰配置以及空间等等都还可以，就是电耗真的太高了，不过也肯定比加油省钱，车机功能不能算少也不能说很丰富就那样，驾驶上加速刹车比较敏感不注意很容易点头，绝对是锻炼右脚的好手😂,,上海
电动车真香,性能优秀，配置丰富，外观高级，内饰豪华。21万能买到中大型纯电SUV，而且性能配置拉满，还是很有诚意的。可能是受成本影响，很多细节方面处理的很省，不符合豪华品牌的定位。另外，这车内饰装配工艺也不是很好，走烂路的时候异响也不少，确实点行驶的高级感。,2024-01-08,长沙
用户4429493871688,水泥路胎噪真的太大了，共振也有，车身摇晃，不知道是SUV原因呢还是悬架没调较好，特别是过减速带的时候，跟坐轿子一样,,成都
卡卡西怎么就被注册了,对于车机智能化很高，操作感空间外观以及底盘都很OK，对于这个价位买到的车我是很满意的。使用的到目前为止不满意的地方是雨刮灵敏度有点迷，雨大的时候不怎么刮，误触的时候猛刮，并询问是否启动雨夜模式,2024-01-13,昆明
猪姆猪姆,外观的话仁者见仁智者见智，不过屁股来说确实有点丑。内饰做工不错，能触摸到的基本上都是皮质，稍微有些气味但并不影响关窗开空调。节能模式能耗17，同样的驾驶方式放到舒适模式能耗13（版本2.6.5）。提速迅速毕竟摆在那里的。操作感觉很居家，软中带韧。,2023-12-09,成都
沉,外观很满意，续航比心里有落差，冬天直接五折，动力还是比较满意的，空间还可以，就是没有手套箱,,常州
ALLEN刘6,20万纯电中大型SUV，性价比高，车重高速能耗稍微高了点20左右，城区15左右,,广州
JOHNMEN9978,总的来说驾驶感受还是挺好的，外观大气！车内空间足够大。唯一不足的对续航还是有期待！！掉电确实快，八折续航也经是最大希望了！！加油智已。。,,成都
用户8171107352252,坐标无锡，外观、内饰、动力就不要多说了，总归满意的 ，目前跑了2000多公里，充电到百分之90实际续航显示能跑300公里，跑个200公里就要去充电了，基本都是市区 ，大部分开的舒适模式，偶尔运动，从来没开过什么节能模式拉能耗 ，个人开车比较偏激进，这个大概就是这类人开车这个车的真实续航了，各位看看就好了。,2024-01-12,无锡
林间小飞侠,性价比超高，外观也很好看，特别是加上我选的猛男粉色和花瓣轮毂。内部空间很大，坐起来很舒服。车机的辅助功能也真的非常的强大，后视镜补盲和一键泊车这些功能，对于新手真的非常的友好，只不过智驾NOA还没敢上路用过。,2023-12-21,上海
豌豆cc,第一辆电车，试驾对比各种车型，对空间和操控有要求，最终在001和ls6中选。001由于马上换代。选了顶配的ls6顶配。没想到等了两个月才提车，100度版本产能有限。不过最终还是提车了，算是赶上了上海的补贴。整体质感体验还是非常不错的。主要两个问题，1，半副开起来还是有点不顺溜。2，车有点大停车还是有点压力。,2023-12-28,上海
jimmy203,蓝牙钥匙经常会连不上，领航辅助和泊车等功能还有待提高，还不够智能，经常需要人工接管,,上海
凉皮凉皮理你,【外观】 车子的前脸看着还行，侧面有大卡钳的加持也看的过去，后面真的是一言难尽，屁股没太多亮点，屁股翘的太高了。 【配置】 配置很足，L2辅助，360全景，座椅加热，通风，基本日常用的到的配置的有。 【最不满意】 车子在平面路开，动力很足，如果爬上陡坡的话，动力就稍微弱一点。,2023-12-20,攀枝花
等等一次性,车子很大，车子的盲区也很大，反观镜和A柱盲区很大，拐弯有一定的盲区，拐弯我头要伸到方向盘那看前方，不然看不到前方，可能跟我身高矮有关系吧。车子的外观确实很新鲜，没有传统燃油车进气格栅了，采用了封闭式的前脸，外观看着不够大气，给人的感觉气场不足。,2023-12-21,张家口
