字段1_文本,字段2,时间,字段3
用户1603666837845,第一次看到这个车就特别喜欢它的外观 也跟很多车型做了对比 等它出价格的过程煎熬的 看的别的车都出了价格的 一直等六月二十五号那天 怀着激动的心情看完了上市价格 还算是比较符合自己的预期 所以思考了一晚上 第二天就立马下定了 整个订车过程还是比较顺利的 没有出现什么大的问题 直接到等到三十号提车那天 终于算是给它开回家啦 交付那天还抽了一等奖 整个心情还是比较愉快的 还送了一个车载吸尘器 感觉非常实用 因为脚垫也是4s店定的 所以晚到了几天 然后一直就用那吸尘器清洁车内的垃圾 感觉很实用 提到车第二天就约了车窗膜 速度还是杠杆的 两个小时就贴好啦 顺带还免费在店里冲了会电 整个用车过程还是是符合我的心里预期 但是没选20寸的轮毂还是有点可惜的 但是一心想着提车 就没选那么多东西 但是还好！还是比较满意的 就是车机太灵敏了 有时候放着歌 那个语音助手就会自己说话 后排有人聊天的话也有时会自己弹出来 不知道是什么问题 还有一个车机app太少了！ 连个QQ音乐都没有 真的很无奈  买的是增程200公里的 只是上下班开一周完全够用了 我一般都是开经济模式 感觉还是够用的 充电也非常便宜 国家电网便宜的时候去冲 冲满才十多块钱 真的非常值得推荐的一款车！！！喜欢的朋友们可以去入手！真的值得推荐！我也开半个多月了 整个车还是比较满意的！也没啥大的问题！小问题也很少 一有问题我找交付直接就能解决啦！也是值得信赖的！,2023-07-06,宁波
名字没得取了,选车历程：最开始的计划是在去年，刚接触新能源，也明白自己的用车环境，决定就是插电混，去年差点就去定宋plus，但是因为是21款一直耿耿于怀，想等改款出来~今天看到23款感觉不是我的菜了，转头看向零跑，深蓝等新发布的SUV车型； 首先是线上排除，枭龙四驱我用不上，而且那个前脸直接把我劝退，没有多看一眼；银河外观算能接受，但是那个副驾优享，和有点卡的车机，劝退； 线下阶段：零跑C11：刚看很惊喜，虽然我很不喜欢他的增程式前脸，续航和众多智能化配置吸引了我，可惜试驾的时候不太满意，店面简陋，试驾车没有提前做好降温，而且接待也有点半桶水，让我下定决心一定先试好深蓝再决定（算是进入决赛圈了） 深蓝S7：第一眼，店面和服务人员给人的感觉就很好，而且内饰的精心设计真心打动我！！（给设计师加鸡腿！！）在里面看的时候技术员也是给我介绍各种功能，我问的问题全部能回答到（零跑那家总是说不清楚还经常看册子，让我感觉太业余了。。），试驾的时候我提出问题，技术员都会举一反三的跟我讲解，很不错！这个专业度也是我当天下定的原因之一~（没有谈多少优惠，青外橙内➕钥匙，保险和上牌自理，七天时间就提车） 用车体验： AR-HUD绝对是比仪表盘更好的功能，新能源仪表盘大多是一块屏幕显示内容，又丑又占地方，打个方向盘还会遮住一部分画面，有了HUD真的爽了！一定一定要试驾试一下！ 头枕音响：对我这个还算喜欢听歌的人来说，导航和音乐分开真的很有用，我很讨厌我的歌被打断，加分！ 底盘我感受不太出来，感觉十几万的都差不多？平路大家都很稳，烂路大家都会晃，只是感觉深蓝偏软一点。 中控直接加分，颜值高，操作没见过卡顿的，语音助手也很好用，绝大部分功能可以直接语音操控（后排空调操控前天刚更新了一个儿童锁，不得不说深蓝软件工程师出手挺快！） 希望深蓝的软件系统能越做越好，什么哨兵模式，遥控行走，尽快整起来~,2023-08-27,泉州
在于是乎,目前没发现有什么问题，但是有几个不舒服的点， 1.转弯侧倾过大，车身感觉容易失去平衡，一般不激烈驾驶没有太大问题， 2.可见即可说不是所有功能都可以，还是要特定环境的 3座椅通风感觉风量稍微小点，也可以用吧。可能我要求太高， 4.氛围灯不是呼吸模式下切换太过于硬，可以后期OTA优化一下， 5.能耗表现，这个就不谈了，毕竟充电都是在公司，免费的电，我之前开油车比较猛，都13 14个，电车也无所谓了，正常电耗18往上，油耗跑高速的话在6.5左右， 6.杯架放杯子，开车过程中有异响，可能杯子小了吧哈哈哈 7.机械门把手拉环拆的时候给我把盖子弄坏了，不过也不影响，就是紧急情况还是不太方便， 8.时速80以上有明显风躁，胎噪还好（20寸轮毂+邓禄普轮胎），整体NVH做的还不错，开音乐基本听不见噪音了 9.充电口设计容易积水，可以开一个小孔会好一点， 10.电车行驶感觉没得说，很爽，市区模式20%左右启动增程器，基本无感，高速模式就是直接启动增程器，动能回收我都是拉满， 说一下提车历程吧，之前准备买03的，钱都准备好了，正好当时S7到店试驾了一下，确实比03好太多，正好有免息，直接上了s7，然后就是找店，找现车，6.29在懂车帝聊的，30号直接过去提车，速度快的一批，销售态度很好，服务也很好,2023-07-17,合肥
球吊球吊吖,在大连试驾了深蓝s7后。就从山东溜达去上海最后开车回辽宁了，6月25号大连的深蓝销售小夏问要不要下单，出价格了，我说不着急，我等等看。30号的时候赶上月底，小夏又问我要不要下个单，保留一下首发权益，在确定了订车5999元可以退款后，我下单了。 然后就进懂车帝论坛，进车友群了解这个品牌和这个车的测评。也不着急提车。在后面逐步有了了解后。开始认真对待这个车了，前前后后下单了3次，最终改成白色外观，橙色内饰，20寸轮毂+选装钥匙了。 然后就下定，销售告诉7月7日之前车能到。但由于工作安排没时间去提车。就和销售确定7月11日再去大连提车了。 因为是新能源，也没有税啥的，就是车价172299+保险4100元（300万+车损+交强）+上牌120元，深蓝还是比较棒的，不强制保险也不强制上牌。之前一直听说新能源车保险贵，实践下来发现还没同价位油车贵呢。 提车后，感觉嘎嘎地，语音识别啥的也都很准确，辅助驾驶也很棒。提速够用，静音性也很棒，直接大连到锦州。中间在服务区充了2次电。 路上没有油了，这里遇到了之前车友说的“增程器不可用”但加满油后就不在提示了。并不是网上说的质量问题。 因为临牌不方便进地库，所以就去上牌了，12123选个号的。 这几天的用车感受就是，溜达的时间多了，路程远了，因为用电太便宜了，以前一年我加油3万块儿，现在估算一年电费应该是1500-2000最多了。香喷喷的用车体验。 期待接下来的外放电，露营设备的到来，去户外做饭咯。,2023-07-14,大连
长安雅迪王车主,"这个车外观内饰无懈可击，买这个车本来也就是冲着这个去买的。但是提车20天，开了2000多公里，有一些问题也不吐不快。

1、抬显很好用，但是车机自带的高德导航版本有点老，功能过于简单，综合起来就没那么好用了。
2、这车是真晃啊，现在碰到路不好的地方我都是能开多慢开多慢，不然晃的难受。
3、wltc里程不上高速的情况下比较准，但是充满之后也就180多，最多可以开到剩下30多。也就是纯电续航最多可以140多。但把电全部充满要1个小时，很多时候可能到八九十就走了。所以我正常的纯电续航是110-120左右。这和我买车前幻想的接近200的续航有点点差距。
4、车不结实，提车20天了，昨天被追尾了。定完责任之后后车轻松开走了，他大灯都没坏，就前面发动机盖能看出来有点弯，我的车跳了一排故障码，挂不上档位了，门用正常的方式也打不开，终于明白为啥要设计紧急的拉环了。今天去4s店定损专员和我说我的气囊触发器已经触发了，所以车子挂不上档位，但实际上气囊也没弹出来，所以你懂的，对国产稍稍有点失望。",2023-09-24,马鞍山
娜花璐璐2,"我哥带我去定的车，他开iX3的，只跑过一回长途，五一堵在路上还真没敢开空调。自此谈长途色变，该是城市代步的车还是在城市游荡吧，路太远的话，目前来说还得靠油。
吃一堑长一智，学乖了，所以他建议我买增程式。选车过程还是比较简单，筷子迪我不太看得上，“刹不住”铁斯拉造得也比较糙，看了几家的车，也就深蓝S7更入法眼。

我入手的是深蓝S7 200Max增程版，在CLTC工况下纯电续航可达200km，综合续航可达1120km。这个WLTC的续航值显示就没有CLTC长，满电显示是180几好像，我跑回家七十几公里（全程空间+音乐，一嗨到底），掉的续航也就80来公里，这个值应该更接近于实际的纯电续航值。也是够出众了，市面上能做到工况150纯电续航里程的，插混那一挂也不多，这也是我选择深蓝S7的原因之一。
另一方面，动力回收深蓝S7这方面设定还是比较人性化，自定义模式里面可设置能量回收强度，深蓝S7的增程系统介入确实是没有什么动静的，全域无感体验，纯电般驾驶。
这车机还多流畅，还有很多模式可以选择，这个雪地模式，太适合夏天了。
打开这个模式后，座椅自动躺下，座椅通风、冷风这些都同时开启了，很舒服，画面也会切换成上面那个有雪人的画面，从眼里到身体一下子就凉快了。而且这些功能还可以通过语音唤醒或关闭，挺方便。试了一下还可以，来问下大家实际开下来用途多吗？",2023-07-14,深圳
热心市民赵小明,"【最不满意】
交付感受吧不满意。车子有个小划痕，有个很小的凹陷，有一个轮胎不是同一批次差两周。后备箱两侧不一样平。高速100以上方向盘抖动，做了动平衡有所改善。新车啊。建议大家提车务必试下高速，还有看下底盘还有轮胎。轮胎建议转着看看。我有一只轮胎提车第二天做动平衡的时候有看到有两处损坏不过没坏到花里面。还有就是我没选1.2个W的零重力座椅。副驾驶座椅没有高低调节。我的小白（高尔夫）都可以用手扳动上下调节?，你哪怕给加个手动扳手呢。又没啥成本

【购车经历】
我是跟老婆来成都旅游，租了车子感觉不太靠谱。开着心里也犯嘀咕。索性就想买一台。因为家里有一台油车，购车目标为新能源。首选插混（我比较喜欢插混）。因为我滴家在东北松花江上啊啊～～看了两天深蓝S7老婆比较喜欢😁。还看了一台领克01混动。最终选择了老婆喜欢的深蓝S7。因为领克是库存车很便宜。优惠很大。我在意的也是领克没有快充续航又少。空间也不是很大。我的销售很给力。我是两天提的车户都上好。准备自驾到云南然后回黑龙江边走边玩。有黑龙江的小伙伴可以沟通一下。

【驾驶感受】
挺好开的，运动型SUV。颜值在线毕竟深蓝基尼。😄因为一直开的油车。很喜欢电车加速超车利落的赶脚。底盘就内样吧。经常市区驾驶，没开过太多车的小伙伴体验不出什么感觉。提车两天开了300多公里。里程油电各一半。油耗大概5.几。还可以。我脚比较重。现在国产车做的挺好的。希望国产车越来越好吧。希望以后外国随处可见中国车🇨🇳",2023-09-22,成都
scSkyLand,"买这个车还真是不容易，年初被颜值吸引，开始关注，然后各种拖，6月份中旬终于等来了，18号满心欢喜的去了隔壁的4s店，结果没车，24号又去，还是没车，销售让我试驾了下03，各方面还算满意，销售便邀请我25号去店里参加上市活动，25号晚上去店里，出价格后，感觉还可以，便下单了，然后开始了漫长的等待。
7月22号，终于接到了交付中心的电话，结果却是一瓢冷水，pdi检测不合格，返厂，需要重新匹配。
然后不得不吐槽这个匹配机制，第一次慢就算了，第二次居然还是慢，联系了管家，终于给匹配上了。等了接近两个月，终于在8月18号通知可以提车了。
预约了21号去提车，做了一堆验车功课，结果过于兴奋，看了外观没问题，就去交钱了。。。


开了也算有一周了，说下优缺点吧
优点:
1.颜值！颜值！颜值！
2.电车真的省，预约只充11点以后，凌晨6点前的电，2毛多一度，回一趟老家140公里，纯电跑完还剩24%，成本5块多
3.蓝牙钥匙是真方便，白花了399买了个钥匙
4.其它
缺点:
1.语音助手有点智障，不小心误触快捷键，正在聊天，一次莫名其妙的打开了遮阳帘，一次打开了副驾驶车窗。很多车上的功能不能执行(部分是确实还不支持，有点是要说得很精准才行）
2.蓝牙钥匙逻辑有点问题，开着车门在拿东西，居然会触发锁车，叭叭两声喇叭吓死个人
3.行人提示音，这个是有必要，但是只有3个语音可选，我都感觉难听得要死
4.空调控制有待优化，前后风力不能单独调，后排舒服的风量，前排冷得很",2023-08-26,成都
兰博基蓝车主,"【购车经历】
因为家里有一台油车了所以第二台车就想买一个新能源的，想着也能省点油钱，但是身在东北又不想买纯电的，同价位的车也看了几个但还是感觉深蓝更好看一些。试驾了一圈感觉还可以就直接定了。
【提车价格】
说是新车刚上市🤔一点优惠都没有，送了膜送了脚垫，送了一个大西瓜🍉。就没了 🤦♂️ 加装了零重力座椅，轮毂，和智能钥匙，从下单到提车一共等了 28 天。
【油耗】
说实话这车冬天油耗真的挺高的，能用电就别用油了，我亲测 200 块钱油跑了 185 公里，合一块钱一公里了，这个油耗和我家里那台 14 年老普拉多油耗相差不大…
【续航】
天暖和的时候感觉挺好的 冬天天冷了以后 充满电能跑九十公里就强制保电启动发动机了，因为我每天上下班刚好三十公里 刚好三天充一回。

【驾驶感受】
说实话这车只适合平时在市里上下班开 操控基本没有，尤其是这个底盘 过个坑人都能飞起来，但是有一说一这个车机做的还是可以的 反应速度挺快！
【动力表现】
动力在市区开足够了 超车非常干脆前提是车得有电 不用油的时候。
【最不满意】
冬天发动机声音太大了，跟拖拉机似的哒哒哒哒哒的听得闹挺，4S 店套路多 上两天刚做完首保 让加钱换更好的机油 而且人家直接就告诉你了送的机油质量非常差基本没人用 你要用也行后续对发动机有可会有影响，我想说就这面包车的破发动机能影响哪去？但还是加钱了一百多块钱不多买的不是好机油而是一个好服务。
【空间表现】
空间想到够用了，而且后排空间纯平，整体非常满意
———————————————————————————
以上都是我开了三个月行驶四千公里的真实感受，希望能帮到大家，后续我想到了什么还会继续更新！",2023-12-12,沈阳
王小娟娟娟子,深蓝提车一周啦！在我看来S7的外观绝对算得上是同等价位中颜值最高的了（毕竟兰博基深可不是白叫的），我觉得深蓝比一般的SUV要稍微矮一点吧，但是没有影响到我的驾驶体验，内部空间还是很大的尤其是后备箱，后排放平直接开启露营模式。目前开了5天了，基本上都是纯电模式，自家装的充电桩一个小时就能充满，我看有的车友说开了一千公里，电费也就100多元子，真是省钱又省心。加速的平顺度也是S7的一大亮点，因为我是旧车换新车（自家以前的是轩逸）就很明显的能感受的到电车相比油车那种平顺感，可能开习惯了油车，目前还不是很是适应他的电能回收。增程器还没有体验过，一没电我就充上了，等下次没电了试试啥感觉。价格方面优惠还是很足的，买的迟有买的迟的好处，那就是优惠力度大咯，价格上166900原价，选了钥匙和轮毂（最后都返了）优惠8001，店内强制购买保险5500，贷款补贴＋地补19000+548×12（一年利息）+548（提前还款多出的利息）最后算了落地155523，送的东西跟没有一样，质量都不怎么样其实。但是整体S7的性价比都还是挺高，还是挺满意的。,2024-01-10,抚州
上进分子,"嘎嘎新的新车主，来说说我对这台车的实际体验，纯粹分享，水平有限。
买车的时候主要是考虑到了我们家里的一个情况，我们两口子山东人，块头大体积大，所以想找空间大点的车，家里有一台坦克300，这次想混动车型感受一下，城市里开省油舒服的那种，去试驾了驱逐舰05，还有银河L6，极氪我就去网上看了下车就被各种打电话，不喜欢那种被盯着的感觉我们就没去。
最后选了深蓝S7,不是说这车有多好，可能就是看对眼儿了，难得有一辆我们两口子都觉得还可以的车，这样选了不吵架😄
提车还没满月，哈哈哈

外观有点夸张，不过现在电车都这样，我又是个显眼包，哈哈哈
【内饰】我对内饰其实要求不高，宽敞舒服就行了，深蓝的设计整体比较简约，看着确实蛮舒服，显得有质感。橙色这个内饰的颜色挺亮的，看着不沉闷，家里小孩很喜欢，但是他们只管弄脏，打扫收拾这活儿都是我的。
【配置】谈到配置，我个人觉得挺丰富的。在同价位范围内，这车的配置算是表现不俗的，而且用起来也挺顺手。
【空间】这车主要是给我买的，毕竟男人们多数更喜欢他的坦克，这车前排空间可以的，后排空间也大，够我家里俩祖宗闹腾。
【智能化】车机功能还真挺多，感觉更像是新买了一部大手机，一切都在摸索学习的阶段，就这智能化的车机足以让我下辆车还选电车。
【驾驶感受】驾驶感受这东西主观性很强，已经颠覆了我之前印象里电车很肉的那种印象，动力挺强劲，而且底盘也稳当不晃悠，满足我对于一辆混动车的基本期待。",2023-11-27,保定
百分之一021,关于买车这件事，其实是从去年就开始打算，然后拖呗……直到今年八月底婚期将近，才开始研究这事。 我买车希望外观内饰要够顶，最开始本打算买本田的，后面因为在车展上看了 BYD ，感觉有点意思，然后研究了丰田（因为我媳妇只坐 SUV 不晕车，轿车就不考虑了） 选车对比 1，宋 plus （整体比较中庸，没啥性价比) 2，枭龙 Max （虽然是四驱，但是丑也是真的丑 ) 3，银河L7（整体没啥毛病，但就是没有那种购买欲望 4，深蓝S7（一见钟情）后备箱是我爱的还有他的后驱带来的操控性。 日常使用 提车到目前不到二个月，跑了2500公里，粗略的算了一下，油加了500（因为经常跑单程150左右的高速）在外面充电花了不到200，目前可用续航还有700，算下来百公里差不多也就2毛多一点，还是很香的。 操控体验 1，方向盘比较轻，转向手感很灵活， 2，前排的多层隔音玻璃确实够安静（感觉比我姐的Q5效果还要好） 3，标配座椅通风加热（同级别对比，配置真的很良心） 空间内饰配置： 1，内饰简约豪华有质感，摸着内饰，滑滑的手感还是很棒的。 2，无论是观感还是实际使用体验都非常棒，车款使得更显霸气，不过最让我喜欢的是他的后备箱空间很大，也快年底过年回家了，后备箱可以载不少年货回去，也比同价位的大部分车要宽不少，（但日常使用偏窄的路就得小心一点了）,2024-01-16,武汉
丶齐大聖,"【最不满意】
北方的冬天续航有点不尽人意，不到零下十度的天气，空调开26度，两档风，二百公里的续航最多只能跑七八十公里，
【购车经历】
同一天试驾了深蓝S7，吉利银河L7，零跑CII，总体感受零跑是最好的，不管是加速还是驾乘感受都是最好的，加速深蓝是最好的，地盘前排还可以，后排是真的颠，你很明显的感觉到它会有多余的起伏晃动，由于没跑高速，那些说银河L7加速好的是真没感觉出来，乘坐感受也一般，空间3量车都差不多，银河的能稍微大点，外观不用说，二三十岁的年轻人应该都挡不住深蓝S7的外观，也是犹豫考虑再三，最终选择了深蓝，不为别的，你才二三十岁你考虑那么多干嘛，选一个自己的座驾就选自己喜欢的，
【驾驶感受】
驾驶感受没得说，电车的加速体验是油车给不了的，这么说吧，个人感觉0-50深蓝应该只需要2秒多，超车贼爽
【油耗】
亏电油耗市区7个，高速5个，个人感觉SUV，还是个将近2.5顿重，可以接受
【续航】
满油满电没跑过，满电冬天续航有点差，WLTC100%的电跑185km。强制保电20%，就等于你只能跑80%的电，也就是145km左右，但是我只能跑80，也不知道是脚法不行还是怎么的，不过这也比油便宜，夏天也许会好点，
【最满意】
AR-HUD
刚开始有点晃眼睛，不适应，慢慢的感觉是真香啊，再也不用看中控地图了，
音响
音响效果是没得说，朋友坐我车说这音效在合资车上至少都是30万起步的车


【乘坐体验】
前排能接受，毕竟价格在这里，后排的确有点颠，不过后排能做几次人啊，（除过要接送孩子）",2023-12-30,西安
万人敌b80u,【购车经历】 23年初就开始看车了，当时满意的车也不是很多，也就宋系列感觉还可以，到了后面零跑出了增程系列，丐版功能少，智享款又有点超出自己的预算了，后来也是3月份偶然了解到深蓝S7，到了5月份才上市看了车的介绍和价格都比较满意，观望到年底才打算入手。24年元旦下定，14号提车，整个下来虽说跌宕起伏但至少最后的结局是完美的。 【提车价格】 我选择是深蓝S7 200增程款，选择了20寸轮毂+智能钥匙，贷款分期两年（长安金融贷两年7w，利息6500），一些优惠差不多跟利息抵掉了吧，落地价169900+2000（20寸轮毂）+399（智能钥匙）-8001（官方优惠）。提车整个过程高效顺畅，倒是给我留下一个好印象。 【驾驶感受】 我看好多人都说底盘不行，松松垮垮的啊，但是我个人实际体验下来一些碎石路段和小水坑给我的反馈都是足够的，主要是看个人感受吧。Hud倒是挺好用的，一些辅助驾驶很适合我，很多车都是只有高配版才会上一些辅助驾驶功能但是S7基本上好像全系都标配，S7i可能更好一些吧。 【续航】 冬天续航稍打折扣，满电的话提前开好空调续航里程160km左右吧，还是不错的，油电都可以用，完全不用担心续航问题，充电的话要是赶时间就在外面快充，不赶时间就在家里充电桩上简单冲，方便省事，反正自己村里就有充电站，价格也不高，在高能高哪去呢？比起油车不知道省了多少。 【最不满意】 感觉在配置上还是有点鸡肋，就比如说车机系统，虽说流畅不卡顿，但是这么久了也还没有进行ota升级，我看好多车友都会去吐槽它的车机不好用啊什么什么的，以为过了这么久深蓝厂家会看到并且及时更新ota，但是还是让消费者很是操心啊。。。,2024-01-24,广州
