字段1_文本,字段2,时间,字段3
诗和远方,"【外观方面】:黑白撞色设计，家族式的鱼鳍，新改款的贯穿式尾灯。前脸和灯的设计有点保时捷的味，总体运动时尚一直在我的审美点上，回头率也很高。

【内饰方面】:一体化空调出风口，肉眼可见的地方几乎都是软包，但是又比普遍的国产车的软包精致有质感。nappa真皮运动座椅高级上档次。同时新车没有一点味道，这点让我很惊讶。
【空间表现】:中规中矩，毕竟是款紧凑型suv。三口之家没有问题，但是后排空间还是略显拥挤，而且后排中间位置的底板也有略微凸起，后备箱深度还行，但是宽度最宽只有1.18米，作为一个钓鱼佬1.2米的鱼竿都放不下。

【智能化】:车机用的高通8155芯片，硬件不差，平时车机反应也比老款快很多。但是软件应用层面条件较差，一些车辆功能的应用逻辑较差。如氛围灯设计即使你选了全域颜色，它也只在那三四种切换，迎宾座椅逻辑有问题，保电设计逻辑默认关闭有问题，新版本纯电模式在重新发动的时候会切到智能模式等。

【续航】续航达成率挺高，目前续航基本都在70km.纯电。


【油耗】油耗如截图所示，表显4.1l/100km油+5kwh/100km电。综合换算为6l油每百公里。实测也比较接近表显。作为2吨的车还是比较满意。

【购车经历】作为领克老车主直接奔着领克去的，其他车都没看，直接下定提车2天内搞定。

【驾驶感受】提速快，上90码动力略显迟钝，50码75码如果一直不断给油能搞到轻微顿挫，但是副驾驶位感觉不到。

【最不满意】车机系统最不满意，车机的逻辑说明用户体验前期没有调研好。空间表现也还可以优化。还有就是没有快充头适配。

【提车价格】裸车20.88w 保险上牌一通下来21.6w左右。",2023-01-07,深圳
多才画板Darren,从提车到现在开了两个多月了，总体驾驶感还是不错的。最关键的是升级了新的车机，新车机带高德导航确实方便了许多，老的车机是百度的漂移的很。 还有一点就是我是带快充头的，当时要求销售必须给我2月内的新车，以保证我能够享受到最新的设备和服务。这个决策非常明智，因为使用快充头的充电速度比我想象中要快很多。此外，我也非常满意车辆的舒适性和稳定性，特别是在高速行驶时，我感觉非常稳定和舒适。续航70公里整体也够，我不需要每天充电，一周只需要充电一两次就足够了。 这车的外观设计总体我认为还是可以的，领克的外观喜欢的会喜欢，不喜欢的一直看的不舒服，我跟我对象一开始选择还是冲着它外观设计去选择的。内饰整体也不错，也挺好的。,2023-09-02,杭州
shift2V,外观方面：造型独特，喜欢人的会很喜欢，不喜欢的会不喜欢，因人而异，本人一开始接触时，是比较反感这个造型的，后来看到实车以后，一下子喜欢上了，实车绝对比照片上好看太多。 配置方面：绝对丰富，这个价位该有的都有了，比其他合资品牌要丰富很多，智能驾驶辅助很好。 用料方面：同价位用料绝对良心，基本上营造出了豪华感，塑料感不强，皮质覆盖区域丰富，座椅比05要软很多，很适合家用。 操控方面：新车驾驶起来非常轻便，很轻松，父母乘坐感觉不出这是个1.9吨的SUV，开起来比家里的老车要轻便很多，非常轻盈好开。 空间方面：大小足够家用，尺寸适合停车，初期是考虑过09，极氪001之类的的车，都因为宽度过宽不方便停车而放弃，01emp的宽度很适合大部分停车场合。,2022-11-13,合肥
晴空大猪,颜值：车头采用家族式设计风格，采用分体式大灯，辨识度很高。尾部有贯穿式尾灯设计，搭配双边共两出排气布局，更显运动风。领克的外观属于越看越上头的类型，第一次在路上看到觉得怪里怪气的，现在开着开着感觉诶，贼好看！ 空间：后排空间常规没有一坐上去就感觉可以摊在后排的感觉，但是座椅舒适柔软、支撑性好，皮质也不错，坐着还是挺舒服的。后备箱可以放很多东西（去看了06的后备箱，简直大了一圈），地垫下方虽然没有备胎，但是恰恰变成储物空间（各种洗车工具、充电的、马甲、灭火器统统搞里头，里面空间还有一部分），整个后备箱还是挺满意的。 动力：1.2.7版本时动力输出非常充沛且平顺，但是更新1.3.1之后反而没这么顺滑了，但是总体来说很是适合年轻人驾驶习惯，油电混动的形式也非常适合城市道路驾驶。最重要的是感觉它还非常省油，因为学校里有充电桩，平时经常充10块钱的电（16度左右），综合油耗现在是4.5左右。 配置：我看的时候感觉这个价位配置都差不多，该有的都有了，虽然比它价格低的还有另外一部车也都满足，但是就是觉得它更适合我，就是喜欢它[派对R]。 不足：整体车其实都挺满意的，但是车机来说没有高德，软件也比较少，希望尽快更新一下，手机APP联动功能反应有点慢，还有有时候会有点小问题也都解决了，还是得说一下领克的救援，很快很放心，售后服务保障也很好,2023-02-28,杭州
小鸟丶爆开了,#提车日记 #用车心得 #保养攻略 +包版本，抬显真香！！！ 目前跑了600多公里 【空间表现】 只能说够用，前排座椅太过靠后的话后排空间就会有点难受 【续航】 70容易续航焦虑，不过上高速能保电也算好处 【智能化】 车机在还没有提车时就做好了心里建设，提车后发现还有点惊喜🤣，语音识别偶尔会识别错误，百度导航挺拉胯的，希望新系统能完善一下 【驾驶感受】 如果开了智能模式会出现油门跟脚舒服，前段深踩无力，浅踩有点窜后段有点胯的三合一随机体验 快速转弯的信心不是很足，特别是50左右转弯侧倾比较明显，但是整体驾驶感受还是值得肯定的，点赞 【油耗】 高速保电经济优先，油耗在6l左右，市区亏电有时能上9l，新车磨合期油耗并不准确只充当参考 【最不满意】 上面说的有好有坏但都能理解接受 但是没有快充转接头，充电口在车头左侧是我比较讨厌的地方,2023-06-02,广州
山里水乡68,"领克01 EMP车型外观在路上还是有一定的辨识度（因为少），目前开了有近1500公里，上过2次高速，高速上稳定性还是很好的，高速加速超人车还是很轻松的，给人有一定的信心。车内后排凸台有点高，要是和EM-F一样高就好了。目前综合平均油耗4.0L/100km,还算比较满意的。在1300公里时去4S店贴完膜显示“动力系统异常“找到售后工程师作了处理后消失，目前没有跳出异常。行驶过程中出现过一次纯电与智能模式无法切换，等红灯时发动机突然启动，加速无力。开了一小段后又正常了。这是目前出现的问题，希望以后不要再有其它问题了。 【空间表现】略小，可以接受。 【续航】续航确实有点小了，有个150公里就好了。 【智能化】目前手机蓝牙钥匙一定要和车机断开才能使用，有点想不明天，请领克车机团队再优化。 【最不满意】 新车就出现动力系统异常，确实不应该啊。",2022-12-05,苏州
我在城市不见山,买的一辆准新二手，才1700公里，之前去试驾过坦克300，极氪001，极氪X，也看过宝马X3，宝马mini的二手车，颜值来说每个人喜欢的不一样，这里面颜值最高的是坦克300和极氪001，坦克300不适合我的市内通勤情况，001是纯电，我过年过节还得回老家还是会觉得有点焦虑，价格方面买都买得起，只是觉得第一辆车拿来练手不能太贵，近两年也太忙没空去自驾游，领克车内饰做的很精致，最主要是没有异味，这点很多车都做不到，极氪里面也没有味道用料比领克更好了，对于智能化倒是觉得还好，就地图有点漂移，其他的够用就好，空间觉得够用，我和老婆在长沙工作，父母都不在这边，还没要孩子，所以需求够用，偶尔带带朋友而已，续航还没充过一次电，因为买的房子没交房，市区里月租的停车位充不了，就一直使用油跑，一点不抖，电池一直都是亏电状态，油耗还行，对这个也不敏感，亏电动力都是很不错的，因为买的是二手车，价格会比较香，17万车价，包了过户上牌，自己买了保险4000多，车又是顶配感觉很香，驾驶感受目前试驾过的车里面只有极氪001比它好，但是这车一点不差，新手上手无难度，操控不错，隔音值得夸，很安静，音响也不错，就目前想等个01的充电转接头上商城买一个就方便很多了，目前还是临时牌，明天就到铁牌了，准备去洗车店洗一下把牌上了，目前总体是很满意的！,2023-07-27,长沙
Hank2022,"#提车作业 #用车感受

人生第一辆车 领克 01 EMP 加包
坐标上海，需要绿牌出行，同时也有长途续航焦虑，所以直接定位混动车型。9月初看到了领克，试驾了领克01 phev，整体体验不错，对比了比亚迪等混动车型，内饰，驾驶感觉都遥遥领先，直接下了定金，当时听到有新款2023款的，将会搭配新的电混系统，总体有很大的提升，所以定了新款01 emp。已开近3700公里，本次评分在本车主体验后真实总结。

一用车体验：
用车费用篇：
2022年年底拿下的，正好赶上新能源汽车的尖峰时刻，没有什么优惠，不像今年优惠大大的。
满电的情况下，大概不到一个油。亏电的情况下，不开启保电，大概五个多油，不到六个油，开启保电时，高速路段没差，但是城市道路却要七个油。
另外没有快充，最好的充电体验是家充，在外面，只能随缘了，交流慢充的充电桩很少的。不得不说，一般慢充充电桩需要额外的停车费，慢充充满要两个多小时，上海停车费就要十几块钱，加上充电费，折算下来，一度电费用大概  电价+1块停车费，电价超过1.2圆/每度时，用电远比油贵。
保险费用至少要五千出头。

外观篇：
外观是淡淡的金属灰，超级治愈。和VOLOV并排放在一起，颜值一点不输色。
精致的内饰，搭配超多颜色的氛围灯，可自由调节或者随机显示，夜晚开车，很有氛围，大大满足夜间接送女神。
发动机舱，干净，布线整齐，丝毫不乱，后期打理，维修很容易。

驾驶篇：
驾驶舒适感极强，避震稳，玻璃超隔音，别人在
窗边骂你都听不见，自带音响效果巨给力，低音有震动感，高音饱满，可以嗨起来。
刹车灵敏，稳重，急刹也可以轻松刹住，结合动能回收，多次熟悉后，刹车稳如老?。

系统篇：
车机用的 8155芯片，整体流畅度不错，智能程度
也非常可，上手容易，唯一需要改进的是最好能让车主可以自由选择高德地图或者是百度地图，

辅助驾驶篇：
领克01 emp 不得不说一下安全驾驶辅助系统，非常给力，车道保持，高级辅助驾驶，还有自动刹车等等，救了好多次，对新手很友好，保驾护航呀。

空间篇：
因为混动系统，电机加电池，油发动机加邮箱，外部空间不小，但内部储物空间不足，后备箱可以放一个28➕24寸行李箱，放完后上面还有一点空间，由于溜背的屁股造型，不能放箱子，只能放些可变体积可压的物品。

不足????：
不得不再次吐槽自带的百度地图，车出地下车库，肯定漂。有时候在高架上，也会不停的更新路线，事先看好的路线，开着开着，就不知道被带哪里去了，而且有时突然提示你右转，这个是定位漂移。县道国道有时候直接识别为无名道路。而且不能输入新能源完整车牌号码，以此来避免限行。

第二个就是加包的 emp pm版，送的行车记录仪居然不支持手机app 查看，每次想导出来，还要通过usb。

第三，自带的语音助手，弱智型，和十年前的手机语音助手差不多，不说理解你的意思，就连普通话识别，都有错字。

最后，吐槽一下续航，17.7度电池只能跑70公里，冬天打骨折，所以需要经常充电，电池很伤，电池是看充满放空次数来计算寿命的，这个电池后期堪忧，油箱也很小，只有42L。另外此车不支持快充，痛点➖，长途驾驶过程中，找慢充充电桩基本不要想了。

总结:
        车是非常好的，驾驶感受很棒，动力好，颜值嘛，反正我是挺喜欢的。最后还是希望工程师把车友们提出来的问题及时解决一下。
        还是那句话，垃圾领克，我也要有!",2023-02-20,上海
有点微冷,"大黑蛤蟆已经跟我两个月啦，今天来补作业，目前行驶将近5000公里，提车时候系统版本1.4.2。
【购车经历】
就是为了纯黑等了一个月！帅呆了。首先是被内饰吸引，试驾后更是种草，试驾过程中对比了昂科威s，crv混动，星越L，雅阁，最后还是领克最喜欢，平时都是自己开，空间够用。
crv 雅阁：隔音和内饰真的没法评价，完全不考虑。
星越：个人观点内饰真的打不过01，质感和机械按钮真的领克完胜。试驾时地盘没有01紧致。
【空间表现】
平时坐四个人还是很可以的，就是自己上下班开，挺好，后备箱也够用。

【续航和油耗】
行驶里程高速占大概70%，上次最远来回1500公里，表显5.6-5.7，定速125。高速油耗感觉没那么省。一箱油也就600公里吧。

【关于车机】
车机反应挺快也挺好用呀，百度除了刚提车回来下高速错过了一个出口其他没遇到问题。哈哈哈，其他车机方面我平常用qq音乐，喜马拉雅什么的，所以车机无缝连接，非常好用。就是应用商店里应用太少，不过现有车机也够我使用了，就是听听歌。
缺点就是读取u盘速度太慢了，我盘里600多首歌，一开始只能读100多首，然后我没管就开车 可能过一会才全能读出来。

【驾驶感受】
试驾时候销售小哥带我零百加速，百零刹停，60麋鹿，都好稳，不愧是领克呀，插混驾驶感受也很优秀，而且还是两吨的车。
自己驾驶时候真的感觉不出来三缸的感觉，除了地板油发动机真的感觉不出来好吗。平常不看能量图速度上来后我觉得大多数人没什么太大的感觉的，毕竟隔音在同级别也是相当牛逼的存在。
47-50的确有换挡动作，间隔大概半秒，也说不上是顿挫。80左右也有换挡动作但是没有47那的明显，只是微微感觉到。
驾驶模式来说，日常通勤电量足用纯电，30以下我一般就用智能了。智能感觉相当于经济模式，没有纯电来的轻快。运动模式只用过两三次，不过也挺爽，油门响应变得敏感。

另外我想说大黑蛤蟆的车漆是真硬啊，2000公里时跟思域有剐蹭（对方急加速变道进来，全责。对方开车真的又快又菜，车技不好就别玩花的，鄙视。），对方的左车门掉漆一大片都漏底漆了，而我保险杠右侧也白了一大片用湿巾使劲擦后才发现是对方的车漆，擦干净后只留下很小的擦痕。在这也是非常感谢领克的工作人员，发生事故后他偶然看到了我，一直在路边陪我等交警，还给我买了水，真的好棒。他也感叹领克的车漆好硬哈哈哈。

与大黑蛤蟆相处虽然才两个月，但是已经是我很好的伙伴了，锁车后还时不时回头看它一眼。总得来说各方面还是比较满意的，期待日后与它见证更多的日出与日落，带我去更远的城市和村落。",2023-07-11,南宁
草莓41829,冲着06小粉去看领克的我，定了05 PHEV，结果最后提了01 EMP，真是善变的臭女人… 从看领克开始就知道EMP要上，但是4S店迟迟不能知道EMP的上市时间，因为怕赶不上上海插混的绿牌政策，8月5日下定了05 PHEV，等到8月26日刷着懂车帝发现成都车展发布EMP了！赶紧联系销售问能不能换，幸运的是05 P还没给我配到车，当机立断换成01EMP，型号和颜色都不纠结！只要提车快！ 于是9月13日，上海刚刚挂完今年最大的台风，销售告诉我车来了，已经到店，蓝色晨曦！ 第二天立马去验车，啥也不懂，引擎盖也没打开过…提醒新提车的小伙伴可以打开看一下… 9月27临牌提车，刚刚好赶在国庆前，兴奋啊！但是我忍住了没发朋友圈 开车已经进一个月，里程数达到666KM，哈哈哈，浅谈一下 因为没什么充电条件，每天都觉得手机APP上是欢乐表，我的亏电油耗经常在4-6区间，不过因为还是冲过两次电，所以第一箱油的里程和油耗不做参考，准备第二箱油纯亏电跑一下看看数据了 平时一直听到说的三缸抖动我是真的没感觉到，之前经常在一嗨租车，开过不少丐版车，相比之下领克混动的三缸抖动几乎可以忽略不计，但是点火和熄火状态肯定还是有区别的 而且车子动力还是不错的，想超车只需要稍微多踩点，绝对没问题，目前只在城区开过，反正够够的 内饰质感绝对没话说，每次坐进车里都感觉很好，哪哪都很满意 目前近700公里，外观问题来说就是车头有点高，作为我来说坐姿低的话视野会受限，内饰的问题就是顶配的白色皮，我超级怕它不耐脏的，难道只能自己勤快点了吗… 期待我的车车带我开疆扩土，游览祖国的大好河山了,2022-10-25,上海
察哈尔灿M,最满意：1、行驶品质好，底盘韧性足，稳定性好，操控好。2、市区行驶静音性好，音响效果好。3、可油可电，上下班基本用纯电模式，使用成本极低，周末出去游玩可用智能模式，油耗也比燃油版低很多。 最不满意：在时速超过80km/h后，A柱有突出风噪声，有点扰人。 空间：领克01EMP的前排空间正常，我身高180cm，能调到自己合适位置。后排中规中矩，够用，但不太宽敞。后备箱容积正常。 驾驶：驾驶有3种模式，纯电，智能，运动。平时上下班就用纯电模式，加速平顺，力度大，超车轻松。智能模式就是油电混用，和纯电模式驾驶感受一样，提速优秀，城市超车轻松实现。运动模式推背感强，轻轻一点就会往前冲，城市路况不适合用。 能耗：电池为三元锂电池，容量17.7kwh。城市路况大概续航里程70公里，适合常规上下班。如果周末自驾游可以用智能模式，油箱42L，可加92号汽油，综合续航在800多公里。日常充电用的是领克赠送的壁挂式充电桩，充电功率7KW。我基本都是预约波谷充电，西安市的波谷电价为0.31元/kwh，不到3个小时就能充满，非常便宜实惠，比油车要省的多。冬季由于温度降温，加上空调，座椅加热，方向盘加热，纯电模式下，电耗会增加到30kwh/100公里，续航会大幅降低。 外观和内饰：外形动感犀利，不太常规，但欣赏起来也同样帅气，符合多数人的审美。车身做工精良。 内饰用料好，做工精致，豪华感强。真皮座椅，nubuck翻毛皮，乘坐舒适。配置高，主驾和副驾均由座椅通风和加热功能，有方向盘加热功能，都能通过车机语音控制，非常方便。车自带AQS空气质量管理系统，配套CN95多功能空调滤芯，能过滤PM2.5。 保养：领克01EMP可以加92号汽油。保养周期长，保养间隔为15000公里或者12个月，比其他品牌的保养间隔都长，可以节省后期养护费用。 智能化：车辆支持手机app远程控制，可以提前调整车内温度，可提前打开方向盘加热和座椅加热。手机app可以查看车辆的各种动态，充电进度等。车辆好多功能支持语音控制，语音识别准确，指令下达方便，解放了手同时提高了驾驶安全性。车机用的是8155芯片，车机流畅度好。车辆支持0TA升级，我提车是版本是link os1.2.4，现在已经升级到了1.2.7。车载360度影像实用性强，底盘全透明，可以清晰看到车辆周围的小朋友和小动物。,2022-11-14,西安
Jetace,"上一台车是2010款1.8MT三菱翼神，以下01的评价会与她有一些对比。


性能： 

看过某媒体关于CRV锐混动PHEV和EMP的对比，无论在0-100km/h、80-120km/h和极速，EMP完胜。 从不羡慕吹嘘零百4秒及以下的那些车。估计90%的人没踩过地板油，开油车转速没上过5000。 

长期用智能模式，动力响应还是慢了点，与油车手动的随叫随到落差太大。 制动需适应一下。不清楚是否有CRBS标定。感觉制动踏板初段行程的制动力一般，可能是电制动。深踩一些还是有信心的。


驾驶性： 

转向必须好评！低速轻盈高速稳重，高速路提速时很稳定，中心感较强。圈数也很合适，左右各1.25圈。就是感觉转弯半径有点大，很不适应！三菱的转向就像没有助力一样，但胜在转向灵敏转弯半径小。三菱一把能过的地方现在01必须两把，搞得像个新手磨叽。

个人习惯把驾驶模式设定在智能。加速踏板初段比较迟钝，深踩一点动力释放才比较顺畅。变道、超车需要急加速的时候动力迟滞很明显，当然运动模式会有改善。

悬挂设定没觉得像很多车评吹得那么高级。小震动有点生硬，能感觉到前桥有时会有一些颤动。对于大震动，感觉后悬挂又有点撑不住，不能一次吸收干净。 

AUTO HOLD很好用，坡起相比于三菱的半离合实在是太惬意了！不过关于制动有一点感觉不爽的是，几乎每次刹停前会有“咔擦”的声音，除非是速度很慢且刹车力度足够小才没有以上异响。 想念开手动可以无感停车的丝滑。 

NVH相比于三菱，那真是两个世界。车上的音乐账号已经被女儿绑定，以前在三菱里她宁愿戴耳机。不排斥三缸机，人生第一台车SPARK就是三缸的。EMP的机器在怠速时，方向盘上是有明显震动的。 行车中发动机介入时，呼噜呼噜的声音太难听！这一点我真的比较介意，完全没有开三菱的热血！


Lynkpilot：

领克高级智能驾驶辅助，其实就是L2级。感觉车身保持在车道略微偏右的位置，在可接受范围。手触方向盘能感受其左右小幅修正的蠕动。目前用得比较少，因此不过多评论。


空间配置： 

内饰用料被吹得过高了，其实我也不过于在意。 

方向盘加热真是太贴心了！要知道以前在三菱的手套箱里，是真的会放一副手套的。 座椅通风还没体验，不知道爽不爽。

主驾侧门框上方布置了眼镜盒，挺创新的。全景天窗如果能选配，我宁愿不要，因为牺牲了车身刚性。就像一个铅笔盒在打开和关闭的状态下去扭动一下，你就知道我在说什么了。但是家里领导和女儿喜欢，虽然一年也开不了几次。 

储物空间少了点。中控下面像一堵墙，纳闷为什么做不到像很多车那样下面有一个镂空的地儿。 

无线充电没有通风，手机充电后温度很高。12v电源和USB口都藏在扶手箱内，虽然可以使中控布局显得简洁一些，但使用便利性是要打折扣的。

后排座椅觉得坐垫低了一些，腿长一点的话估计承托性会差一点。不过，反正我不坐后座。 

后备箱有四个锚点值得表扬。没有备胎也没有千斤顶（仅提供气泵和补胎液）很失望！备胎槽被低压蓄电池占用，难道不能把前机舱空间优化一下塞前面去？


能耗： 

早些年很羡慕CT200h惊艳的4.x的油耗，如今01的能耗似乎更香了！

目前一直在市区基本用智能模式开。有充电桩，上下班不保电油耗约2L/100km，有一次电量干到4%。感觉这样的电池管理不太靠谱，之后便一直使用保电模式。

最近一次180km的行程（40%限速100的高速+50%限速80的快速路+10%市区），采用经济型优先电量保持50%（出发时电量90%），油耗约4.1L/100km、电耗3.4kwh/100km。

特地试了几天充电速度优先电量保持50%，油耗约4L/100km。

日常上下班最常用混动模式经济型优先电量保持50%，高动能回收。

只要不下雨，基本坚持每天充电。根据锂离子电池的特性，将充电限值自定义为80%。每日通勤距离45km左右，往返后电量剩余40%左右。也就是说电池荷电状态SOC能够保持在健康区间，放电深度DOD基本维持在40%。

仪表显示的能耗为3.2L/100km+11.2kwh/100km，换算一下为0.32元/公里。如果每月行驶里程算1000km的话，能耗支出300元出头，大概只有以前开三菱时的40%左右。

2023.3",2023-03-11,上海
