字段1_文本,字段2,时间,字段3
从小就胖91623,提车将近一个月，跑了2400多公里，整体还比较满意，优点不少：这个季节城市通行电耗比较低；车辆配置也很丰富，入门款基本就够用，十一出行，高速ngp也比较满意，开着ngp比之前开油车轻松很多，就是ngp比较激进，好像一定要占快速道，好几次手动开到中间道，没多久又自动变道回去了；车机特别流畅；，语音也很灵敏；车的空间特别惊喜，尤其是后排空间，同尺寸车里算很大的了。目前最不满意的地方就是内饰用料感觉一般，内饰配色也比较少（黑色内饰太廉价，没办法选的蓝白双拼，但白色部分太容易脏了，尤其有孩子）总得来说g6整体性价比还是很高的。,2023-10-09,天津
用户4469528357925,提车已经20天左右，我是本本党，中午有了自己的第一辆车，对车总体挺满意的，当然我也没有感受过几辆车，发小的特斯拉我开过两次，觉得电车特别好开易上手，就开始懂车帝上看车，看者看着G6就上市了，空间大，我和老婆都挺喜欢白色内饰，对车的造型也觉得对眼。就一拍即合选择了它。智能方面目前感受了小P挺好的，比较听话，智能驾驶方面还没有实际使用过，新手不太感用。后面熟悉了再用用。电耗倒是停省的，基本没有上过15都在13左右。续航实打实的，基本都能跑到wltp。充电感觉真的快，去体验了一下小鹏S4超充，7分钟充了100公里。,2023-09-10,成都
想开了的牛油果,"10.27提车，分享下755 max 20轮毂北京用车续航感受
提车一周行驶1000km
1. 市区上班 ，最近温度15-20，市区加高速环线 速度不超100 时速情况WLTP一比一掉，满电续航550没问题，百公里耗电15，有时候低速能开到12的电耗
2. 跑进京，路上开LCC，时速130以内，百公里耗电20，推测高速续航能达到450
3. 推测冬季最冷时续航：感觉这个车电耗和我之前比亚迪秦差不多，都很出色，按之前最冷跑高速打六折推测，北京冬季最冷的时候高速续航350应该没问题。
总之，感觉小鹏续航还是比较给力的，天津滨海和北京可以开个往返，跑长途也可以直接开出北京30公里再充电不用排队
辅助驾驶我一般用LCC，挺稳的，堵车时候很省心，NGP还没怎么是，觉得看着它变道感觉更累，哈哈

小鹏车不错，服务感觉一般，提车材料没给全，验车白白排了一遍队，然后去店里补材料又排了一次队，郁闷死",2023-11-05,北京
se7en~D,提车已经2个月了，实际开了6000公里，总体来说很满意。 对于人生第一辆电车，够买之前对比特斯拉，比亚迪等，小鹏G6性价比最高。 之前开的油车，换电车以后驾驶感受提升一个档次。 在换电车之前对于智能驾驶还是不能完全信任，所以考虑到技术的成熟度，选择了PRO版本，等过几年技术成熟以后再考虑换更加高阶的智驾车型。 有关续航，由于自己经常需要跑高速，所以续航能力是我重要考虑因素，755的版本充满可以开614，平时冲90%表显553公里，实际体验天气温度15°左右续航可以开1:1。零下5°左右续航可以跑380左右，可以满足自己从上海回南通。 G6的智能驾驶水平体验属于行业领先水平，现在基本上高速公路都是使用NGP驾驶，NGP的驾驶技术已经比新手水平好了，只是有时候经常嫌弃它太保守。,2023-12-31,上海
芯柠一点点,我之前发过很多帖子，很多人喷我没有车主认证，今天行驶证在手头，就随便认证一下。 简单说一下优缺点，想起哪些说哪些，首先我提的580pro，河北车主！需求想买辆电车城市开，双十一原价下定，12月6日提车。 优点，自动泊车常用，加速挺快，空间表现可以，对于这个价位的suv操控还可以，转弯半径不大，语音识别可以，配置还行带方向盘加热座椅加热，试驾时销售十分热情，服务到位。 缺点，pro版本质感不好，北方零度以下时漏风明显冻左腿，冬天续航一般，一般剩一百充电，上次充满后跑二百，音响试驾时感觉还可以，自己用时不太好，底盘非常不好，尤其连续起伏路段，颠簸明显像划船，lcc和NGOs并不是特别好用，表现在直行遇见路口要转弯，随意变道，和大车局里很近，导航失误，销售极其不可信，说帮他做任务订车的，承诺未来半年不讲价，提车第二天降价一万也就算了，答应的原装充电枪和返现不兑现，如今都降价两万多了，售后给我修漏风时告诉我去要积分，小鹏p7那会都给了，而我之前要G6时销售说不知道补积分是啥意思，所以建议购车时不要过度相信销售的话，答应的东西写到合同里，感应雨刷不太好用，自动记忆有时候会变，车辆出发时有时候往后走一下，方向盘打死会有第二段不连续，刹车不线性空一段，近光不均匀，远光不是很亮，当然后面这几个可以不算问题，调一调，没有电动遮阳帘网友都说不需要不晒我没夏天开过。,2024-02-04,秦皇岛
印度超人1,空间大..前后排都非常宽裕空间利用率很高。 外形见仁见智，感觉不显大，实际还挺大跟家里的胜达对比体量其实不小。 车子配置比较高很够用了..就是氛围灯很垃圾，只有前面两条非常寒酸..这点成本也要省。 续航目前在武汉开，还比较扎实，755版本可以跑550公里没啥问题，天气热可以跑600以上。 智能驾驶比较好用，市区我都自己开，高速环线会用下。 充电也挺快，快充三四十分钟能充满。 驾驶感受还可以，过滤比较有高级感，沟沟坎坎比较厚实和柔和，就是抛跳路面要慢点，后排车内上下起伏比较大，可是左右晃动抑制的比较好。 反正二十多家用蛮合适，新平台空间大续航长底盘舒服。 电车反正买新不买旧合适点，不过小细节有点问题，比如晚上解锁不会自动大灯开启，乌漆墨黑的非要拉门才会开灯，非常不人性化，车内灯光少也不够亮晚上找东西或者别人下车老找不到开门按键在哪比较尴尬，希望后面能ota升级下。,2024-01-13,广州
聪明的海风M1s,车子音响太垃圾了。 辅助驾驶不知道系统故障还是机械故障，提车第三天就到处跑偏了。 已经反馈到厂家了，厂家答复我星期六，星期天休息。 到网点确认了有问题，但是因此没这个问题的关键。 网点跟厂家研究了以后，说这两天过来考车里面的原始数据，再回去研究一下。,2023-08-30,重庆
顶级铅笔5B6,坐标：武汉 配置：外白内白，755max 人生第一辆车，试驾一个月，最终敲定小鹏G6。定车之后两个月提车，交付确实有点慢，不过值得等待。 🚗我们买车没有一定新能源和油车，试驾了BBA和特斯拉，加上做了一些功课，坚定的选择了新能源，用车成本和未来趋势，新能源车我们现阶段最好选择。 🚕因为驾车技术不佳，买了max版本加两个雷达，方便后续软件升级硬件可以跟上。小鹏的自动驾驶真香。对比试驾了问界和智己，在性价比和功能的综合评估下，小鹏完全符合我们的使用要求。体验两周自动泊车和高架三环自动驾驶，真的太好用了。目前没有异常情况。 🚙长续航可以满足我们通勤和稍长途，完全够用。小鹏快充站20分钟充到90%，一周只用冲一次电，充电省心。女司机超爱。 🦀建议：希望后续能ota升级增加自动贴边功能，一键循迹功能，以及打转向灯的左侧右侧后视摄像头显示功能，硬件都有，感觉ota没问题 🚌新车还在持续体验中，小鹏友们可以一起交流呀！,2023-11-09,武汉
用户4142145761105,提车到现在半月有余，跑了趟长途，平时上下班，里程已到2600KM，对这款车还是有发言权的。 优点明显： 1）800V平台，充电快、续航瓷实； 2）辅助驾驶好用，缓解疲劳，之前油车一天600公里累的够呛，这次一天跑了小一千公里，还是夜车，第二天照样上班； 3）车机智能化程度高，交流无障碍，选车时，市面纯电车基本都试驾了，车机真是一言难尽； 4）一体化车身，操控不比轿车差，高速过弯挺稳的； 5）车内空间够大，适合家用，五口人同乘，不觉得挤。 不足地方是：外观没有P7那么靓，内饰还有进步空间。人无完人，车也是，适合自己的才是王道！ 补充一点，绕开价格谈性能都是耍流氓，这个价位这些配置，目前市面上还真找不出啥竞品。,2023-08-16,北京
世间人暖z天上星寒,车子还是很好的。颜值还可以，算不上惊艳，但也不难看，内饰比较简约一些，没有手套箱，副驾不会太方便，空间很大，这一点比较满意的，充电速度也很快，续航相对也比较扎实。买车时候还有5000元的橙色免费，薅了个羊毛。没有选20寸轮毂，觉得用处不大，还会降低续航。保险花了6000，上牌费600块钱。落地23.66万。车子续航还行，单踏板模式能耗基本都在12点多。如果不开单踏板的话，得16/17的能耗吧。整体还算满意，车子充电速度很快。智能化水平算比较高的，自动泊车对于新人司机而言很友好。刚提车不就，又是新人司机还没有机会体验xngp。不过试驾点时候体验过，感觉很好，变道超车还比较丝滑。所以才买了max版本。,2023-10-18,郑州
用户6451579208110,外观不太讨喜，有点偏钢铁侠设计。内饰空间符合预期。购入的是580max 版，xngp 未达到预期，闸道汇入与汇出安全性还需提升,,武汉
愉悦的星球eQy,今天和大家分享一下，小鹏G6-580 它是我的第一辆超智能SUV，它的空间很大、驾乘舒适、做工精细、搭配800V超快充，它最强大的地方就是智能这块了，标配高速NGP可以减少长途驾驶60%以上的驾驶员精力，而且控速、变道、超车、进砸到都非常人性化，驾驶技术远超新手，另外就是强大的车机语音系统，几乎代替手动操作，开车更安全、操作也更便捷，说说话就帮你都处理好了。最后和大家分享一下它的自动驻车，针对我这种女司机真是太照顾了，一些比较窄的车位和侧方位都能轻松快速泊入，简直不要太爱❤️。 它的FCM功能更是一路带给我满满的安全感。我特别享受那种蓝天白云下，听着自己喜欢的音乐，呼吸大自然新鲜的空气，一路前行的感觉,2023-12-11,广州
马丁没有路德金,"银色很好看。作为油车车主也是经常开车所以在今年油价攀升的情况下选择了新能源，在试驾了油混插混和纯电以后，确定了纯电的选择，然后就是传统车企和新势力的车型中不停的试驾，最终选择了g6,g9的max捆绑了不少我不想要的配置，要不然755max这个价位加一点钱g9更香。 这个车，优缺点很明显，优点就是智能化满意、能耗低补能快，市区单踏板模式下电耗基本在11以下，省道在12个多，高速跑到120能耗在17左右。现在冬天零下4度，开暖风能耗跑下来，城区在14个左右，高速20。ngp好用，提车当天500公里的高速自己一个人开回来，自动加减速变道，基本可以实现不用管。但是在识别超大货车和变道逻辑上仍然有进步空间，作为max版期待明年城区ngp的开通 缺点就是后排有点颠，减震有点硬，路感明显，单踏板的时候加速初段会有往前冲的感觉，期待后续ota的改善",2023-12-18,常州
LanceZh,白色的非常好看，属于耐看型的，第一眼或许不惊艳，但越看越觉得好看，白白胖胖，前脸也很帅气。 空间很大，坐在后排距离前座也有很大的距离，后备箱的空间也很大。虽然没有手套箱，但扶手箱很深，弥补了一些空间，四个车门也有空间可以放一些小东西，整体来说空间利用率很高。 起步很快，踩电门加速很快，刹车比较灵敏，在大部分平坦路面和有一点颠簸的路面，都很平稳。操控性整体也很不错。 续航很扎实，春秋的温度10-11的百公里电 耗，冬天会开空调，方向盘加热，座椅加热，电耗会升高到15左右。充电速度很快，在小鹏超冲站充过好几次了，车少的话很快能充满，最后1%会慢，车多的话就会慢一些。 智能化程度很高，语音交互准确率灵敏度都很不错。车机的交互感受也很好，自动泊车用了好几次了，都能准确停进车位。XNGP也在使用之中，慢慢寻找辅助驾驶的边界，更好的人车协同。,2023-12-28,上海
jvebie,"开始打算买深蓝S7的，现在油价太贵，深蓝的纯电价格一点也不友好，刚好以后几天无意间看到G6上市，也不知道有盲订这回事，联系4S店试驾两次就定了，我们这4s店挺销售挺不错的，离得远他上门接送。
   订车的时候感觉不满意的是音响，听着不舒服，不过前段时间OTA了一次，更新后感觉音质有明显提升，也不用调均衡器了，现在一直用的小鹏的影院模式均衡器，质感还不错，最不满的地方也解决了，挺好。
  总体来说车不错，提车之后也没发现啥毛病，前段时间有次主驾旁边门板有点异响，售后拆开后没发现什么，装好后就没了，估计是贴膜的时候有杂质掉里面了。充电是非常快，在自营边充冲到80%只需要十几分钟，充100%在40分钟左右，最后5%挺费时间的，有跑长途的建议充到80就拔枪走人，基本上服务区撒泡尿抽根烟就到80%了，这个速度我是很满意的。",2023-10-28,亳州
ad东,"提车之后就是国庆假期了，想着贴了膜后几天不能开窗，就后面再贴膜吧，假期开始，先去小鹏自营桩给g6吃了细粮，顺便体验了自动泊车，非常nice，停得可标准了，然后充电过程顺便完成了辅助驾驶考试，充完电就出发回老家，在三环路和高速体验了ngp，非常不错，不过车多的时候还是有点肉，车多的时候就适合不赶时间慢慢开，车少的时候用起来就体验感拉满了

能耗表现
提车到现在开了接近1千公里了，基本能耗在11-12之间，充满电可以跑460-470公里左右，高速能耗在13-14之间，跑个430-450公里应该问题不大，能耗非常低对于两吨重的suv来说

这里特别满意的是充电速度，在小鹏官方s4可以达到180kw-200kw，充到90%差不多20来分钟，就是上个厕所的时间，在外面的快充桩，如果是120kw的，基本都是拉满的状态，从30%-90%也只需要30分钟，适合快速补能，出远门也完全不会焦虑",2023-10-28,成都
佛系大飙车,优势非常突出：充电快续航实电耗低。至于智能化和智能驾驶，不如预期，可能我期待太高并且现阶段这东西只能尝鲜，并不能完全依赖，所以多次试驾后我还是选择了pro版。 缺点主要是一些细节上的：1.蓝牙钥匙不灵，这个很尴尬，感觉甚至不如我原来的crv智能钥匙方便。 2.所谓的智能化，没有那么神乎其神，就比一般国产强一丢丢吧 。3.驾驶感受一般，转向虚位，刹车不线性，容易晕车，这个很头疼，已经把动能回收关了，老婆多次反应这个问题，就它和特斯拉有这问题，坐别的电车不会。4空间实际使用一般，实测不如零跑c11，跟crv半斤八两,2023-11-30,武汉
随性自由的星空iVk,"【动力表现】
提速嘎嘎猛，红绿灯必须第一个冲出去，超车也是分分钟超
【续航】
续航扎实 clct755 km 换成 wltp590km 左右，平时充电 90%续航为 530km 没有什么续航焦虑。市区可以做到1：1回收动能还可能超过表显
【驾驶感受】
NGP 高速非常湿滑 自动泊车也很稳 
【4. 4. 0版本体验】更新4.4.0版本后就迫不及待的体验一下，建模十分清晰，行人、锥桶、电单车、施工路段都能正确识别，而且识别的范围更广了！高速 NGP体验比更新前更优秀了，变道更加果断，逻辑也更像老司机。高速160km全程NGP（除开2段施工路段接管）设置130时速（我的pro版本没升级前最高120），wltp 表显里程掉了195公里，160/195=0.82折，这个成绩大家满意吗？温馨提示：鹏友们使用NGP也要观察路面情况，施工路段还是自己接管比较安全稳妥。祝鹏友们用车愉快！",2023-11-22,南宁
熊十八宝饭,"智能驾驶：因为智能驾驶知道了小鹏，因为小鹏G6终于体会到了科技是如何改变了我们的生活。小鹏的xngp真真实实让我体会到了科技的力量，每周一次200多公里的跨市回家之旅，全程高速ngp护航，就一个字爽。平时上下班二环高架和科华南路ngp，让我累了一天后开车再也不是一种折磨。同时,ota更新后的sr还可以向同事朋友炫技，爽。

空间：还是爽，前排后排个人感觉非常舒
服，小孩，父母和爱人，5个人一点不显得局促拥挤。后备箱也非常能装，最近刚好赶上搬家，小鹏可是出了大力。

续航：一点没有虚假宣传，上班单程25多
公里，一周跑10趟，再加上周末出去短途游
玩，完全没压力。同时800v随用谁知道有
多香，充电快。

语音系统：方便，不需要唤醒词太方便了，
习惯了回家再面对小爱时，完全用不下去。",2023-12-29,成都
fsusgsjhs,"【购车经历】
坐标021 07-23下订 10-23提车 历时3个月整 等待的过程比较煎熬

【续航】
目前提车1月余，近1600km，长途电耗在14左右，wltp续航基本1:1达成，冬季城区短途通勤的电耗稍高，基本在17左右。家充桩谷时3毛多1度电，充满一次30都不到。

【驾驶感受】
提车后跑了几次长途，不得不说现在的电车是真的省心，开了NGP之后，除了收费站得接管一下，高速上全程都是车自己开，当然，还是得关注路况的。
不过现阶段的lcc在过无标线的错位路口的时候还是存在一定的问题，有时不能跑到正确的车道上，尤其是在头车的情况下。另外，虽然自带了行车记录仪，不过这画质还是差了点，车牌离得远了点就看不清了，比不上自购的行车记录仪。",2023-11-28,上海
Hilo,家里已经有一辆小的油车，买g6纯粹是为了家用，便宜空间大是选择它的理由。 主要优点有两个，一个是内部空间利用率很高，即使车长车宽都不算大，里面坐起来很大，我186后排脚和头也毫无压力，比飞凡f7都大很多。 二是虽然买的丐版，但其实除了城市自动驾驶和续航，别的和高配也都基本一样。语音尤其满意，对我这种油车党一直觉得用你好xx唤醒很呆，但现在能免唤醒直接语音操作，我也变成语音党了。准备之后市内高速再试下高速辅助驾驶。 缺点是，外观比较丑萌，还有上下坡面的抛跳感极强。以后开大幅颠簸路，必须要减速慢开。,2023-12-16,上海
张三疯家的二宝,【驾驶感受】 动力强劲，高速超车信心贼足 【提车价格】 原价25.49，盲定2000抵5000，置换补贴5000，保险6900.落地25.38加50000积分 【续航】 提车当天就上高速，平均速度100能耗17 【最不满意】 新车还是有点味道的，闻多了喉咙难受，大家还是多买些炭包，平常多散散味道,2023-08-21,南京
互联网公司小飞猪,"如果手握25万喜欢智能化的，包括智能交互以及智能驾驶G6这是款非常好的车，属于最佳选择了。

细分说下我的用车感觉，先说电车最关键的充电，充电也非常快800V快充，不管是自营的还是三方的都快。我买的755MAX首订的，没选配置给了积分买了电卡还是很香的。

然后说下空间，只有自己做过才知道第二排空间有多大，一体化压铸把更多的空间给省出来了，最大的感觉就是家人坐在后面很宽敞，不拥挤后排还能调节角度。

接着说他的智能驾驶也就是XNGP，我个人喜欢在高速，快速路上使用比较省心，可以自己变道超车，能力属于国内的第一梯队了用过就知道很爽。

最后说下外观，这个因人而异了我是到店看了实车觉得颜值还能看，现在看也是已经看习惯了，个人推荐银色还不错。",2023-11-22,上海
阿伟被打死了,"一个月用车日记 755 MAX
六月三十日订车
九月三十日提车 到今天开了一千八百公里

优缺点分析：
优点：
1.驾驶感还不错 底盘调校的还可以
2.辅助驾驶在高速的表现很亮眼 包括匝道也是辅助驾驶自己操作的 相当便利
3.银色外观还是相当漂亮的
4.800V的充电真的超级快
5.版本一直在迭代 OTA升级还是相当给力的
6.大家一起搞的场景还是比较丰富 社区活力挺好的

缺点：
1.悬挂不是那么舒服 过坑的时候的震感反馈不是那么舒服
2.城市NGP还没用开通（南京） LCC也有一些比较笨的处理方式 自己接管时候还是很多
3.车机自带的APP还是比较少的
4.交付时感觉相应流程还是没有传统车企舒服感觉花的时间还是挺长的 我的话大约花了2个小时 （一半以上在等待）

车载物品使用推荐踩坑：
推荐：
1.仪表盘前置盒 可以放抽纸和磁吸ETC
2.各种空间盒子 更好的使用车内空间
3.水杯垫
4.后备箱储物买两个大塑胶箱 比所有都好用 不好上图了
5.车载床垫 午睡比气垫好用，也经济实惠 （可以评论找我要链接）

踩坑：
1.主副驾侧边储物盒 （鸡肋 一比吊糟）
2.车载充气垫 官网贼贵
3.网上买的车子储物盒（贵 脏 空间小 特别官网哈哈哈哈）",2023-11-21,南京
MichaelNg,开了5000公里，昨天去做了首保，总体来说还是很满意，没有选错，也没后悔上MAX版本，如果大家要想体验智驾的极致感，一定要上MAX。 内饰简约，纳帕真皮座椅非常舒适，我朋友开荣放了的怒赞座椅非常舒服，灰白内饰看上去虽然比黑色高了几个档次，但是清理气来也比较麻烦，就是经常要擦擦。 现在来说说最满意的智驾体验了，小鹏可以说是国内的智驾第一梯队了，当初选鸡柳也是因为这。XNGP对于我这种不喜欢开车，一开车就犯困的人来说，真的不要太香。现在基本上高速我都让小P开了，升级4.4后，更丝滑更香了，特别遇到障碍物的绕线。车友说的误识别，我暂时没有遇到过。 语音控制精准，而且对于驾驶员来说非常安全，不用再分散精力去找按键了，只要跟小P说一句就行了，我特别喜欢空气净化，因为时不时会搭几个酒肉朋友，车内空气要定时清洁一下。 能耗低，800V碳化硅平台表现出色，开了5000公里市区能耗可以开到10，高速一般12左右。,2023-12-10,广州
大明小爱,动力强劲，运动感十足，续航也扎实。老家苏北，满电从昆山跑到泗洪，中间还在无锡逗留一会，到家还剩170多公里！空间方面也满意，一家四口没问题！ 找了空地试了下加速，用上弹射模式，真的是车在前面跑魂在后面追啊，太快了！操控性也好，加速真的快，就是城区限速，不敢太快了。 空间方面跟我原来的科帕奇差不多，不得不说电车的空间利用率还是挺高的。家人也试驾了下，科技感满满。 不满意的地方可能是那个屏幕不能分屏，流量只有5个G，小孩子看视频的话不敢多用。还有天幕夏天真的晒啊，幸亏有送的遮阳帘。 总之还是很满意的，用电真的比我之前油车省太多了，最后说下NGP，简直不要太爽，长途基本不用我操心，再也不担心腿抽筋了，四百多公里一口气到家也不会累，简直是开长途神技能！,2023-08-08,苏州
ZG9522,外观略显肥肿，但耐看，内饰一般般，智能化没得说，车机，ngp用下来相当流畅使用，音响效果一般，操控作为家用SUV相当可以（没开过豪车，就跟自己试驾过的某特，某迪相比较）。提车接近一月时间，开了差不多一千公里，没有发现其他异常，有次临时驻车下车后再上车后无法挂档，联系售后确认是蓝牙钥匙丢失（手机APP后台被停会发有生这种情况）。总体来说各方面都相当满意，个别做工粗糙的地方，但就性价比来说十分超值！,2023-09-26,上海
小黄乔治,喜提小鹏G6，得好好表扬下我的销售高新技，一直在帮我找现车，也刚好能赶上龙华区补，车子开了几天小问题挺多的，刹车踏板蜂鸣声，还有空调异响！其他挺好的吧！但是刹车踏板蜂鸣声有点影响正常安全驾驶了，希望小鹏的人看到能通过系统升级消除蜂鸣声吧！,2023-09-08,深圳
6号选手0104,"最满意的当然是小鹏的拿手好戏智能化！不换是辅助驾驶还是小p真的在长途上大大减少了车主疲劳感。最近直接把ngp开到243城，全国都能开全国都好开。还有能耗方面真的只能说完全没有续航焦虑了。 买电车的焦虑无非就是续航焦虑，这点从惠州到湛江国庆跑一趟，让我对这个车子更满意了，堪比空间魔 术师的g6满载家人舒服能耗平均15左右直接到湛江，低电耗,智能化加大空间，真皮座椅妥妥版本电车版本答案！ 续航可以说非常棒了 高速去一趟东莞能耗才14 城区平时也就12 13 续航焦虑完全不存在的，跟朋友出门，朋友甚至都没问过会不会没电，解决了电车的通病小6你值得拥有",2024-01-10,广州
欢快枫叶0u6,"【购车经历】
听朋友推荐来试驾，发现g6价格合适，空间很大，座椅舒适，还有超快充，就心动不已。

【驾驶感受】
试驾的时候感受是 主驾和副驾都很舒适，而且小鹏车机流畅智能化很高。suv的视野很好，百米加速也够用，底盘扎实。


【空间表现】
空间表现在20万级次的车里面可以说是无敌了非常舒适。我一米八的朋友都坐着说很舒服。



【续航】
很扎实。用wltp基本上是可以实现1:1

不满意的地方: 不送充电桩",2023-08-18,广州
Stone丶Sir,除了前脸比较丑，侧面我感觉很帅，内饰我也挺喜欢，智能化，目前比其他车子要好一些，跑高速低车速续航8折吧，开120，就掉厉害了，比较新能源嘛，其他就是音箱low，因为第一辆车，我也不太懂，给老婆买的。,2023-07-30,杭州
世俗先生225,锁单到提车大概6周左右，9月10号提车到现在总行驶里程2100公里，总体很香，没什么明显短板 有几点个人主观不太满意的地方： 1.下车后副驾或后排有乘客会自动下掉，非要点击临停，实属不便。 2.没有手套箱还是算挺遗憾的事 3.选的蓝白内饰，心想常接触的部位深色内饰应该会更耐脏，但事实好像不是这样 4.雨刷异响让人难受，主要是车内太安静，就觉得异响很严重,2023-10-22,福州
1常青嵩,小鹏G6是一款智能的，性价比高，新技术多的电动长续航SUV。 外观设计比较有特点，不属于好看的那个类型，属于耐看实用性。 内饰，内饰设计比较简洁，但是该用的软包裹，一样也没少，坐进去给人的感觉的还是比较有感觉。 空间，这方面小鹏G6比较不错，作为家用车，空间大是比什么都重要的，因为家里人多，所以需要拉的东西就多，平时可能用不到，但是必须有。 续航，在这方面，电动车在北京的冬天续航都不是特别突出，但是比我之前的电动车上太多了，在现在这个北京的天气，755的续航，基本500公里还是没问题的。 智能化，这一块，小鹏一直走在大多数车企的前面，所以不多赘述。以上就是一点小拙见。 提车开了几天了，行驶质感不错，尤其是开起来，车身操控性很好，指向也比较精准。,2023-12-02,天津
总是慢总是晚,外观全看个人喜好，我是越看越顺眼，内饰简洁大方，但是比不是g9的豪华感，毕竟价钱在这儿，价格方面赶上双十二，有活动，达到了心理预期，并且同价位我觉得最值得选，驾驶感受悬架有些硬，但一体化感觉更好，能量回收调到中感觉更跟脚😁，空间真的挺满意，无论头部还是腿部无论前排还是后排都挺好。充电小鹏自营桩快充半小时补能63%，超快充还没体验过。反正可能是自己选的东西，还新鲜着呢，觉得哪哪都好,2023-12-27,西安
是Pudding呀,外观选择了银色，比较有科技感，前脸的大灯设计比较有未来感，无边框车门好评。 空间呢很满意可以说是夸级别的体验了，后排翘个二郎腿完全没有问题。 续航 空调基本就是上车就开了，冷空调电耗不是很高，差不多13 14这样子，冬天开热空调的话续航掉的比较快，基本在17上下。 性价比 综合性价比还是不错的，当时对标了特斯拉的Y，续航比Y长价格还便宜。 这个价位对于这款车而言，我觉得还是蛮值得的。,2023-12-13,宁波
小夏同志812,小鹏G6的外观不属于第一眼好看的，但越看越耐看，轿跑造型很独特，空间很不错，后排很宽敞，后尾箱很能装。智能化和辅助驾驶是小鹏引以为傲的东西了，没什么好说的，800v高压平台和碳化硅的加持，能耗很扎实。我是580 MAX版本的，充满电WLTP续航显示470公里，一般跑400公里了还剩四五十公里续航，基本不虚标。开过几百公里的高速，高速NGP属于但用难回的，基本不用自己接管，大大减轻了驾驶疲劳感。国道上除了大曲率弯道和u型弯，用了LCC也能自己开，当然速度不要太快，不然心里虚?。在国网普通的120kw充电桩上充电，能把功率拉满，在小鹏自己的S4超充上充电，功率最高可以到210多kw，现在难处都是充电桩，除非长假跑高速，根本就没有续航焦虑，小鹏yyds?,2023-12-01,恩施
小鹏汽车鹏友,G6 在我看来目前20-30w价位纯电型SUV 中没有对手，非常适合年轻男女结婚成家用车。续航扎实，按实计高速来计算可以跑 480，正常使用也是非常高了，城市日常使用完全可以达到微超1:1，平均10.2 电耗。语音指令操作简单，空间还有后备箱间都令人满意，支持国产车现在是非常不错的选择，某特国产率也超过90% 的零件 ，悬架舒适程度高，车子比较稳，驾驶操作感非常好值得购买，后续还会再做分享。需要升级系统提升的地方还有很多，比如开电影模式的时候大灯还是亮着的，需要发出指令操作，不过国内来说，小鹏智能化已经非常厉害了。NGP能力已经很强了，但还是会遇到拥堵跟车的场景表现差不如人意，经常被加塞，椭圆形方向还需要一段时间适应，超速时转向指向还不够清晰，城市快速路我开车在时速 50-80之间，车外轻微有气流振异响，可能是个例改天拉回去检查一下。这些细节方面还需要升级改善，毕竟也还是有很多使用过后才发现的一些问题，希望后面也重视起来。前排储物空间也非常大，后排座椅平整，中控在中间位置，固定的位置不能调节，不过还是挺满意的。,2023-10-20,温州
BruceX2012,"【配置选择】

配置选择了580max,银外白内，选580是因为755三元里电池大部分情况下只能冲90%，续航才相差100多点，选max就不用多解释了。

裸车价229900-3000（盲订权益）+1000（轮毂）+6415（平安保险）

【续航充电】
1000+里程，目前W表续航1比1左右，都是城市路况+快速通道，电耗能在12，800V真牛。晚上10点以后预约充电，超级划算，大概8小时就能搞定了，早上满血出发。

【驾驶感受】

个人非常喜欢g6驾驶感，底盘扎实，减震不错，转弯精准，加速线性很快，刹车灵敏，超车轻而易举。

【优缺点及建议】

优点：续航扎实，智能驾驶强，座椅很舒服，后排空间很大，很适合家用。

缺点：车内储存空间不算太多，外观见仁见智。

建议：后刹车灯强烈建议改成中间的，确实有追尾的风险，不够安全。",2023-10-01,温州
宇宙ccc0118,空间：空间很大，不管是头顶，主副驾后排都足够 续航：755max，续航足够，城市基本1：1，高速会少一点，冬天6折，充电速度很快，毕竟是800v平台，日常补电十几分钟足够 驾驶体验：三种模式体验感十足，就是底盘过颠簸路段比较硬 智驾：acc，lcc日常够用，尤其是堵车跟车时候，车堵心不堵，ngp高速使用体验极好，速度变道和刹车都很稳，城市车多的时候比较操心，还是自己开比较好，自动泊车正常车位都不错，比老司机停的都好，很省心 乘坐体验：音响自研，就正常吧，但是主架音响还是体验不错 外观：选了银外白蓝内，很清新的配色，以前觉得这个车有点丑，现在感觉科技感十足，贯穿式的灯很不错，再加上迎宾灯和音效，很大气，白蓝色内饰很清新，而且头枕会比较耐脏，比其他内饰更独特,2024-01-08,西安
感冒的油粑粑,车机相对智能，但较问界来说还有不小差距。外观一般，说好听点叫耐看型。续航很扎实，不长期跑高速的话wltp续航能做到1:1甚至更多。,,北京
福建队长,感觉整体还是不错，20出头的价格能有这种体验个人认为是很好的。尾翼的话为了好看和米其林加的。不过感觉可以不选，因为到时候换了价格高，尾翼也不太实用纯粹好看，但有的人还觉得不好看。,,厦门
阿威93923,外观见仁见智，动力刹车很好，驾驶感不错，隔音不错，方向盘转向不错，底盘差一点，储物空间一般，漆面一般，后视镜视野太窄，没有手套箱差评！,,珠海
