字段1_文本,字段2,时间,字段3
就是帅炜炜,"【购车经历】
本来定宋dmi的，奈何提车时间遥遥无期。考虑到自己也不怎么跑外地，家里也有充电桩，以用车成本考虑选择了埃安这款车。8月份定的，9月中旬左右就提车了，在目前缺芯片的情况下提车速度还是很快的。五角场万达君和定的，优惠了2万，性价比还是不错的。特别提示每个运营商销售说法不一样，我在弘仁问销售，只能便宜6000块，还不确定有没有车。对比了下我就在君和定了，分18期免息免手续费，送4次保养，送贴膜，送记录仪，送脚垫等。
【空间表现】
空间表现优异，后排空间都可以躺着坐，座椅也很舒服，后备箱够用但不是特别大。
【续航】
500公里续航，城市代步上次实际开了430公里，表显还剩50公里，全程开空调，目前表现还不错，后续会多次实测，综合评判。

【驾驶感受】
底盘调教还是比较舒适的，悬挂比较软，开起来感受还不错。车型同级别较大，转弯的时候需要多打方向盘，方向盘用起来还是蛮舒适的，力度调教适中。
【充电时间】
一般都家充，3天左右充一次，一个晚上就充好了。在外面用快充的话，一个半小时即可充满。
【最不满意】
智能化体验不高，车机不够聪明，用车逻辑不够人性化。比如我想开后备箱，如果没有在驾驶位按解锁键，人走到后备箱是无法打开，必须再折返到驾驶室解锁才可以，同理开后排车门也是一样的问题。充满电后，单凭解锁车辆无法拔取充电头，必须到车内按下解锁充电按钮才可以，显的多此一举。同样手机app基本操作麻烦并且不灵敏，解锁开锁，需要输入密码且反映迟钝。关闭电门离开车辆锁车时无法自动关闭车窗等。不是我吐槽多，是aion v宣传它定位是下一代智能汽车，那智能化就一定要是着重考虑的。

【使用成本】
买电车主要还是个性价比，用电比用油省钱太多了，有家用充电桩的话，22点后3毛钱一度电，在外充电也很便宜，好多第三方充电软件都可以用，价格便宜而且基本上都是免费停车2小时，各大商场都设立充电点，基本上逛一逛电就充满了。同时保养也便宜，就刹车片，轮胎，空气滤芯几项，花不了多少钱。
【结论】
同体而言这款车在空间上表现的还是十分优异的，是可以一家人出去玩的车。颜值偏向科技带一点商务，接接领导也是蛮有面子的。价格对比其他品牌的确优势很大，就15万买了个空间这么大的车还是不错的。最后我想说为什么不等新款，电车我的理解是发展速度已经很快了，适合自己就好，没必要追求最新款。有些新的功能用不了几次，而且迭代速度太快。今年的新功能到明年一定是标配了，电车我的理念目前就是踏踏实实代步，目前政策还不错能省点通行费就省点通行费。",2021-09-28,上海
Genius657,"在众多新能源车中综合对比，最终选择了广汽埃安V70智领版，购车地点在深圳市罗湖区；恰逢厂家推出了新政策，在原70智领版配置基础上免费增配日间行车灯、侧气帘，这也是让我决定下手的原因之一；
说实话，对这款车的外观我真的非常喜欢，特别是车头分体式大灯设计，以及整车四维机甲的线条，都非常具有特色，在外观方面我觉得要是能在车尾还是有值得进一步思考的空间；

内饰的用料方面对于这种价位的车来说还是非常不错的，双联屏的设计富有现代科技气息，全车的储物空间可以说是非常多，对于家庭用车而言，特别是我这种小物件比较多的也是足够了；关于内饰我认为也是因人而异，对于不到18万的车型来说我觉得性价比还是非常高的；

在配置方面，我定的这款车在原有配置的基础上额外加装了一键泊车功能，这项功能真的能让你在亲朋好友面前赚足了面子，这项功能唯一的不足就是在车位识别方面还有待加强，同时对于非常狭窄的车位来说，如果你作为老司机都停不进去，也别指望自动泊车能停进去…距离过窄时车辆便会暂停自动泊车，需要你人工接管，不过这也能体现这项功能的安全性还是不错的。除此之外，70智领标配了电动尾门、外后视镜自动折叠、迎宾灯光、主驾驶八向电动调节、360全景影像、碰撞预警、自动巡航、全景自动天窗、自动大灯、自动感应雨刷等，在同价位车型配置性价比也是不错的，但在驾驶辅助方面的配置就相对较少，如果比较看重这一方面的就只能买科技版及以上配置的版本车型；

空间表现方面我觉得算是这台车最大的亮点了，一台定位紧凑型的SUV轴距简直可以和一些小型或中型SUV相媲美，最大的感受就是后排空间真的非常非常大，再加上二排地面的全平设计，犹如一条走廊，上下车豆非常非常方便，朋友上车的第一句话永远都是：“你这台车好大啊”。主驾和副驾的空间相同，对于一个将近200斤的我来说一点都不觉得挤。后备箱的空间也是非常大，双层的设计让全家出游的行李放的毫无压力。在同价位车型中，这款的空间我可以给到满分💯

在操控和动力方面，它无法与BBA的车型相比较，我们也不与其他二三十万的车型相比，毕竟一分价钱一分货，就我平时的驾驶习惯而言，它的操控系统已经足够满足家庭所需，如果你是要“玩车”，它在操作方面的可玩性还真不是太多。平平淡淡才是真…在实际使用的过程中，我经历了轮胎打滑的情景、复杂倒车情景、急转弯情景，可以说在日常驾驶中，面对这些情景AION V的电子辅助系统都能够及时的介入并且通过仪表显示屏及时的告知驾驶员，所以我认为在操控方面一台不到18万的国产电动车还是表现的非常不错的。
动力方面作为一款电动SUV，整体还是表现的非常平稳顺滑，它一共有五种驾驶模式，分别是极致节能、单踏板模式、ECO经济模式、普通模式和运动模式；如果你想省电或者控制能耗，我建议一般城市道路ECO经济模式就足够了，单踏板模式会比ECO模式更加省电，但动力响应会比ECO变慢许多，它的驾驶方式也会发生一些变化，适应能力较弱的同学就不建议太多尝试。普通模式就与一般电动车没啥区别，动力响应适中，加速平稳。这里我可以着重提一下运动模式，开启运动模式后，起步会有很明显的推背感，动力响应非常快，跑高速的时候特别舒服，但强劲的动力所带来的就是能耗的增加，有得必有失，同样在同价位车型中，我认为它的动力方面对于家用而言是足够的，但如果你是讲究“速度与激情”的话，那还是需要多多考虑一下。

在舒适型方面，通过刚才对空间表现的描述以及操控动力方面的描述，作为一台18W以内的家庭SUV它的舒适性还是表现的非常不错的，无论你坐在车辆的哪个位置去，都能很轻松很舒适的享受这段旅程，后排两个出风口以及一个USB接口，再加上宽敞的腿部空间，对于后排乘客简直不要太友好。在深圳这种夏天比较长的地方，空调是影响舒适度最重要的因素，平时开1-2档风速，24摄氏度的情况下车内还是能够在4-5分钟左右凉快下来，整体还是不错的。

在续航方面，70智领版官方公布的续航里程为500KM，通过深圳的实际路况使用，在开启ECO模式的情况下，空调保持2挡风速25摄氏度，平均续航里程还是能达到495KM左右，如果使用单踏板模式平均续航里程甚至可以超过500KM，但在运动模式的情况下，由于才买没多久，至于电池会不会老化影响续航，这个还有待观察。

在充电方面，车辆配备了一个慢充口和一个快充口，均在车辆右后方，以电量剩余20%为例（我一般情况下充电也是在剩余电量20%左右开始充电），快充的平均时间是90分钟，慢充的平均时间是在8-9小时左右。通过手机APP可以实时查看充电进度。

这里额外提一下广汽埃安的APP功能还是非常强大的，绑定车辆后可以通过手机远程控制车辆，并且实现一键泊入泊出、远程开启空调等，通过APP还能查找就近充电站，与车友互动。售后方面也是非常满意的，有24小时在线客服，咨询非常方便。",2021-08-20,深圳
灯火影你入眸,外观设计有点丑，车头再高一点霸气一点就好了，看起来就是一个小胖子，隔音效果非常差， 【最不满意】 隔音效果,,广州
用户7496017488582,"自己家里一直有台燃油车，也15年了，所以打算换车。因为每天上下班路途也不近。差不多60公里，所以打算的就是新能源车，考虑过插电混，后来一想，就是纯上下班用，还是纯电的比较合适。所以就考虑了比亚迪和广汽埃安，初步选定的是元plus和y plus！然后做了做对比，最终选定了y plus！于是去了ssss店订车，结果到店以后，媳妇发现v plus更大，更漂亮，落地多两万多，所以就订了v plus！5号订车，8号提车，ssss店办事效率还是可以的，开了小十天了，做个简单总结！
【空间表现】
广汽埃安真的是国民神车，空间超级大！
【续航】
媳妇总是暴力驾驶，续航打折的厉害，不过自家私桩充电方便！

【智能化】
你好，北鼻，挺灵敏，因为是23款的，说是双核，所以感觉不错！
【最不满意】
要说最不满意的地方，目前还没有
【购车经历】
转了我们这三个4s店，最终在最便宜的店定的车！

【驾驶感受】
一直都是eco模式，踩油门反应还是很大的，有机会试试运动模式，应该反应更加激烈！
【电耗】
20kw左右吧！",2023-03-17,天津
少云传人,目前来说感觉 【续航】 每天高速冬季250左右 【充电时间】 1个小时左右快充 【最不满意】 感觉风噪太大，特别是高速。 【空间表现】空间表现的很不错，后排超级大，坐车的人都说很大，而且舒适感不错?，很舒服 【驾驶感受】 第一次买SUV，感觉驾驶感受跟轿车不一样，需要慢慢适应，现在提车开了500公里，就方向盘感觉有点偏，问了售后说是可以回去检查，我觉得也是需要做一下4轮定位，不知道别的车友出现了这种情况了没有。 【购车经历】 提车的话，前后等了半个月左右吧，挺顺利的，而且销售态度很好，再提车以后还不断跟踪使用情况…… 【智能化】 智能化的一般般吧，因为买的是70星耀版，配置不是很高，我也不是很相信科技能代替人，所以没那么高的配置 最后附上这这些年来一直陪伴的花冠和凯美瑞！希望同样广汽埃安能跟凯美瑞一样耐糙,2023-11-22,广州
沧海岁月,整车空间大，特别是后排空间大坐的很舒服，全车做工做质量很好，低配版配置高，电动尾门，无钥匙进入，自动起动，全景天幕，双大屏幕，主驾电动座椅，360全景摄像头方便停车。储物空间也很多，中控扶手箱很大很深，方便放很多东西，车机有点卡机，能下载的App很少，车机要改进一下，车机系统支持升级，车机App上支持手机远程控制，解锁车门，电池预热，一键透气，手机远程开起电尾门，免费送充电桩，手机App预约充电，要改进360摄像头车速过20公里，就用不了360摄像头，变道超车打转向摄像头无法开起，只有低了20公里才能做，希望厂家能改进。最低配是配了19寸轮毂，百公里电耗还是很高，车机流量是厂家每个月赠送的，全景天幕没有配遮阳帘，在三亚这么热的地方，中午的阳光之下，头顶像在烤炉上炉，热的不要不要，希望厂家能改进配置一下遮阳帘，最近4s店有赠送高品质（四门贴隔音棉），装上高品质时速超过115公里，车内造音不大，很安静，电量58％在380V快充到90％要45分钟，充电速度很慢，要进一下充电速度，浪费很多时间在充电上了。,2023-04-23,三亚
Tomi777,【空间表现】 除了后备箱，空间还是蛮大的后排坐三个人一点不拥挤 【续航】 埃安不愧为续航（虚标）王者，以官方理论续航7折差不多就是实际续航里程，还得没有太多上坡的情况下。 充满电后电量跑到18%，期间大部分是快速路（不是高速），时速70左右，跑了330公里，如果跑到没电的话应该能跑350。 【充电时间】 我上次电量跑到18%，充满电（快充）大约1小时15分钟 【智能化】 我这款是标配的，因为看评论实在是不敢恭维埃安的辅助驾驶，所以没敢买高配。不做评论 【最不满意】 胎噪！隔音！尤其是暴雨天，雨打在天幕上，我十分怀疑我这个天幕会不会塌哈哈。,2023-03-28,海口
小霸王爱喝milo,如果预算充足还是建议买高配置的，因为享受才是电车主旋律，所以有更好的辅助驾驶配置当然让用车更方便，像自动泊车，全景影像，ACC自适应巡航都是必备的。 家人身高不算高大，空间足够使用，乘坐空间和舒适性没得说，储物空间值得一提，每个位置都有设置储物，而且空间较大，放水杯雨伞不在话下。动力非常满意了，这么大的车，开起来非常轻快，无论是加速踏板，转向，刹车，都能给你轻盈的感觉。完全不觉得在开一台大车。 因为夏天经常开空调，电车的优势非常凸显，可以提前开空调，停车也随便在车里呆着很方便呢。甚至可以在车内吃吃喝喝都可以，所以夏天空调的频率使用是非常高的，所以电耗也相对上升，在我看来，电耗只是数字，没必要太在意，在正常开的话，市内大概17电耗，高速也要19吧。外观方面当然是喜欢这台车的比较高达，而且很有未来感的线条设计，尤其这种少有的分体式大灯设计，刚开始看到还是很特别的。,2023-08-23,福州
用户8349018397674,"落地18.7，总体上还是挺好的，主要是颜值高，最喜欢它的烟雨天青色车身，蓝白内饰，很有格调有木有，空间总体很大，5座足够舒服，7座不建议购买最后一排太窄了，2023款升级了双芯片快了很多，软件也运行够快，终身三电质保服务也是很香，eco模式没啥推背感但是省点，如果不在意电量的话可以选择normal模式。
【最不满意】
车速不建议开80以上，开了eco模式上班50公里来回都没了10%的电量，如果80以下的话能更省吧，动力低一点，但是18万还要啥自行车，其他没什么挑剔的


【购车经历】这是我人生第一台电车，买它主要是上班，公司与家两点一线，不跑高速日常出门足矣，最主要让我选择的原因还是外观吧，可能我是颜控吧，希望这是一次不翻车的购车经历",2023-01-11,广州
阿彬893,【空间表现】 空间很满意 【续航】 一般，有点虚 【充电时间】 一般都是用慢充 【智能化】 车机真的太差了，都只能用自带的小部分软件 【最不满意】 车机差。,,株洲
秋枫音乐汇,星耀版没有外放电，真的想不明白，为什么要省，其他空间真的大，总体还是挺满意的，驾驶感受很好,,佛山
小唧唧会转弯,【空间表现】 同级别不用说，超大 【续航】 冬天提的车，eco模式，空调不断，反正五折，有家冲无所谓了，毕竟对虚标王有心理预期 【充电时间】 慢冲七个小时能充满 【最不满意】 竟然没发从车内打开后备箱，找了半天没有找到打开后备箱的按钮，简配减的够狠。 【油耗】 上班25，下班20，不知道磨合期过了会不会好一点 【购车经历】 预算15-20，本来是想买ID4，结果销售说没现车了，试驾车都卖掉了，旁边刚好有埃安和比亚迪，试驾了元胖和V胖，说实话隔音和过坑感受都很一般，鉴于家里有一米九大高个所以选了V,2023-11-16,泰州
