字段1_文本,字段2,时间,字段3
思考一周43,坐满六人时，后备箱空间不够大，车机语音对话不够智能。其他还不错，市内续航很满意，每公里成本0.15元，比油车省太多。,,深圳
大唐阳哥,七座的只有金鳞橙内饰，颜色不太好看，搭配的感觉不高档，不够时尚，前脸的造型有待提升，内饰硬件设置需要提升空间，可以做的更大 底盘调教有待进一步提高，坑洼凸起避震效果不太理想 续航能力还不错，市区开空调达成率95%,2022-09-08,郑州
flyingroc99,车子性价比确实不高，但架不住喜欢这车啊。选了六座版的，用起来舒服，可以当4，5，6，7座用。二排不能放倒是个大大的遗憾。电控减震舒服，等待丐版云辇的下放。车子太重，电耗较高，急加速会让电耗飞起。续航还行城区溜弯完全能上500公里，等冬天再看看，只要能达到400就行。家里充电方便，长途高速半径小于300公里，再远的长途屈指可数。大的装载空间和内外放电很不错，完全满足使用需求。,2023-05-06,洛阳
冰凌流星啊,1 外观漂亮，续航比较真实，市内和低于90快速路行驶基本能到600多 2 车机系统说不上流畅但没有明显卡顿，智慧语音只能支持单句识别，不支持连续对话响应 3 内饰用料丰富，不老气，白色座椅有高级感，通风加热一应俱全，丹拿音响音质效果很好 4,2022-12-09,深圳
简单梦想qLw,好的体验：耐造，宽敞 差的体验：开起来飘，死机过两次，起步被辅助驾驶误判强制刹车3次，降价背刺,,威海
木嘞哦啦啦,车头不好看，其他还好，内饰不错，空间够用，续航满意。最不满的是车机系统，倒车影像经常卡顿定住不动，有时甚至黑屏。,,成都
Nice好车,"唐EV是一款中型纯电动SUV，基于全新的王朝架构设计，在技术性能和做工用料上，都达到自主品牌车型的标杆。

作为一个2021款唐EV车主，总结优势如下：

1、搭载了前后双电机，最大功率380kW，峰值扭矩680N·m，满电状态下百公里加速仅需4.6秒，同价位来看是非常优秀的表现。日常驾驶时起步非常轻快，但电门调节脚感不错，不会感觉到窜，非常容易上手。

2、能量回收力度可以调节，标准该模式下回收力度比较轻，不会有拖拽感，较大模式下减速也不会很突兀，有一个类似轻踩刹车的过渡过程，不会让车内乘客感觉到不舒服。

3、续航损耗还能接受，南方地区使用较多，春秋季节实际续航里程可以接近400km，在大部分城市都能够满足一周通勤所需，实现一周一充电。

4、充电速度比较快，国家电网充电桩44分钟左右即可将电量从30%充到80%

5、内饰豪华感营造到位，软质和皮革材料应用比较多，档次感对得起售价。全液晶仪表盘、悬浮式中控屏的显示效果非常细腻，搭配电子挡把带来了出色的科技感。

6、座椅采用2-3-2布局，可在5座/7座之间自由切换，而且空间实用性比较高，身高1米7的同事乘坐在第二排能有1拳半左右的腿部空间，此时第三排空间也能接近1拳，长时间乘坐不会觉得不舒服。",,
黎ljz,提车一个月 最大的不满意就是异响！ 车门饰板异响。第二排安全带总成共振异响！ 4s店给换了总成还是异响，解决不了最后上隔音棉。响声减少了，但还是有响。 行驶质感一般，达不到30万级别的水平。 其他方面较为满意。 另外刚提车4s店通知换电池，有一样的车友吗？讨论一下。,2022-11-28,广州
旧人不覆-disspe852,7坐空间应急还可以，动力完美，品控一般续航高速7折 市区9.5折 充电时间快,,哈尔滨
对方正在怼你,外观：萝卜青菜各有所爱，我喜欢。相反不喜欢那种封闭的，思想还比较传统。 内饰：最大的感觉就是中控屏好大，也好也不好。好的方面呢是孩子坐车里相当于放了个小电视，不好的地方就是有时有点碍事。没有什么多余按键全靠大屏，但是实话实说这车机不算太流畅。 配置：各人第一台车配置不好对比，够用了。没有自动驾驶这个我到不介意。 空间：驾驶排和第二排空间不错，第三排有点聊胜于无了，适合哆啦A梦做 操控：第一台车，不好对比，反应还是挺灵敏的，我是家用也不是跑赛道。 动力：0-100 4.5秒，可以了,2021-03-30,北京
汽车观察Autoobserver,作为一款改款车型，2022款唐EV在外观、内饰、配置、续航等方面进行了全方位调整和升级，产品力可圈可点。 外观上，2022款唐EV采用EV Dragon Face家族式设计语言并再度进化，整体外形由比亚迪全球设计总监沃尔夫冈·艾格和比亚迪全球内饰设计总监米开勒·帕加内蒂联手打造，带来环抱式豪华智能旗舰座舱。全新的低风阻前脸、全新车色、全新轮毂搭配透露着豪华的气质，带来全新的感官体验。新车采用了智能流水式LED迎宾灯，车辆解锁闭锁触发动态迎宾，车辆辨识度更高。 内饰相比旧款在颜色搭配上有所调整，新款内饰配色为苍穹灰，意为山河与天空之间迷雾颜色。新车的中控台和门板均采用超纤高档类麂皮材质包裹，再搭配NAPPA真皮的座椅，整体内饰氛围和质感尽显豪华。 在座椅布局方面，新车标配7座布局，同时还可以选装6座版本。新车的第一排和第二排按摩座椅均采用10点式按摩，第一排有5种按摩模式+3档按摩强度；第二排设置了两个独立电动座椅，可支持多向调节，通风加热按摩等功能，还拥有大量人性化便捷设计，如杯托、USB、手机槽、宽体可翻转扶手和220v手机快充接口等，科技感十足。此外，新车方向盘还具备加热功能，即使是零下20°的寒冷冬季，刚进入车内，也能快速让冰冷的方向盘加热，带来更舒适温暖的驾驶体验。 此外，2022款唐EV还采用了丹拿原厂调校HiFi级Dynaudio音响系统，搭载12个扬声器，满足了全车、主驾、副驾、后排、环绕五种声场聚焦方式，带来更好的音乐沉浸感。车内还有智能香氛功能，香精香料源自国际顶级供应商奇华顿，香料不含酒精，孕婴也适用，清新奢华，带来更好的乘坐体验。 得益于比亚迪在三电技术上的进一步突破，2022款唐EV搭载了拥有电量达108.8kWh的刀片电池，并且配搭全球首创-30℃-60℃宽温域高效热泵、电池包智能直冷直热技术和整车各项风阻降低技术，正是在大容量刀片电池、电池包直冷直热技术、宽温域高效热泵空调等技术的加持下，新车续航最高可达730km，在同级中处于领先水平。新车还提供600KM尊享型、635KM四驱旗舰型两种续航版本可选。 此外，比亚迪为新车搭载电驱升压快充技术，可以实现最大170kW安全直流快充，充电10分钟，即可带来最长140km的续航。新车最快百公里加速仅4.4s，要知道长期占据30万元级纯电SUV销量榜首的特斯拉Model Y的最快百公里加速为5s。毫不夸张地说，2022款唐EV进一步刷新了纯电SUV速度的新高度。 在智能网联大行其道的当下，2022款唐EV搭载DiLink 4.0(5G)智能网联系统，车内配备的15.6英寸自适应旋转悬浮Pad，全新的UI设计，海量的APP，并支持5G速联，支持智能语音交互，大大提升车内的智能操控体验。全新升级的L2.5级智能辅助驾驶模式，新增两个前角雷达，可以有效消除车辆前侧方感知盲区，帮助车主更全面感觉车辆周边环境信息，带来更好驾驶体验。在高速高架路况下，驾驶员确认自动变道，实现在不脱眼条件下，驾驶员脱手超过15s。新增的紧急制动功能，如前侧方穿行报警和紧急情况下的制动、紧急车道保持，在驾驶员反应不及时的情况下，车辆会进行主动安全保护，更好的保障车主的驾驶安全。,2022-06-02,
渣渣辉电车兄弟,"新车较现款车型配置全面升级，车身尺寸加长并换搭全新家族前脸，动力比现款更强。

外观方面，2022款唐EV换搭全新低风阻封闭式前脸，AGS主动式进气格栅。主打极光蓝车色，整体辨识度更高，车头增加了动态LED灯条，尾灯也增加了炫酷的动态效果。

来到车内，新车采用水性环保阻尼材料，苍穹灰配色内饰，推出2+2+2的大六座版车型和2+3+2的大七座布局，前后座椅均支持多向电动调节等功能，一、二排座椅配备通风、加热、按摩等功能，实用性大大提升。新车还增加了5G丹拿音响、香氛系统、31色氛围灯、W-HUD抬头显示、驾驶员监测、主动悬架等配置。

尺寸方面，2022款唐EV车型，车长达到4900mm，轴距保持之前的2820mm,高和宽跟现款保持一致。

智能辅助驾驶方面，2022款唐EV搭载DiSus-C智能电控主动悬架，超级智能电四驱，零百加速仅需4.4秒。搭载ICC智能领航、LKS主动式车道保持、LCA并线辅助、BSD盲点监测、AEB主动刹车系统、HWA高速路驾驶辅助系统、DMS驾驶员监测、DOW开门预警等实用配置，可以说在安全驾驶这块武装到牙齿。
另外新车搭载DiLink　4.0(5G)智能网联系统，拥有15.6英寸自适应旋转悬浮Pad，搭配全新UI设计及海量定制化APP，车机系统功能更强大，语音交互更丝滑更好玩，大大提升了车的智能化水平。

电池续航方面，目前新车总共推出三个续航版本，分别是CLTC 600KM尊享版、730KM尊享型、635KM四驱旗舰型。搭载刀片电池，108.8KWh大容量电池，并配搭全球首创-30℃-60℃宽温域高效热泵、电池包智能直冷直热技术等，让低温续航提升20%，加上AGS主动进气格栅等各项风阻降低技术，最终工况条件下百公里耗电量仅为15.6kWh，作为一款中大型SUV能有这样的能耗水平实属不易。

说在最后【购买建议】：

2022款唐EV性能强劲，安全科技配置齐备，相比目前市面上的同级产品很具竞争力。2022款唐EV作为目前在中大型纯电SUV的竞争领域的领军车型，尤其是30万级SUV市场以往被外资品牌所占据的历史格局，或将被改写。不过基于目前芯片短缺，交车周期拉长，对于不想过长等待提车的消费者，可能需要要注意。",2022-06-21,
街拍酷车,最满意的还是这台车的加速成绩。真的很棒。此次推出的6座版，在空间利用上更是满足更多人群的需求。 6座车型采用2+2+2 座椅布局，其中前中排座椅均支持多向调节、通风、加热等功能，前排座椅支持5种模式3种不同强度的按摩方式，同时，方向盘加热、HiFi级定制丹拿音响、智能香氛配置，让这台车更具奢华。配置上也是非常给力。 不满意的地方可能主要体现在内饰细节上，比亚迪在质感上还是有提升的空间。 操控上，酷车哥此前试驾了比亚迪唐EV，尽管轴距比较长，但是车型在山路上行驶依旧能有不错的支撑性和过弯信心。 总体来说，比亚迪唐在动力上给力，配置更是比较给力。刀片电池等核心技术的加持，让这台车的安全性也不错。值得推荐。,2022-06-28,
汽车天涯,"作为比亚迪的旗舰SUV，唐EV这款车给我们留下的印象还是非常深刻的，尤其是它的加速性能，百公里最快只需要4.4秒，这样的成绩完全可以媲美一些超跑了，而且它还是一台中型的家用SUV，所以在动力性能这一块无疑是非常亮眼的，你可以在它的身上体会到那种强烈的推背感，对于一些追求激情驾驶的消费者来说这台车无疑能够满足需求，当然，作为中型家用SUV，它的空间表现还是非常不错的，以我175cm,65kg的体型来说，后排轻松翘个二郎腿没有任何问题，坐垫也足够的长，对于腿部的承托性不错。除此之外，这台车的内饰质感营造的很棒，主要是体现在用料上，这台车使用了多种不同材料进行装饰，比如翻毛皮，亮色饰板，镀铬饰条等等，在视觉效果上就会给到你很高档的感觉。再来说下大家比较关心的续航部分，如果你是偏爱激情驾驶，有一定的运动需求，那大家可以考虑505km的版本，如果你更注重的是实用性，那可以考虑565km,具体根据自身需求来就可以了。",,
极智动力,近年来，比亚迪唐EV给中国消费者们留下了深刻的印象，不仅在于其优异的空间表现、卓越的动力性能以及丰富的科技配置，还有大气的外观和耐看的内饰。比亚迪唐EV2021款相比于上一代车型有一些调整和升级，尤其在内饰方面，让整车的科技感和竞争力更加强劲。具体的各个方面中，其最大的特点依然在动力部分，比亚迪唐EV2021款 长续航版尊荣型搭载了一台交流永磁同步电机，这台电机的最大输出功率为180kW，峰值扭矩为330N·m，数据表现相当优异，在实际行驶中表现出动力过剩，但动力向来都不嫌多的，关键时候一定能用上，这带来的好处就是轻松超越前车、上坡非常轻快，更值得一提，比亚迪唐EV2021款 长续航版尊荣型的零百加速成绩仅为8.9秒，对于如此大体型的它来说，已经非常不错了。另外在续航方面，比亚迪唐EV2021款长续航尊荣型NEDC续航里程为565KM，在使用快充的情况下，从30%充电至80%仅需半小时时间，这一点在外出旅行时会非常省心，在加油站充电，一顿饭的功夫即可启程，消除了驾乘者的续航焦虑。此外，在行驶质感方面，动力输出较为缓和的经济模式会体验到平顺舒适的行驶体验，而调至运动模式后，“电门”踏板会变得非常敏捷，获得不错的推背感。总体来看，比亚迪唐EV2021款 长续航版尊荣型不仅可以成为年轻人的第一款纯电车，也能够满足许多改善性需求，获得更加优质的用车生活。,,
灵七七的车,作为改款车型，配置上的升级算的上亮点，座椅乘坐舒适性极好，特别是第二排座椅两座的设计，有了些许MPV车型的尊贵感。第三排座椅依然只能满足于短途应急坐人的水平，动力表现不用多说，妥妥的性能车水平，只是从运动性角度来看的话，依然是偏向家用舒适的趋向，CLTC续航里程为635KM，足以满足一般人群的续航需求，新款唐EV目前的问题是价格，作为顶配车型，30万的售价是否会让一些目标客户群体望而却步？这还需要市场的反应来证实。,,
驾享来电,提到比亚迪唐EV就会让人联想到它全新采用的刀片电池。不仅在安全方面相当可靠，在电池容量、使用寿命方面也同样出色。 外观方面依旧采用比亚迪家族“龙颜”设计语言。上扬的前大灯内部有三个LED灯组，上部包裹银色镀铬饰条，前脸总体的造型相当凌厉。后排侧隐私玻璃、悬浮式车顶、贯穿式的尾灯等等细节彰显其独特气质，新改的轮毂则更加具有运动感。 相比较于上一代唐EV，2021款唐EV的内饰更加精致高级。S级环抱式豪华智能旗舰座舱，视觉感受更加宽敞。麂皮与真皮拼接面料的座椅手感与视觉双重享受；方向盘、座椅、门板等处均采用双拼配色，配上多出使用的银色镀铬条；加上钢琴烤漆面板等装饰物点缀，整体营造出层次相当丰富的精致感。 动力方面，2021款唐EV的驾驶感受总体来说就是相当轻盈，动力反馈很灵敏。双电机四驱模式，最大功率为380kW，峰值扭矩为680N·m，4.4s的百公里提速相当得劲，整车的隔音效果也做的很好。,,
咸车,"【颜值有提升】外观方面，相比现款车型，2022款唐EV采用了最新的Dragon Face家族式设计语言，采用了封闭式的设计和扁平化的汉字logo。大灯组更加灵动，下方还有三段式的进气口，用来营造车辆的运动感。2022款唐EV的尾部则是沿用了贯穿式的尾灯设计。唐EV整个外观进行了较大幅度的升级，全面“汉”化，采用了和比亚迪汉同类型的封闭式前脸，更具有辨识度。

【内饰用料不错】内饰方面，2022款唐EV与旧款车型基本保持一致，区别在于采用全新的苍穹灰配色，使得整个内饰的豪华感得到提升，同时新车用料也保持了比亚迪高端车型的一贯水准。

【空间同级上乘】后备箱足够日常使用，并且在盖板下面还有相对较大的储物空间。它第三排座椅可以完成放平，除了有良好的视觉感受，其装载能力也有巨大提升。此外2022款唐EV标配七座，可花10000元选装六座。选装之后第一二排座椅将原来的真皮材质升级为NAPPA真皮。

【安全配置比较丰富】安全方面新车采用了LCR高安全强度车身，拥有77.4%高强度钢，全系标配8个安全气套 并目全系标配刀片电池。主动安全方面唐EV配有ICC智能领航系统、LKS主动式车道保持系统、DMS驾驶员监测等多项智能安全辅助驾驶功能。

总的来说，在30万级别的纯电车型中，唐EV依旧是很有竞争力的存在。",,
言車社,"前脸采用了家族最新的设计语言，延续了“Drongen Face”的设计理念并且更加一步的升级，整体感受与自家轿车“汉”比较相似。全新封闭式中网搭配宽大的金属镀铬装饰条营造出强劲的分层感，也更加的贴合空气动力学设计，降低风阻系数。两侧导风口设计硕大，配合熏黑散热口更加的提升了整车的运动性。狭长的LED自动大灯组更加的精致，并且更具辨识度。


侧面线条十分流畅，基本延续了现款车型的设计语言，通过大量镀铬装饰条提升了侧面的豪华感，车顶采用溜背式悬浮的设计并配备了车顶行李架。后排采用了隐私玻璃，更好的保护了后排乘客的隐私性。在轮毂方便设计了全新的高密度铝合金轮毂，采用镂空面积很小的低风阻设计，搭配双拼色，更加的时尚运动。

新车依旧延续了现款的设计，只在细节方面做了处理。依旧采用贯穿式熏黑尾灯，调整了后保险杠的设计，加入了亮黑色的装饰，营造出运动。大尺寸扰流板下方提供了高位刹车灯，并且配合车顶“鲨鱼鳍”可以更加的降低风阻，并提高辨识度。

延续了现款车型的设计语言，除了对车机系统和UI界面进行升级之外，其余未有太多的变化。中控台采用了简约的设计理念，12.3英寸的全液晶仪表板可以为驾驶员展示更多的行车信息。15.6英寸的中控大屏，支持自适应旋转，并且升级了DiLink4.0智能网联系统，还支持5G互联。中控台下方取消物理按键，配备电子档杆。增加了很强烈的科技感。并且使用大量皮质包裹、钢琴烤漆和金属镀铬装饰营造出一定的豪华氛围感。

有这全新设计的前脸，更加的符合空气动力学，而且也具有很高的辨识度，符合大多数消费者的审美。内饰变化不大，增加丹拿12音响也更加的体现了豪华感。动力方面提升了续航里程，使里程焦虑减少。更加的贴合消费者用车的便捷度。",2022-08-22,
刺客枫,和油车共平台，车头给发动机留的空间太大。导致内部空间并不大。尤其是第三排空间非常拥挤。,,
用户8458057536303,简单说，这车的操控很好，要说和哪个品牌的车很像，我选择奥迪，方向很轻。隔音做得不错，娱乐系统有些伤，车机不够流畅。音响是硬伤，不知道为什么有人会说这车的音响好，Dirac的调音真的没什么，低音基本上没有，听起来像单声道的喇叭，还是配个品牌音响吧,,
汽车天涯,新款唐EV的售价比老款要高出不少，但是无论是动力还是配置也要高出不少，最核心的变化就是换上了108.8kWh大容量刀片电池，最高730km的续航比老款要多出不少，众所周知，续航里程对于纯电车型来说，就是一寸长一寸强。并且，新增了6座版本，代价是需要加10000元，第二排的独立座椅支持座椅加热、通风和按摩功能，整体的舒适性提升明显。此外，22款唐EV外观也进行了较大幅度的升级，全面“汉”化，采用了和比亚迪汉同类型的封闭式前脸，更具有辨识度，总的来说，在30万级别的纯电车型中，唐EV依旧是很有竞争力的存在。,,
用户9513429927470,这可是公路坦克，比亚迪唐真的是无可挑剔了，无论是空间还是外形，空间能满足一大家子坐着也不嫌弃拥挤，外观霸气侧漏，时尚运动潮流，现在都流行大车，就是续航没那么理想，所以总有好有坏吧，也不可能都是好的，所以平常心，总的来说还是很不错的，这个价格买到这个车可谓是物美价廉,2022-08-28,
唯电新能源汽车社区,2021款唐EV外观上与老款车型基本没有区别，内饰则是焕然一新的大升级；中控屏幕边框变窄，用上DiLink3.0系统，连同仪表盘的UI一并更新。动力性能有所提升，后电机由原来的180kW提升至200kW，百公里加速从4.6s变为4.4s。此外，2021款唐EV搭载刀片电池，安全性增强，电池容量提升3.6kWh，由于IPB的加持，能量回收效率也更高。,2021-01-04,
汽车天涯,作为比亚迪家族的旗舰SUV，唐EV的综合产品实力还是可圈可点的，相比大部分造车新势力来说，比亚迪在新能源方面的经验更丰富，而唐EV也搭载了家族的刀片电池，使用寿命和安全性都有提升。虽然是一台中型SUV，但是唐EV的加速性能非常强悍，零百加速时间最快只需要4.4秒，所以在它的身上你也能够体会到非常不错的驾驶乐趣。但如果你追求的是实用主义，我还是更推荐前驱版的车型，它的续航里程相比四驱版增加了60公里，8同时8.9秒的零百加速成绩放在我们日常生活当中来用也是完全足够的。外观方面这台车给人的感觉就是成熟稳重，内饰也是比亚迪家族最新的设计，使用了多种材质装饰，像类麂皮，钢琴烤漆面板，真皮等等，让整个车内的层次感和高档感有了不小的提升。总的来说，30万左右的预算去选择一台纯电SUV，唐EV的竞争力还是非常强的。,,
车算子,唐EV600在加速方面仍然保持极高的水准，4.6秒的提速甚至让驾驶者产生眩晕感，优秀的刹车系统也能让这台庞然大物跑得起也刹得住。顶配车型车机在竖屏模式会稍稍有点挡视野，功能性表现满分，只不过车内有些许异味，还有改进空间。,,
香约聊车Bar,"30万级别新能源车型可选项不少，那么这台唐EV主打哪个方面呢？个人认为是性能，这一点从其外观上也可看出一二，无论是车尾代表4.4秒破百的标志还是BREMBO大卡钳，都证明了这台车是个玩性能的主儿。从实际体验也可以证明这一点，动力输出强劲且线性，转向精准，高速转弯底盘支撑性很好，奔驰专家调校的底盘质感也很德系，在保证舒适性的前提下还非常的扎实有韧性。

七座的布局对追求实用性的消费者很有吸引力，头部及横向空间充裕，只是第三排也仅能作为应急使用，长途乘坐舒适性一般。座椅增加了菱形纹装饰提升了豪华感。配置方面，时下主流功能均有搭载，人机交互界面流畅友好，功能也很全面。

再有一个亮点就是更换了刀片电池，这使得续航能力较以前的锂电池得以有效提升，半小时快充可恢复30%-80%的电量。总体来看，这台车在满足实用的前提下还能带来性能车的操控乐趣，30万的投入，配置方面基本一次到位了，值得推荐。",,
驾享来电,"新车沿袭了Dragon Face家族设计语言，非常的时尚大气，而且很有辨识度。车尾依旧采用了比亚迪家族标志性的贯穿式尾灯组设计，下方还带有全新字体样式的比亚迪Slogan。

内饰采用了对称式的中控台设计，中控台数字化面板以及大面积的类麂皮材质的使用带来强烈的豪华氛围。另外，15.6英寸自适应旋转悬浮Pad以及12.3英寸全液仪表的配备也带来不错的科技感，中控屏还内置了DiLink3.0智能网联系统，拥有智能语音交互、车联网、APP应用、整车OTA远程升级等功能。

动力方面，新车将配备刀片电池，电池容量为86.4kWh，NEDC续航里程505km，在充电方面，半小时内将整车电量从30%充到80%，在动力性能方面，新车0-100km/h加速仅需4.6s。",,
一辆,改款比亚迪唐EV最大的变化可以概括为三点： 第一是车系内饰的质感大幅提升，比起改款前塑料感较强的内饰，全新的内饰设计可以说在用料和配色上都用心了不少，仪表台用上许多不同的高档材质去搭配，还有棕色的双缝线真皮座椅，看上去和摸上去都有不错的高级感； 第二是动力电池更新现在比亚迪最新研发的刀片电池，续航里程得以提升，特别是前驱长续航版增加了60公里之多，而且实际开起来能耗也更稳定和真实，在快充的帮助下可以在半个小时的时间内将电量从30%充到80%，关键是安全性更让人放心； 最后，也许是电池的重量和体积都减小了，比亚迪对于秦的底盘调校也进一步优化后，开起来确实是要比之前的唐EV在行驶质感上和操控灵活度上都有更好一些，走烂路更加有韧性，在多弯的山路上快跑也感觉没有那么笨重了。 而且现在的定价要比两年前的版本便宜不少，性价比是有提升的。,2021-02-25,
